用户,是否看过,评分,评论时间,有用数,评论
斯大凌,看过,推荐,2019-05-22 03:20:23,392,这就是昆汀写给好莱坞的情书，真的没有想到会这么温柔。
疯中飘摇,看过,还行,2019-07-26 11:35:39,1783,很平铺直叙的无聊故事。演技确实爆棚。 还有为什么非要丑化李小龙？亚洲男人在美国还不够惨吗？
LORENZO 洛伦佐,看过,还行,2019-05-22 06:26:41,1547,昆汀电影里一贯的成吨的血浆没有了，无穷无尽的暴力没有了，源源不断的话痨也没有了，这让电影显得冗长且无聊，只有恋足癖和最后半小时的高潮能挽回颜面。小李子的表演依然不懂得节制，各种用力过猛，劲儿劲儿的。皮特虽然耍帅，但也只是耍帅而已，和李小龙的那段耍帅更是觉得有失偏颇。所谓的迷影情节，因为全程被割裂，最后被“嫁接”进来的感觉很违和。吹得有点过了，这不是昆汀最好的作品。
柯诺,看过,推荐,2019-05-22 18:56:55,311,前面是你没见过的昆汀，后面是你见过的昆汀。
舒农,看过,2019-05-22 21:30:08, ,474,看了一个小时，以后也不打算补了。人生中也没什么非看不可的片子
米粒,看过,推荐,2019-07-29 12:31:59,142,昆汀的电影和他本人一样，很容易就沉浸在自己的世界里出不来，旁人很容易陷入迷惑，不知道他为什么在一个虐杀案故事前花那么多时间去讲看似无关痛痒的60年代末电影明星朝电视发展的阵痛，或者像赌博似的去意大利跟鸡同鸭讲的外国人拍通心粉西部片。要求每个观众都像他这样如痴如醉地沉迷电影，似乎是件奢侈的事，但昆汀是那么的对史料、八卦、明星、好莱坞的点点滴滴信手拈来，他就像一个永远都挖不尽的宝藏资料库，把自己的一辈子都和电影连在一起，并有着很强的诉说欲。这样的感情基础下，这部好莱坞往事不会让人产生距离感、“大师感”，融进了自己童年回忆之后，还确实有些总结篇的味道——昆汀把自己对好莱坞的爱，和对小李和皮特的爱（看完本片谁还会不爱他们俩呢？！），都放在这部电影里了
郭连凯,看过,力荐,2019-05-22 01:23:06,589,说了不让剧透就改下点评，免得胡思乱想，这是一部前两个小时让你觉得云里雾里，最后40分钟完全blow your mind的电影，昆汀太好了，调度太好了，小李的演技太好了，皮特的表演节奏也真他妈太屌了！
woodhead,看过,推荐,2019-05-22 03:21:32,151,#Cannes2019·23rd film# 前两个小时是好莱坞往事，后半个小时是好莱坞狂想。真的没想到昆汀会以这种天才的方式处理曼森家族事件，确实是不能剧透的惊喜。但是前两个小时的铺垫，太漫长，和最后半小时也太割裂了。
嗯嗯嗯嗯yuki,看过,还行,2019-07-25 15:38:48,192,裤子都脱了就给我看这个
木卫二,看过,还行,2019-07-26 21:14:14,120,有如演员与替身的搭档组合关系，《好莱坞往事》既有昆汀非常慷而慨的一面——爱表演艺术，爱通心粉西部片，比波兰斯基更爱莎朗塔特。另一面又是十足的私人趣味，不加节制，令观众完全摸不透他的古灵精怪枪（牧场入室探秘老头），更不要说爱飙车爱血浆。电影院与前排座的两组恋足癖，更能继续俘获舔狗。我最爱的一组戏，是小李搭手小萝莉的两场。霓虹灯亮起的空镜头，也是片中不多的宁静抒情时刻。除此以外，观众很容易被片中片以及闪回片场之类的桥段，搞得七荤八素。譬如小李的西部片，明明重点发生室内，昆汀偏要让人物在外头磨磨蹭蹭，放上一炮，再进入正题。李小龙的出现，更像是博纳于冬要求加戏，随便给搞上了一场，否则要从剧作上来说……抱歉，这部电影不太需要剧作这回事，你可以在意淫大作和平行宇宙中间，搞一票重写电影史的重任。
大奇特(Grinch),看过,较差,2019-08-12 14:35:26,499,"无聊透顶，本以为我这种老片迷会喜欢。谁知是一出废戏、烂梗多多的肥皂剧，和《无耻混蛋》一样重改历史、夸大意淫。花一半时间字面意义上戏谑、模仿好莱坞1969新旧交替的时代，所有的迷影、情怀梗都是蜻蜓点水，浪费情怀。结尾15分钟不就是血浆让你嗨了一下吗？对剧情和结尾的意义大吗？李小龙的戏份则完全没有存在的理由（只与莎朗.塔特看《勇破迷魂阵》时的""闪回""挂了个钩），没任何叙事目的，只为让克里夫显得强硬，让李看起来是个好斗的大嘴巴，完全是在消费逝者。"
盛唐气象,看过,力荐,2019-05-21 09:21:06,316,还是一如既往地富有昆汀特色，暴力，情色，犯罪，荒诞的历史，无处不在的冷幽默，加州的艳阳与小镇让人印象深刻。各种元素杂糅在一起，紧凑而不散乱，娱乐性与艺术表达拿捏的很准，可以看得出昆汀的突破及野心，有惊喜，也有传承。小李子和皮特似乎挺适合这种角色，两个人合作也比较默契。凭着大卡司的光环，首映场自然是座无虚席。
同志亦凡人中文站,看过,推荐,2019-08-15 15:01:57,88,形散神不散，片名即所得。既看到了暴力，也感到了温柔。昆汀把镜头拉回60年代末的西部片片场，以近乎1:1的比例还原好莱坞的台前幕后与日常。喋喋不休的怀旧是血浆四射的前奏，暴力才能改写往事不堪回首。看到结局竟然有些感动了，不知道波兰斯基会怎么想？小李子和皮特各带万丈气场，基情四射好莱坞啊~
亵渎电影,看过,推荐,2019-09-30 19:14:03,72,昆汀·谈伦蒂诺的新片《好莱坞往事》太文艺了，还是他一贯的复古胶片质感，但剧情却一返常态，完全不是你期待的那种痞子昆电影。它非常的文艺，没有故事，不仅用两个小时的时间讲好莱坞居民的浮生一日，就算到了高潮也故意用上帝视角的旁白间离故事，出现了大量准确的时间信息，甚至还有跳跃的故事时间跨度，总之感觉就是观感上如何不爽他就怎么来。最后的高潮十几分钟可以证明这就是昆汀电影，还是《无耻混蛋》里平行时空改变历史的玩法，告诉你电影是什么。可能是抱的预期不一样，以为会有暴力血浆和爽爽爽，结果昆汀这回玩的是彻底的反类型片，创作思维上是艺术电影的玩法，太出人意料了！对于普通观众开始，这种片子不好看，没有娱乐性，但从电影人创作的角度看，它值💯分。你可能也会像我这样，越回味越觉得昆汀这次的创作思路很厉害。
马克爱马克,看过,较差,2019-07-28 14:19:57,152,自恋，无聊，破碎，一厢情愿的情怀和审美疲劳的昆丁元素，最要命的，还是故事讲得烂，不是看小李子演的那么卖力，零星都不给的。
西楼尘,看过,还行,2019-11-28 19:43:58,85,瑞克读完了那本西部小说，拍完意大利西部片似乎东山再起。克里夫确认了瞎掉的农场主无恙，被解雇后还要重新思考未来出路。塔特免票在戏院和观众看完了自己的电影，虽然大着肚子但想到未来就很欢愉。1969年的好莱坞，所有人都在事业和人生的拐点，虽然天气很热，但那晚的小插曲似乎并不会更改未来的光明。
HarperDie,看过,还行,2019-05-22 03:29:33,52,依旧是昆汀式美足盛宴，依旧有塔伦蒂诺天马行空的暴力场面，但纵览整片节奏，离那个熟悉的昆汀·塔伦蒂诺真的很远。迷影化的细节铺设，并不能弥补整体结构的脱节。李奥纳多·迪卡普里奥更是制造了一种充满委屈感的暴怒式表演，你绝对不能说这种表现不好，但组合出的效果真的很奇怪。遗憾。
小仙,看过,很差,2019-07-30 17:27:52,403,这不是李小龙 整部片子只能看到昆汀的傲慢和无礼
X.,看过,较差,2019-07-25 22:30:15,84,🙃和我想象中的完全不同。
西蔚,看过,推荐,2019-07-26 19:38:12,90,事实一再证明，大家开画之前吹的时候千万得悠着点，期待拔得过高真是要命……
起床，吃饭,看过,还行,2019-12-01 23:28:50,30,海报怎么看都感觉小李子在撒尿。。。
醉饮狂歌,看过,很差,2019-07-30 10:06:04,268,昆汀的疯狂意淫，可能也是好莱坞的疯狂意淫，看完恶心的差点吐出来
Ecthelion,看过,较差,2019-07-27 11:51:43,102,大失所望。超闷超无聊，甚至看到睡着。最后那场谋杀戏才勉强找回点昆汀的感觉。李小龙的戏份非常offensive，扣一星。但是我不懂，昆汀不是李小龙的粉丝吗？这么恶意满满是为什么？
Ok电脑,看过,力荐,2019-05-22 00:49:03,305,几乎融合了昆汀之前所有的元素：暴力，话痨，冷幽默，足控，迷影情节等等 男性荷尔蒙一刻不停喷涌而出。全片无尿点 唯一的缺点就是空调太冷把我从梦里冻醒了 害我没梦完
圐圙,看过,很差,2019-07-30 18:52:52,244,为什么要对李小龙这样？！
bbesantev,看过,很差,2019-07-30 17:55:54,223,侮辱李小龙，话说我一直对昆丁印象不好，女演员被性侵向他求助不仅熟视无睹还骂人不知好歹。
锐利修蕊,看过,还行,2019-08-15 23:03:26,36,前两个小时繁复无聊，甚至有点cheesy到感觉不出是昆汀的电影，更像是借着那个时代的“历史”，讽刺这个时代现状的无知。最后半个多小时的“营救”，才找回昆汀电影的精神内核，那些迷影气质因此来的举重若轻，无关紧要。也许是抱着过高的期待，这一出元电影情结，其实没有预想中的精彩，双主角被强行按进刻板印象，火花也并没有红毯丰富。更像是导演给伟大电影的一封公邮，里面都是无限温柔的悼念，因为心知肚明：电影本身就都是假的。但拍电影和创作电影，不该也是假的。
基本一视同仁,看过,力荐,2019-05-22 03:12:34,116,5星，前面以为阿莫多瓦金棕榈能拿了吧，看完这部，嗯，不一定哦，哈哈。剧透一点，有李小龙模仿秀，世界影史和流行趋势大融合，戏中戏，讲的是有电影梦的明星和替身的故事，开头描绘好莱坞的梦幻豪华，中间各种致敬，后半段情感升华，整部影片不管是摄影，剧本，演员表演都是顶级水准，影片节奏让我很兴奋，也不知道怎么回事，看完戳中泪点了。但觉得，即使戛纳大奖分猪肉，好莱坞往事和痛苦与荣耀都是有资格拿金棕榈的，这两部片也可能会出男演员奖（小李子有戏，我觉得同片他的层次和空间更好），此片商业与艺术两不误嘛。
秋月与春夏,看过,推荐,2019-10-21 08:40:57,87,这就是昆丁，他不会讨好观众无论是中国的，还是美国的，还是全世界的，这就是昆丁。要是连昆丁这种人多开始讨好观众了，那你能想象电影行业会变成怎样吗
Bing Sting,看过,还行,2019-07-30 02:04:33,45,昆丁说这部片子是他的Roma 因为2部片子都可以让人看的昏昏欲睡吗？ 昆丁不一定要b级要血浆 但是导演其他作品台词制造气氛的张力 这部片子没有 很多片段让我质疑why tf do i need to see this... 结尾30分钟 也没有觉得酣畅淋漓。 不是昆丁 还有多少人 认为这是一部好片...?
空空惹啼痕吗,看过,很差,2019-07-30 18:51:34,216,原来昆汀也这个屌样
spondee,看过,还行,2019-07-25 14:28:34,28,"3.5。(1)李奧養樂多一邊責罵自己是很廢又過氣的演員，一邊努力的把戲演好，演得真好。(2)兩人這種惺惺相惜式的搭檔演出，倒是可以多合作幾次。(3)改寫Sharon Tate 事件，成了大快人心結局，但後面45分鐘突地加上旁白，即使對Sharon Tate 事件一無所知的觀眾，也感覺刻意(好像要強調什麼，卻又沒什麼關係?)。
(4)把李小龍往車子砸過去的橋段，一直在偷笑 ! 
(5)前2小時迷影式的閒筆與閒聊，個人反而比較喜歡。"
易老邪,看过,较差,2019-10-31 17:23:13,50,昆汀才尽、穷极无聊之作，没啥真玩意儿，净整些下脚料、片儿汤、臭氧层子之类的糊弄事，通篇无非是攒弄点肤浅无聊的迷影烂梗、没头没脑的怀旧情结来滥竽充数，最后还不忘自我标签化地强行来段暴力美学给观众打点鸡血土嗨一下，结果也力不从心、疲态尽显，只能拙劣可笑地草草收场。事实证明即便是天才无聊起来也并不有趣，天才拉的屎也是屎。
胤祥,看过,还行,2019-11-28 03:50:36,24,72nd Cannes补番完成。剧作有严重问题（这个不是非常规剧本的问题……），调度也有十分严重的问题（以炫耀布景为调度乃至剧作的基本动机也真是活久见），所以即便是最后30分钟再精彩，情怀再动人（确实被打动了然后叹了好久的气），材质拼贴再花哨……也就是三星封顶了。
JianShenggggg,看过,很差,2019-07-30 19:37:51,185,东亚病夫的招牌我们又要背回来了
PureSucker,看过,力荐,2019-05-22 02:16:10,104,电影中的电影中的电影中的电影。“点燃”了戛纳。
西尔莎·罗南,看过,力荐,2019-10-19 15:33:51,116,昆汀拒绝删减牛逼，撤档又如何，完整版照样看，5星送给玻璃心圣母
知暖,看过,推荐,2019-08-28 09:20:54,62,我的天啊，我的人生不可能有更好的观影体验了！我在家楼下电影院看此片，看着电影里，女主也走进了这家电影院看自己演的电影？？！太meta了我的天啊……
LOOK,看过,还行,2019-11-22 15:39:15,17,核心大梗还是和《无耻混蛋》雷同的改写历史的情怀梗（这一点看出塔伦蒂诺确实才尽）。明星的非明星化处理，非明星的明星化处理，这是本片唯一独特之处，显出好莱坞造梦工厂的虚幻特质，有反讽价值，也是塔伦蒂诺此番创作最值得肯定的智性反思。但影片整体结构仍属失控，塔伦蒂诺到底是被童年情意结、迷影情意结绑架，这直接导致部分段落（小李拍戏、皮特探望乔治为代表）超级冗长，令人昏昏欲睡。总体是失望大于满足，年度遗憾之作。2.5
SageBlue,看过,很差,2019-07-30 20:39:43,185,我还以为昆汀多了不起，原来喜欢拿非白人角色去塑造白人角色。
黄青蕉,看过,还行,2019-12-02 15:50:56,14,没有吹的那么好，也没有骂的那么坏，昆汀确实老了啊，变得温柔了好多，不够癫狂过火了，但是想想，温柔也并不是什么坏事
已注销,看过,很差,2019-09-24 08:42:09,173,昆汀侮辱李小龙简直不能忍，李小龙一生致力打破好莱坞对亚裔的刻板映象，结果死后还要被昆汀这个垃圾羞辱
放开那个浪味仙,看过,推荐,2020-02-10 00:57:33,1,喜欢！打碎历史与影史，重现60s的好莱坞。小李子过于用力，比起来皮特真的太迷人了~足控昆汀藏不住，那么多脚的特写(´･_･`)
豆友181859717,看过,很差,2019-07-30 17:43:04,169,李小龙被黑得太过分了
文森特九六,看过,力荐,2019-07-27 15:20:39,50,属于电影的理想主义时空已在《低俗小说》的兔餐厅里建立过一次，如今昆汀将其拓展引入童年迷影记忆中的现实世界，从《无耻混蛋》开始真正步入的“小说电影”阶段对文学性与写作欲的追求不再局限于胶片上的架空历史，莱昂内式片名却更多在讨论考布西，接连相同题材的“姜戈”和《八恶人》激发出了强烈的对西部片乃至其整个亚类型历史探究重访的游戏兴致，后三十分钟的伦纳德小说式情节接棒对影史八卦考据戏说构成的前两个小时，组成了最符合昆汀多重身份的一部作品。替身皮特和小李的友情歌颂传统拍摄，也是现实的西部硬汉传奇，客串的女特技师佐伊·贝尔与当年的史蒂夫·麦奎因同样闪耀，电影诞生于团结、勇敢和牺牲，幕后英雄与银幕英雄联起手来，扫清浑浊邪恶，圆影迷们一个美好的梦，嬉皮文化与骑士精神共舞，那些浪漫菲林的叛逆和善良将被永远传颂。
Puff,看过,推荐,2019-07-24 14:22:50,51,昆汀最私人且最為平淡的一部作品，同時也是昆汀迷影情懷感最重的一部作品，很難用三言兩語形容他好不好看，因為那要看你對昆汀致敬的過往年代有沒有共鳴，至少我是喜歡的，畢竟觀影前有做一點功課，但絕對沒有昆汀過往作品那麼喜歡，全片最讓我感到憐憫的角色就是布萊德彼特的角色了，特技演員在那個年代真的是個心酸、不被看好的職業，昆汀對莎朗蒂事件的處理可說是處理的相當溫柔，今年剛好是莎朗蒂事件的50周年，昆汀用溫柔的方式處理該事件，除了對是對該影星的緬懷外，也是他對好萊塢黃金年代的緬懷，昆汀鏡頭下的過往LA樣貌，陽光、美女、party、嬉皮、凱迪拉克，敘事方式走散漫、純樸風，前2小時平淡，後半小時才是重頭戲，我想沒有人比他更愛西部片了，昆汀自己說這是他的《羅馬》，的確所言不假。
hzzyzxc,看过,很差,2019-07-29 22:57:18,125,不明白为什么抹黑李小龙，而且个人感觉比八恶人无聊
雨人,看过,力荐,2019-05-22 13:37:04,80,1969年往事。那一年，过气的电视演员道尔顿想转型成为电影演员。那一年，怀有身孕的好莱坞著名女演员莎朗·塔特被邪教组织残忍杀害，她是电影大师罗曼·波兰斯基的妻子，他当时在欧洲拍电影，躲过一劫。那一年，李小龙还健在，他当时是罗曼·波兰斯基的私人教练。那一年，尼克松就职美国总统。。。
苑何忌,看过,力荐,2020-02-15 20:32:22,1,脚一出来就有内味儿了
柯里昂,看过,力荐,2019-11-21 10:56:04,52,所有人都开始看电视，嬉皮士充斥街头，小孩儿在读华特·迪士尼传记，西部片日薄西山…前九十分钟给观众做足前戏，而对所有观众都以为会大书特书的曼森家族，昆汀的态度却是不屑一顾的，他甚至都没给曼森一句像样台词，直到California Dreamin'响起，分散的拼图才开始汇于一处…过气西部明星片场数次NG，被8岁小女孩的“演员修养”奚落到无地自容；无意争名逐利的特技替身，即使知道会碰一脸灰却仍挂念昔日老友安危；女演员潜入影院观影，被逗笑不是因为银幕上的自己，而是周围乐在其中的观众…很难说哪个主角的部分最迷人，但看到结尾又确定这是昆汀最温柔的一次，永远不按既定章法出牌，却拍出最动人的电影梦。两段跳切致敬大洋彼岸戈达尔，好莱坞奇闻轶事呼应罗伯特·奥特曼《大玩家》，片尾摇臂升起，仿佛窥见另一个平行时空。
法兰西胶片,看过,推荐,2019-12-15 09:50:07,31,三星半。昆汀这一次不单单对舒展情怀充满野心，他对“改变观影”的野心也很大。很显然他也在尝试自己经验以外的操作方式，所以这里面有构思上的软肋，三幕的构架形式与“电影载体和现实关系”的隐喻不太好察觉，是一部注定要回看记录的电影，但一刷时的不易察觉又会诋毁你二刷的意愿，因为它没有和你建立真正的趣味关系。倒是挺喜欢皮特这个人物的，他给主子开车，车挨了一刀，他给主子看家，自己挨了一刀，刀口都在一个位置，即，侧面，即，边缘，他是荷里活最关键的推动者，也是社会繁衍的牺牲品，本片真正的主角啊。
肖申克的囚徒,看过,力荐,2019-05-22 15:54:47,61,昆汀，莱昂纳多，皮特，还有帕西诺，这是什么超神组合了不要太期待了好不好
江江布鲁蜜,看过,很差,2019-07-30 20:03:15,109,我很喜欢李小龙
豌豆的布丁,看过,很差,2019-07-31 17:50:31,100,昆丁真是龙哥的好粉丝，能想出这样的办法来把偶像气活。
我们的失败.,看过,还行,2019-11-21 12:21:38,19,Quentin Tarantino在拍完[Inglourious Basterds]之后便可以退休了，实在没必要强凑十部。
福·宋,看过,推荐,2019-05-22 01:49:32,49,本届戛纳第一爽片！《革命之路》之后第一次认同小李子的演技！
方同学,看过,很差,2019-10-24 09:16:09,74,一位竭力做着种族歧视斗争，试图扭转西方世界对黄种人偏见的华裔英雄，在电影里被塑造成这个样子，我反正是接受不了。
风间隼,看过,较差,2019-12-01 00:03:32,22,不客气地说是昆汀最烂作品，倒数第二《危险关系》好歹还有点叙事结构上的野心，这一部叙事手法、台词、摄影都毫无可以称道之处，光知道追着美女屁股拍，怼着脚丫拍，通篇没有一个能给人留下深刻印象的镜头。只有情怀和各种烂梗，我就奇怪了，那个真正喜欢老B级片的人会把自己的电影拍到160分钟？这哪儿还需要什么加长版？在我看来砍掉一半都绰绰有余。
Ricky925,看过,推荐,2019-07-25 21:21:15,34,前面还是普通略带恶搞的传记性故事片模式，到最后导演做了一个大胆、充满创意又似乎在情理之中的处理，给血腥残酷的历史事实披上了一层温暖的面纱，一如那条走向波兰斯基豪宅的洒满月光的小路。让一切的单纯美好生动地停留在银幕上，这是电影最最独特和吸引人的魅力
MN,看过,很差,2019-07-30 21:35:16,92,我也喜欢李小龙
张小北,看过,力荐,2019-08-17 01:45:01,48,如果我没有看到结尾，我再爱昆汀也就只能给它4星。但看到结尾后，作为影迷就必须给5星了。这也是为什么这部电影不能剧透的原因，剧透会摧毁你前2小时的观影体验。
舌在足矣,看过,力荐,2019-07-27 09:47:06,26,什么是好莱坞？从某种意义上来说，好莱坞与西部片是同气连枝的。当牛仔被嬉皮士取代，好莱坞的黄金年代自然也就不复存在了。Sharon Tate，李小龙，Steve McQueen代表的都不是他们自己，而是一个美好却又早逝的时代。感谢昆汀，借用两个虚构的西部片演员，让我们重新体验了这样一个梦幻。Best birthday present ever!
荒也,看过,很差,2019-09-01 19:39:50,58,简直是看不下去……
步履不停,看过,很差,2019-09-23 18:54:16,71,白人的傲娇，垃圾
丁一,看过,2019-11-26 22:00:15, ,9,"波兰斯基——嘿，你是一个好朋友！
昆丁——我尽量！
“给人写传记的时候，一定要像在帮他报大仇一样”——巴恩斯《福楼拜的鹦鹉》"
托尼·王大拿,看过,力荐,2019-12-04 16:18:53,23,1969年节点的设置充满了割裂与合一：肯尼迪遇刺令美国失去了最后的纯真，越战的泥淖与性解放的兴起让嬉皮士走上舞台；而在好莱坞，以波兰斯基为代表的欧洲电影人实体入侵好莱坞，而新浪潮则在精神层面上占据了新生本土电影人的大脑，《雌雄大盗》、《午夜牛仔》、《毕业生》在形态上与黄金时代相去甚远，经典好莱坞在影院银幕上走到了末路，但却在电视荧幕上得以残续，69年就像偌大的分隔符，将好莱坞甚至美国分成两个世界。昆汀在这部里电影也糅合了这美妙的矛盾：在形上他不停地展示着那个流光溢彩的旧世界，在神上却用自己张狂的技法对其毫不留情地施以持续攻击——尤其是用恐怖片配乐渲染布斯进入斯潘房间其后却发展成脱线对话的反情节片段，大型Mind-Fuck——而那最后的30分钟，真的是用飞洒的血浆和烧焦的肌肤所能写就的极致温柔
芦哲峰,看过,推荐,2019-11-25 16:40:36,22,电影改变人生，不仅能飞黄腾达，也能家破人亡。最惨的两位，一个是帕索里尼，一个是波兰斯基，前者殒命，后者祸及家人。昆汀借波兰斯基的惨案，敷衍出一部虚实相间的好莱坞往事，既是怀旧好莱坞，也是献给莎朗的一封情书（片子把莎朗拍得太美了）。大体来说，怀旧意味着对当下不满，这个时代确实令人失望。最后我想说，美女脏脏的脚底真是性感。这一点，我和昆汀的审美高度一致。
TWY,看过,还行,2019-08-18 06:06:58,26,最动人之处是Sharon Tate出现的每一个场景，在整部历史人物被虚构化的影片中，仅有她好似真的从历史中走来，不需要太多描绘，仅仅简单地存在着，并与“复数的历史”碰撞擦出火花。【四刷时被骗减分，昆汀似乎浑然不知自己被包裹在广告文化的恶毒中】
谢飞导演,看过,推荐,2020-01-28 16:34:30,26,导演塔兰蒂诺的温情反思之作。只是对美国好莱坞历史及年代嬉皮士现象和“曼森杀人案”不大了解的观众，就看不出多少其中的内容和乐趣了，那样的话片子也只值三颗星。不过编剧导演再现那个时代的外貌、内在特征上，实在是下了大功夫，加一星吧。
咯咯精,看过,力荐,2019-05-22 02:00:20,20,消化了一天昆汀的厉害，尝试在自己知识积累薄弱的情况下去理解。他们都是他昂贵的装饰品，电影节是他的巡演，他是摇滚明星。电影是造梦，可以改变心中的世界。//三刷A quiz that i failed.
掉线,看过,还行,2019-11-24 22:57:14,11,【B】最不一样，也最不在乎观众的昆汀剧作。昆汀式剧本并不真的只有废话，而是它将戏剧张力构筑在了不容易被察觉的对话当中（为什么这个人会这么说？他这么说的意思是什么？）但在《好莱坞往事》里，昆汀不再在乎去勾起观众的好奇心，大部分情节也就索然无味。而对好莱坞的解构，昆汀无疑是柔情的，他刻意用平和的方式抹除了这个最负盛名的名利场夸张而引入注目的部分，让观众尽量像看个普通人一样看他们，唏嘘于他们的喜悦与失意，但，我是真的没啥兴趣就是了。
北溟鱼,看过,2019-07-27 10:18:22, ,28,迟到半小时 看了没几分钟就睡着了 醒来已经在杀人 。。。
蓝白江原道,看过,推荐,2019-08-01 00:10:54,25,戏里戏外，“好莱坞”最迷人的都是它的虚实交错。Leo代表虚的一端，西部牛仔、戏中戏、多处镜像，连最后的制胜武器都是电影道具，活成戏痴，也活在梦幻镜像里；Pitt则是实的一端，leo是扮演嬉皮士，他则是真正走入嬉皮士的地域去探寻一个“历史死人”的真相，最真实的暴力都由这位看似虚晃的替身完成；那么，波兰斯基和沙朗就是虚实线的中点，波兰斯基的《魔鬼圣婴》为现实中的他带来灾祸，虚实相互勾连，真正的“电影改变人生”。于是，这部电影迷人的地方来了，当所有人都呼吁电影向生活靠拢时，还有一个迷影的昆汀用最后半小时给你造个大泡泡说，看，电影有它自己改变生活、甚至改变历史的方式。
