用户,是否看过,评分,评论时间,有用数,评论
夏晚卿,看过,还行,2020-03-05 22:18:26,1,键盘在手，天下我有。双枪在手，谁输谁狗。3.5
蝠蝠,看过,较差,2020-03-02 03:42:27,71,造就完了，虽然是一通乱拍，但能看到哈利波特继续坚定地走着他的重口路线，还是有些欣慰的。
空语因明,看过,较差,2020-03-02 20:40:28,12,动作场面太差了，整体情节像是不及格的“通缉令”。
AshtrayGem,看过,推荐,2020-03-01 20:15:57,2,原来是Deathgasm的导演23333这个电影宗旨就是：别做键盘侠，有种出来干（。相当好看了233333
国产凌凌期,看过,还行,2020-03-02 19:42:02,3,设定不错，不过枪战场面能更写实一点就更好了。
张华弥,看过,较差,2020-03-10 01:03:01,1,少打一星，是因为那个假得过于明显的rubber dick让我对Rad的professionalism失去了信任。#突然很想看Elijah和Rad一起拍个cult片，互相捅那种#
fire,看过,较差,2020-03-05 15:52:44,0,想当恶趣味，但实际有趣的东西并不多。来看演员的
北极的小小鸟,看过,还行,2020-03-07 02:21:07,2,离生活太远的东西没什么好评论的，也算是部可爱的电影了。欢快的电子配乐，杀戮的真人秀，节奏快到没有悲哀，只有麻木的刺激。发现难怪老外喜欢用“qute”.没什么好形容时“可爱”能形容一切。
影愈者,看过,还行,2020-03-02 18:13:41,2,视觉效果很好，很多镜头很有动感，拍的很有游戏的感觉，不亏是做视觉特效出身的导演，最后对决依旧还是类型片套路，反派们智商集体下线，算是一部爽片
野蒜,看过,较差,2020-03-05 20:00:09,0,《玩命直播》拍得比这部好，刘承羽好漂亮。
梵目,看过,还行,2020-03-03 03:58:08,3,阿丹近几年老拍这种神神叨叨的有趣电影。
我不呸拥有姓名,看过,还行,2020-03-01 19:00:13,0,血
猪头妖怪,看过,较差,2020-03-01 22:39:08,3,要我说的话，这个勉强不能算作电影，更接近于长篇的游戏过场动画……
左眼看电影,看过,推荐,2020-03-04 23:40:28,1,剧情简单粗暴，女主彪悍出彩，血浆、搞笑、暴力、cult样样不缺
橱窗外的大怪兽,看过,力荐,2020-03-02 04:11:12,6,典型的爽片，女主角太酷了
沙加之伦,看过,还行,2020-03-07 23:51:43,0,所以 不要当喷子……我操我看见哈利波特的dick了！！！
kylegun,看过,力荐,2020-03-04 12:03:53,1,双枪钉手，暴走不愁，榔头匕首加特林，飙车自爆百人斩，辣手保姆和哈利波特杀出个黎明，《死亡高潮》导演升级新作，延续前作断指爆丁的精髓：Friday night just get so lonely! 开心
.,看过,还行,2020-02-28 22:59:32,0,Crank2006系  可以更好
KD6-3.7,看过,力荐,2020-03-04 21:08:26,2,好爽啊卧槽！！Samara演B级片依旧帅；刘承羽的头发好好看～
孑然殇逝,看过,还行,2020-03-08 19:03:02,0,哈利波特是个好演员，年少成名之后没有作死弄出什么幺蛾子，但是过于执着证明自己的演技和实力了，近几年接的这些屎尿屁的片子确实不好演，演的确实也好。。。就是有点过了。。。
洛城上空的麦田,看过,推荐,2020-03-08 20:28:35,0,现在这种无政府主义的cult片是真的多
朱林昭,看过,还行,2020-03-08 01:29:08,0,哈利波特还是蛮好笑的
甦醒 Nostalgia,看过,较差,2020-03-09 09:31:40,0,丹尼尔现在是玩了命的自毁，上一个是会放屁的死尸，不过这个屌丝程序员的形象还挺契合。剧情设置还是很模板化，很新鲜在节奏快，直播、网络时代的罪恶以及游戏化的体验，电影想另辟蹊径可玩弄的还是老一套，也没能在混乱之中更上一层。
时代战士,看过,推荐,2020-03-07 15:24:48,0,3.5星，ACG粉丝必看片目，有那么点当初看《海扁王》的感觉，“手枪键盘侠”的噱头营造了不少笑点，可惜剧情虎头蛇尾，转折过于生硬，最不能忍女猎手前面铺垫那么牛最后居然沦落到自爆？反派头目更是战五渣，是靠开后门当上领导的？
Devlali Number,看过,还行,2020-03-04 15:27:32,0,“哈利•波特”不着边际的转型之旅的又一篇章，未映先红的片场持枪表情包背后果然是一个有够乱来的故事，一场键盘侠血浆四溅的精神勃起，废柴小人物被迫卷入到了万众瞩目的直播杀人游戏中，诠释了“傻逼克高手”的游戏真谛。参与过诸多一线大制作视觉特效工作的豪顿导演显然就是为了玩儿个痛快，糖果配色与各种杀到爽的枪战是满满的游戏感，观众被设置的视点其实就是片中的吃瓜群众，故事中的批判色彩相比同类型电影更是被娱乐性丢到九霄云外去了，要是忽略片中为了保全小人物而出现的各种bug，还是会被爽到的。萨玛拉•维文的角色微妙衔接《准备好了没》。
二货云,看过,较差,2020-03-02 23:31:09,1,2.5，暗网的神秘就在于他的不为人知，低调形式，这样子闹的满城风雨还能招摇过市太不现实
孔府小鱼,看过,还行,2020-03-08 20:25:02,0,草。表情包电影。
Riobluemoon,看过,推荐,2020-03-10 20:12:09,0,7分。充满了游戏味道的爽片看着血浆子弹满天飞竟然还挺舒服的。我其实更喜欢男主双手装枪后的生活不便部分，后半段变身睡袍杀手还是太过了些~~~反派整体设计还行，最后扩展世界观看起来续集有戏了？？
资深低阶路人,看过,较差,2020-03-07 04:54:50,0,有点无聊，虽然血浆多，但一枪一个的打法确实比不过TWD肉搏的暴力，也没有宣泄的快感
英年早睡,看过,较差,2020-03-05 01:06:45,0,爽又爽不起来，剧情又老套到爆，就歌好听，但问题是动作都没踩到鼓点上，好浪费啊，本来可以玩得好爽的，可能缺一个动作指导吧。
小唧唧,看过,还行,2020-02-29 01:19:08,2,魔性的配乐搭配眼花缭乱的剪辑，彻底放飞自我。简直High穿了我的天灵盖哈哈哈
Maxthor,看过,还行,2020-03-02 23:36:29,0,整体游戏质感非常强，画面也相当疯狂和有趣，尽管故事基本上毫无新意，典型的小人物崛起的英雄主义，娱乐至上的精神贯穿全片，但反映的主旨还是比较贴切时代的发展；Daniel Radcliffe毫无压力地靠身材和演技撑起全场，尽管剧本还是挺束缚角色本身的，但作为爆米花恶趣味的枪战片而言，Guns Akimbo还是值得影迷在屏幕背后充当一回观众的。
hexdiad,看过,推荐,2020-03-03 00:39:52,1,疯狂的游戏，嘈杂的音乐，FUCKED WORLD，YOU CAN STAND UP. 像极了动画，或是游戏进程。
咯咯精,看过,较差,2020-03-06 05:46:58,0,音乐太满了看得头痛
飞侠式拼搏,看过,较差,2020-03-03 20:29:52,3,现实中唯唯诺诺，网络上重拳出击。于是终发生了顺着网线过来打我的故事，然后“终极键盘侠”被迫双手不离枪，玩命直播。枪战，赛车，追逐，暴力，血浆。虽然从头干到尾，看似快节奏，实际上更多的却是乱七糟八，一顿乱拍，某些时刻还像极了在打游戏。当然，如果你扔掉头脑，你还是能从中获得些许乐趣。
芬芬达,看过,推荐,2020-03-05 23:38:40,0,暗网+玩命直播。。。主角光环太厉害了
风中李子树,看过,推荐,2020-03-10 18:12:51,0,雨果妹纸太霸道了，哈利波特在她面前简直就是小盆友。一句“suck my clit! ”侧漏了侧漏了，服气！
Marvin,看过,力荐,2020-03-08 22:47:22,0,键盘侠被迫变现充，拼死一搏怼爆运营商。
一只猫,看过,2020-03-09 22:32:45, ,0,快手大电影之不要在网络上逼逼赖赖，有本事现实中碰碰，看我扎不扎你就完了
無 念。,看过,还行,2020-03-03 21:03:29,0,想要涌有蛋妞的虎掌拖鞋。（看的过程中倒是一直想到硬核亨利，要是能做成那样估计也蛮赤鸡的……）
yangbin,看过,较差,2020-03-08 18:07:08,0,什么乱七八糟的，，
长倾,看过,还行,2020-03-03 21:48:48,0,双！手！持！肛！
我,看过,较差,2020-03-06 20:48:41,0,影片想体现出很疯很癫狂的效果，可惜导演能力不行，导致影片节奏感太差，就连大规模枪战戏份拍的都软绵绵的没张力想快进看。。。
oh la la,看过,还行,2020-03-03 15:32:26,0,丹尼尔·雷德克里夫自从不再是哈利波特后演的都很丧啊。这次又当起废柴程序猿，说实话这片对他演技来说没啥提升作用，只要让观者看着爽就行，血浆枪火啥劲爆得很，服化剪辑叙述也很酷炫，完完全全服务于肾上腺素地片子
横丫肠,看过,还行,2020-03-08 03:38:22,0,蠻黑色幽默的。
荒淫少妇朴赞郁,看过,还行,2020-03-05 19:03:57,0,nice！
前夜,看过,还行,2020-03-06 08:44:19,0,枪都钉手上了，还腰间持枪。
dreamboat,看过,推荐,2020-03-07 15:00:48,0,剧情套路其实毫无创意，但是这种游戏+动画的拍摄方式真的会化腐朽为神奇！有点像很多年前那个歪小子斯科特，丹尼尔这些年的奋力造总算是不一样了，女主太酷了。
啊看到没电脑,看过,较差,2020-03-02 13:42:57,0,跟《极线杀手》是差不多的屎，既不暴力血腥也不很给力的、只会堆砌过于讨好特定群体的炫酷视觉效果的消遣片。本质上还是他妈对暴力游戏直播的妖魔化，那为什么不直接做得更动漫风一点？要是最后主角堕入黑暗我还会觉得有点深度。
余小岛,看过,还行,2020-03-05 23:00:57,0,还挺过瘾的。。杀手界的星巴克，暴徒界的麦当劳。。。
毛毛毛男,看过,较差,2020-03-06 13:47:03,0,电影像是不好看的《通缉令》。
HarperYug,看过,较差,2020-03-08 12:06:48,0,爽倒是挺爽的，但是这种没有多少主线剧情的爽片从头看到尾就有点累了……
=贰十4格=,看过,推荐,2020-03-05 23:35:03,0,"但miles对着摄像头大骂观众但观众不以为然时，感到一阵心寒。
现实的我们不就是那群冷漠的观众吗？"
邻舍的老花猫,看过,还行,2020-03-06 09:19:03,0,类似  疾速特攻  的设置，打打打就是了
罗杰·费德勒,看过,还行,2020-03-03 18:10:11,0,嗑药超杀女＆打鸟狂魔 ，手办小绵羊＆软蛋键盘侠 神经干翻杀戮快手，糟乱暴力电玩疯片，爽得不够彻底
||:da da da:||,看过,还行,2020-03-04 23:53:45,0,7分。全程无尿点的玩命回合制直播，BGM挺带感，不过同类型更推荐《玩命直播》，BGM是真棒！丹尼尔老是拍一些cult片，略重口的《瑞士军刀男》还是值得回味……（键盘侠的噩梦就是被曝光，be kind）
杨三疯,看过,还行,2020-03-08 12:16:34,0,卢瑟肥宅的一出好戏，前方高能，活血解压。
秀山鲤鱼,看过,还行,2020-03-07 09:36:20,0,6.5，哈利波特彻底沦为B级片种子选手了
蒙奇D,看过,还行,2020-03-05 16:31:25,0,这还是哈利波特系列里那个可爱的蛋妞么？从《瑞士军刀男》到《丛林》再到这部《腰间持枪》，丹尼尔·雷德克里夫的选片一直都非常有“味道”。码农宅男当键盘侠被发现，被迫成为真人杀戮游戏直播间的玩家之一。然后蛋妞发现直播游戏幕后黑手的秘密，联合最厉害的女玩家把幕后黑手一锅端了。剧情不复杂，我还看过一部非常类似的电影（比这部精彩），但想不起来片名了。特点是拍得很炫目，结合游戏感和漫画风，有一点荒诞，还有一丝搞笑。问题是，一般键盘侠离开键盘之后，应该没这么勇猛才对。
戴边,看过,较差,2020-03-02 20:07:07,1,过家家呢搁这，嗨吗？...燃吗？...燥是挺燥的...好他妈傻逼无聊。哈利波特和这个女主好像尽演cult片了这几年。
Fine.,看过,还行,2020-03-07 21:49:21,0,毫无理由的故事啊，看得新鲜的很，丹尼尔真的只接怪片子我发现了，
蔡小马,看过,还行,2020-03-08 00:20:32,0,18禁居然一点情色元素都没有……这片看似很爽，其实功力很一般，爽点根本冲不上去。
goldenday,看过,还行,2020-03-06 10:40:53,0,全程比较“欢乐”。
无害青年,看过,还行,2020-03-07 21:20:40,0,节奏感不错，BGM不错，但男主女主坏蛋警察都太水。开头男主的熊掌鞋有点意思。
白墨君,看过,还行,2020-03-09 20:03:37,0,旋转镜头旋转用，滚滚血浆滚滚流。死肥宅+卢瑟+键盘侠，勇救前女友，典型的一个点子试图撑起全片的电影。
凶兆,看过,还行,2020-03-10 14:13:23,0,哈利波特真哏啊！
豆瓣唯一机器人,看过,还行,2019-09-12 15:53:17,1,年度蕃茄酱大戏
请叫我卜仔,看过,还行,2020-03-01 02:20:03,3,丹尼尔掏🐔🐔的时候，我就想，千万别开枪把🐔打掉。一开始看的我有点头晕，来回转，但是暴力动作真的很爽，丹尼尔也是逗逼属性，演技真的是好，自然疯狂的劲都很棒。还有，说的是这么个道理，但是说教有点多，没必要，看的都明白。
柯里昂,看过,还行,2020-02-28 22:39:01,4,三星半。后半部分有些拍飞了，但整体依然很嗨很带劲，镜头始终带着一股漫画感和游戏感，考虑到导演是视效出身，这片要是能在后期做成一镜到底可能会更酷吧。以及，从《瑞士军刀男》开始丹尼·雷德克里夫一股脑演得全是跟自己反差较大的角色，以后但凡演个正常点的角色可能反而让人不适应了。
大胡子先生,看过,还行,2020-03-05 22:30:49,0,挺有趣的呀！雷德克里夫最近几年老演怪片，简直极力想摆脱哈利波特形象~
大谷刑部_,看过,力荐,2020-03-05 14:31:11,0,爽就完事了，分冲起来
梦行30,看过,还行,2020-03-05 20:20:32,0,无脑爽片。还挺可爱的，前期比较有意思，后面组队就不好玩了。难道还想拍第二部？
乌啦,看过,还行,2020-03-08 00:08:13,0,这个故事和题材有点老套，直播杀手游戏，屡见不鲜了
Alpha,看过,还行,2020-03-03 21:47:07,0,鸡飞狗跳狗血淋头鸡毛满天飞
非常道电影,看过,还行,2020-03-07 20:06:28,1,哈利·波特相当于中国释小龙吧
发条大丑橘,看过,还行,2020-03-04 21:46:52,0,旋转，跳跃，不停歇的镜头，游戏感十足的风格设计和动作场面。俗套的剧情，粗糙的表达，不过这种片子看着爽就够了。
The_Marzz,看过,还行,2020-03-10 03:53:25,0,疾速特工之后，又一个离经叛道的动作片系列要诞生了。
要丸,看过,很差,2020-03-03 17:19:29,7,"cult版的《玩命直播》，被subculture和cyberspace喂养长大的z世代，无止境的消费主义和享乐主义迷思，现实和虚拟的割裂也让小人物可以体验一把英雄救美的游戏闯关了。
电影本身在胡闹，没有任何可看的地方。当然，如果你是飞行员想roll一下chill一下那可以当我没说，就飞片一个。"
荆棘,看过,很差,2020-03-06 04:52:13,0,给一星都嫌多
中雪君,看过,较差,2020-03-09 00:22:12,0,游戏风漫画风很重，想走赛博朋克风很容易把镜头拍的很脏很乱没有美感，剧情再一乱就更没法看了
大号煎饼,看过,推荐,2020-03-02 09:44:08,1,键盘侠的逆袭
不姨妈的大白色,看过,还行,2020-03-06 11:59:20,0,姐，how old are you？？？
O几™,看过,力荐,2020-03-05 22:40:57,1,视觉牛逼
宽松睡裤又如何,看过,较差,2020-03-06 00:07:28,0,怀疑导演手插兜里拍的这部电影。
她还没有死,看过,力荐,2020-03-06 23:48:29,0,一个半小时肾上腺素飙升 跟磕了药似的 长大后的哈利波特可以的
生活甜蜜的邮差,看过,较差,2020-03-03 16:46:41,0,3/10。各种朋克及亚文化的无效堆积。唯一有趣的是，在个别趣味段落有点《暴力迪吧》系列的动作风格。
少侠兄,看过,推荐,2020-03-08 15:10:00,0,保姆又有新片了，影片剧情谈不上太多新意，设定有些许小亮点，本是个庸作，但找对了演员，保姆来出演Nix太合适了，之前还嫌她在婚礼上杀的不够，这次全补回来了。她带上太阳镜用加特林扫射的场面真是够飒
甲🌈,看过,推荐,2020-03-05 20:53:15,1,3.5星的爽片，剧情俗且浮夸，但也不妨碍爽。比起哈利波特，更喜欢演过<辣手保姆><准备好了吗>的samara weaving，特别适合那种闭嘴就是干的角色，为了她，再多给半颗星。
Silas,看过,还行,2020-03-02 02:10:52,0,蒸汽朋克？还是衰男片
Michael JZ,看过,较差,2020-03-03 06:23:31,0,剧情和摄影意外地烂 本以为Daniel Radcliffe和Samara Weaving联手的电影 会像Mayhem和Babysitter一样给力 崴泥了 动作过于滑稽了 说是要游戏化电影 可是好的video game也不是这样的
狮头郭,看过,推荐,2020-03-06 23:16:10,0,哈利波特拿双枪
余梦影,看过,较差,2020-03-02 06:48:03,1,技术上分析不可行的原因：首先必须让政府承认杀人直播合法才能进行下去，但是根据剧情，警察都是反对这个网络的存在的。 为什么不可行：首先IP可追溯，其次DNS要求解析，再次最重要的一条，黑客需要拿到所有监控系统的权限，这个根本不可能。。。这个电影刺激的地方在于细节设计上面，整体剧情有漏洞但是还能接受。。
梦之安魂曲,看过,还行,2020-03-05 10:23:59,0,当我刚开始看得时候觉得这TM什么B级烂片，居然最近还那么火。然后再往下看，爽就完事儿了。
zj@,看过,较差,2020-03-07 07:50:02,0,一般吧。主要是导演功力不够，动作指导差强人意。从开头着意刻画的女杀手好像功夫很高，可是后来简直是还不如半路男主角--枪法烂的让人怀疑电影开场是不是作弊了。
胖官赵,看过,推荐,2020-03-01 17:24:16,2,几个旋转镜头真是高亮，视听一流。拿断指“fuck off”我笑死。银幕互动x电子游戏x血浆横飞，这才算为二次元死宅量身定制。6.3分真是惊天冤假错案！
爱影,看过,还行,2020-03-04 09:26:50,0,Skizm杀人网络
猫的烟火尾巴,看过,较差,2020-03-09 23:28:31,0,好烂一片子 😂  出道即巅峰，看来哈利波特是他一辈子都无法摆脱的形象了。
孟孟～,看过,还行,2020-03-04 11:47:44,0,各种血浆各种cult，顺道还黑了一把键盘侠，就是有些地方做的太糙了。前面还好，后面就乏善可陈了。20分钟01秒有露点哟～杀手界的星巴克，暴徒界的麦当劳，坏蛋中的汉堡王。这词也是够接地气的，应该加一句：枪手界的哈利·波特。哈哈哈哈哈哈哈。
习惯被忽略,看过,还行,2020-03-07 14:14:38,0,自我毁灭式转型！哈利波特真的拼啊，啥都敢拍！牛逼！
Riqu,看过,较差,2020-03-09 18:49:44,0,夸张手法不是很喜欢
泡咖啡的棉花糖,看过,推荐,2020-03-02 21:32:19,1,直播间看完的。太刺激了！
falsecarefree,看过,推荐,2020-03-05 22:54:04,1,还可以，丹尼尔真的是什么类型都拍啊。有一些笑点。女主也算是惊悚血浆片的常客了，刘承羽打了个酱油
大刚,看过,较差,2020-03-07 14:47:47,0,墙上挂州长，就别用这种游戏拍法嘛
悟饭婆婆,看过,还行,2020-03-10 04:51:21,0,过于暴力被定义为R级，但这也是老套屌丝逆袭套路背后的亮点。暴力美学真的是个值得挖掘的宝藏，有时候直面重口才是对人性最有力的回击。
zonovo,看过,还行,2020-03-02 10:46:32,0,无脑爽片……
𓅪 𓅭 𓅮,看过,还行,2020-03-03 22:53:06,0,这个创意太有趣了，全场大笑不断。Q&A也很有意思，这个剧组整个都很好笑。
X教授的傻儿子,看过,推荐,2020-03-03 18:50:44,1,这不是一部好电影，但大体算一部聪明的电影，看着挺嗨
Black2018,看过,还行,2020-03-07 05:07:12,0,萨玛拉维文真成B级血浆片女王了
在北京,看过,还行,2020-03-10 09:00:30,0,不知所云的破片子
1w.,看过,还行,2020-03-04 15:26:00,0,中规中矩 直播+逃杀+血浆暴力枪战。缺点也很明显。但是看的过瘾也好
大斜狗,看过,还行,2020-03-03 22:51:28,0,前半段比较cult，后面比较普通。
没有枪的牛仔,看过,还行,2020-03-03 17:31:49,0,有b级片内味了，喜欢
chadbb,看过,推荐,2020-03-07 21:25:42,0,爽快度不错，就是哈利的脸时不时让人出戏。。。。
大概是伍月,看过,还行,2020-03-05 20:51:28,0,有点蠢宅版John wick的感觉？看笑了好多次
404 NOT FOUND,看过,较差,2020-03-08 15:24:30,0,不值得看
不改色,看过,还行,2020-03-01 22:32:02,0,特技不错。剧情一般，搞笑一般，音乐凑合。
韫阳,看过,还行,2020-03-05 00:35:54,0,始终看不太习惯这种cult片子
思故渊,看过,还行,2020-03-05 22:05:18,0,貌似游戏电影正在成为好莱坞一个新的类型。导演有点想法，但是节奏真的不行……而且好莱坞对于游戏的理解真的……太肤浅了。大概只有游戏行业对好莱坞理解的0.001%。
鱼进锅,看过,还行,2020-03-05 18:27:52,0,枪战戏拍了三十年已经从拿加特林的施瓦辛格变成拿加特林的小姑娘了
Young143,看过,还行,2020-03-07 12:17:06,0,喜欢维文妹子的虐杀血浆片
9楼2座,看过,还行,2020-03-05 02:51:35,0,海外无厘头
正北偏北,看过,还行,2020-03-03 20:51:16,0,just a kill game
安狐禅,看过,还行,2020-03-05 08:33:19,0,如果看剧情，跟一分最多。如果看场面，可以给二分。看演员，因为哈利波特，给三分。整部剧太闹腾，充满了朋克的重金属，又带有沙雕的嘻哈风。估计年轻人很喜欢这类风格的电影，但我居然也隐忍的看完了，我佩服的是我自己。
陈信宏,看过,力荐,2020-03-03 15:23:12,1,"评分偏低了
可能大家对哈利波特很有看法
但是不妨碍我喜欢配乐和画面
双手持枪很有创意很有想法好吗
节奏很快 剧情不啰嗦不废话 没什么废镜头
就是要你爽 坏人也是无脑智障就是干
看起来一点都不累 
为什么同类型的极线杀手分数就那么高
那边bug更多更不符合逻辑好吗
这边除了最后蛋妞不知怎么的就满血复活之外
其他都很合理好吧
而且女主角是新崛起的实力派
辣手保姆和准备好了没足够让我们见识她的实力
虽然看起来有点像碧梨就是了
演技浮夸流于表面?
这种B级片血腥片就是卖血卖肉
演技是什么 可以吃么 呵呵
蛋妞现在选的片子都是被折磨被虐
笑死我了 瑞士军刀男也是
还有女主角的亚裔女朋友很正面鸭
说明并不是所有白种人都支持黄祸论的
风格好像持枪流浪汉
但是那边厢分数偏高了"
西北化为乌有,看过,推荐,2020-03-05 00:32:15,0,所有设定和风格都不新鲜，但就是爽。比《尼可曼斯》、《大骚乱》、《辣手保姆》、《准备好了没》加起来都要爽。萨玛拉.维文目前为止演过最棒的角色。
闲话待宵,看过,还行,2020-03-06 00:34:02,0,如果把键盘侠的键盘换成枪的话……
LOWE.JOE,看过,还行,2020-03-04 03:22:58,0,寂寞的周五哈哈哈
徐小乙,看过,还行,2020-03-04 13:51:06,0,新类型，电玩电影。
Chigurh,看过,较差,2020-03-06 23:59:46,0,不喜欢，剧情和特效以及动作场景看起来都很廉价的样子。
慢半拍的懒非非,看过,力荐,2020-03-05 18:49:44,0,Talk talk talk then shoot shoot shoot!赛博朋克风格！后半段让你看到R级电影的精髓！
m228228,看过,较差,2020-03-01 10:31:09,1,小哈利波特反复反复转型，不断的尝试，其实演技还是可以，不过这片，无论如何都像B级片啊。女一女二还是挺耐看的。
苏鹏,看过,还行,2020-03-04 19:59:19,0,结局不太给力，BOSS战太弱了，主角光环亮到耀眼
Shing Chen,看过,推荐,2020-03-04 20:38:35,1,有一天醒来你手被焊在枪上了，你会怎么办？虽然从开始就知道后面的内容，包括防弹衣的部分，和把这个组织给搞垮成功复仇，可是血淋淋的直接视觉破坏感，真的是特别让人过瘾。这种感觉就跟电影里这群人喜欢看这个直播平台是一个意思吧，但过瘾中有很多场景其实是不让人舒服的，即使我们知道我们在看的是假的，希望不要有谁真的喜欢看这样的暴力，反正手指头断了都让我觉得害怕。这部电影还对真人秀直播和键盘侠，进行了最直接的嘲讽。
____anybody,看过,还行,2019-09-17 00:11:35,0,AR时代啥时候到来呀
阿汪和小萝贝儿,看过,推荐,2020-03-10 09:46:33,0,全程爽到精尽人亡。极端设定搭配超快节奏搭配荷尔蒙音乐搭配各种强情绪 = 嗑药一般的自high时间。
小李嘛批,看过,还行,2020-03-04 15:23:22,0,爽片，我太喜欢Samara Weaving了。
icier,看过,较差,2020-03-10 01:53:27,0,想法挺有意思，故事没什么逻辑……
喜欢电影的Liam,看过,还行,2020-03-04 13:04:46,0,哈利波特的有趣电影😂😂😂
流。,看过,2020-03-07 15:50:52, ,0,哈利波特爽~ 前女友真好看，杨紫琼的徒弟？刘承羽？
Violette,看过,还行,2020-03-08 13:10:08,0,剧情设定不新鲜，只是观感更像是玩了一个大型游戏，叙事性几乎没有
祁慢慢,看过,较差,2020-03-05 22:58:54,1,丹尼尔如此拼命的自我突破…真是让人难过…   片子很有风格很新颖，感觉自己是老年人被带入夜店蹦迪
女侠今晚请留步,看过,还行,2020-03-04 18:48:24,0,哈利你的弟弟还好吗
