用户,是否看过,评分,评论时间,有用数,评论
rele,看过,推荐,2020-03-02 00:06:08,1,渐入佳境，心理健康题材还是有让它和常见的teen romance区分开来。想起一句歌词「我不想做太阳 不想再逞强 我只想做你心里的灯光」
把噗,看过,较差,2020-03-05 19:44:14,0,范宁一副永不会和直男恋爱的亚子…
浅尝辄止,看过,很差,2020-03-01 13:56:41,2,这一个半小时漫长的像一辈子，就算我无聊到呆滞也不会想去看的电影
boyISH,看过,较差,2020-03-02 10:30:25,0,"I thought the book was alright, but this adaptation is a real flop."
宇小敏,看过,较差,2020-03-01 13:14:24,0,24小时内看了了两次艾丽范宁的（穿内衣）身体。真是白到扎眼。以及真的有丢丢矫情味儿。
皎然™,看过,较差,2020-03-02 22:31:06,1,槽点满满啊，远不如earl的女孩
KD6-3.7,看过,力荐,2020-03-01 21:03:10,4,还是给5🌟吧；编剧一般啊，第三幕挺奇怪的，作为青春片拍的不如earl，中规中矩；音乐太满了，好听是好听，但是太靠音乐带气氛，感觉电影把violet写的还行，Theadore写的比较糙啊；如果把爱情桥段拿了是不是更好些？elle演的很卖力，哦对电影里面elle穿的毛衣是真的多，那么丑的毛衣穿了都能看；justice选片是不是太过分了？？？？？
非常道电影,看过,还行,2020-03-07 19:51:21,0,插曲不错
有过的L和KA,看过,还行,2020-03-10 20:09:48,0,也就......景色算是小清新，谈恋爱也太容易了吧，范宁！
哼哼.floweray,看过,较差,2020-03-02 00:25:10,0,唉，想谈个“势均力敌”的恋爱怎么就这么难呢？
梦之安魂曲,看过,还行,2020-03-02 21:31:31,0,故事没什么好说的，主要就是看男女主。感觉艾丽范宁戴眼镜比不戴要更好看。
leozac,看过,还行,2020-03-08 11:26:41,0,范宁妹子还是比较适合这类电影和角色，这俩的CP还可以。
Silas,看过,推荐,2020-03-02 00:24:49,0,作为一部说教片，但是说教的意图并不浓重，而是很多慢速的治愈和愈合，这种节奏很舒适
菲依,看过,推荐,2020-03-07 02:46:39,0,虽然感觉情节有点突然，但是你其实也能找到前面的铺垫，只是我太愿意相信这是一部浪漫小品而选择性忽视了那些细节。结尾有点弱了。给高分的一大原因在于，这电影应该有能一定程度上，打破心理障碍人群的刻板印象。
𓅪 𓅭 𓅮,看过,还行,2020-03-04 23:52:51,0,依旧是布雷特·海利乐于拍摄的生活流小片
Meursault,看过,较差,2020-03-02 18:48:03,0,无聊的小清新青春片
litanerr,看过,2020-03-03 12:18:05, ,0,the way theodore speaks reminds me of a boy once i fell in love with
蹦迪村六公子,看过,还行,2020-03-03 00:40:01,0,音乐很棒! stay awake
薛玉茗,看过,还行,2020-02-29 12:35:18,0,有我喜欢的黑人小哥哥小姐姐~但是故事没打动我……
我情绪零碎KAI,看过,还行,2020-02-29 18:47:20,1,丧&怪胎的设定，相互治愈的驱车行，哪怕已经是被拍烂的题材还是会冒着粉红色的泡泡吸引你。而且，Fanning和Justice Smith就都还蛮🉑️～
柑橘海岸西板鸭,看过,很差,2020-03-03 12:23:13,0,政治正确片，呕
starry,看过,还行,2020-02-29 21:23:41,0,"we do not remember days, we remember moments"
查查鲸,看过,较差,2020-02-29 16:45:55,0,"So this is it? For the sake of Elle Fanning, 我丝毫不怀疑自己看了一部超长MV。想一想阳光普照比这个狠多了。那个圆框眼镜不错。"
雅车棋子,看过,较差,2020-02-29 22:52:06,3,节奏稍稍有点问题，靠音乐撑起了全片。
鹿与折耳猫,看过,推荐,2020-02-28 19:08:05,4,“我们不会记得每一天 只会记得每个瞬间”
樂樂樂,看过,2020-02-28 23:26:27, ,1,范宁的每件毛衣都好看，大陆性气候的秋天好看，看想去玉米地里road trip了😞剧情和表演都不行...
西奥多,看过,推荐,2020-03-04 23:02:22,0,其实是印第安纳州旅游宣传片。剧本平常无奇，两个青少年轻拿轻放的爱情故事。Theodore的转变和崩溃背后支撑的动机太弱了，编剧太偷懒。为了音乐和Justice Smith加一星，Justice Smith太适合这个角色了，觉得Theodore笑起来世界都亮了。（小鹿乱撞了）
york,看过,还行,2020-03-07 13:36:04,0,小范宁的忧郁文青气质还是比较成功地弥补了年龄差距，特别是车里那段欲言又止的眼神颇有青春期初恋的朦胧感。结尾过于鸡汤了。
海芋,看过,还行,2020-02-29 21:55:28,0,还可以，文艺青春片，最后我还是看哭了，因为我就是那种有心理健康问题，长期处在悲伤当中，我自己却无法自拔。
Wzbiao,看过,还行,2020-03-06 14:31:42,0,还是找个时间看看小说版本
Violette,看过,较差,2020-03-05 01:59:33,0,小清新爱情片～
佛剃秃,看过,还行,2020-03-01 03:12:17,2,还没被玩烂的“自毁人格拯救另一人自己堕入黑暗”的文本 有两段他们是真的笑场了吧
温雯,看过,较差,2020-03-01 18:00:33,0,没劲！
菲到一亿光年外,看过,还行,2020-02-29 16:52:03,2,"小清新爱情片。
年龄大了，有点不爱喝这种高中生的小清新鸡汤了。"
八子,看过,较差,2020-03-06 15:16:47,0,高中生恋爱？
miootree,看过,还行,2020-03-01 15:04:22,0,歌很好听 范宁很美丽
鱼鱼俞渝,看过,推荐,2020-03-01 10:31:30,0,有被甜到和暖到，加分
影迷劳拉,看过,推荐,2020-03-05 01:19:47,0,三星半，最后看哭了。什么叫戏剧张力，情感一直压抑直到最后范宁的一段独白情绪达到最高潮直接哭了，这就是戏剧张力。最后男主角死了我还蛮意外的，哎，爱不是万能的，情绪病只能自救。
Salander,看过,推荐,2020-03-05 22:42:04,0,"Infinite capacities, Finch. “I formulate infinity, stored deep inside me.”"
被子,看过,还行,2020-03-01 11:38:33,1,躁郁症
二师兄,看过,还行,2020-03-03 00:38:05,0,艾丽·范宁好美啊，本以为小清新爱情故事应该从头甜到尾，我们静静地享受那份美好就行。但是齁甜过后却那么苦，还好那份暖意并没有离我们而去。
Juno,看过,较差,2020-02-29 06:28:49,0,我教会了别人所有我不会的东西，然后走进了无尽头的痛苦
爱爱爱丽丝儿,看过,较差,2020-03-06 20:36:22,0,美式疼痛青春 i don’t get it
专业非认真刷片,看过,还行,2020-03-09 19:05:21,0,范宁就像个小公主
斯坦利•赵,看过,还行,2020-03-01 09:30:52,0,很温暖。
我是KK大人啊,看过,较差,2020-03-02 17:33:58,0,可看可不看...
冯吉菩萨,看过,还行,2020-03-01 03:12:21,2,太戛然而止了...
SHAN,看过,还行,2020-02-29 08:17:48,0,范宁在这个电影里太出众了，为什么在A Rainy Day in New York傻成那个鬼样子。同样款式的内衣镜头都比那边更有质感。
凉泉粒,看过,还行,2020-03-01 20:53:57,0,挺没劲的电影
大洋洲,看过,较差,2020-03-06 21:57:00,0,配乐带动叙事，然后迎来自我高潮。治愈好一场创伤综合征，又要陷入另一次的创伤之中，女性的成长故事并不会这么的简单，全程就像是憋着难受，但又只能隔空挠痒。
吞风饮雨,看过,较差,2020-03-05 21:18:56,0,男主怎么就 没了 为什么
haaaaazel,看过,较差,2020-03-09 23:33:15,0,Elle Fanning能不能不要四六分（三七分？）了。
大西洋上的海盗,看过,2020-03-01 22:38:04, ,0,那些忧伤 单纯为了fanning
Hubble,看过,还行,2020-03-01 19:12:28,0,Netflix的电影还是不行，开着英文字幕看完全片，就当上了节听力课吧～
网吸虫,看过,推荐,2020-03-08 12:51:03,0,前面很好，几乎只有两个人的戏份，男主很帅令人心动手好看，“你不会因为开怀大笑而下地狱的”。最后15分钟什么鬼，不应该是相互拯救的故事吗！
Haru口,看过,较差,2020-03-01 10:45:35,2,这片的问题是把明明存在的问题拍出了无病呻吟的效果，为了让影片推向应有结局，又先无视他的角色，男主角单薄，女主角过头。（艾真的和大多数搭档的男演员看起来都不match，所以情感线也看的有点膈应
Lia,看过,推荐,2020-03-03 14:10:45,0,三星半。也不算特别优秀的青春片，但却刚好在对的时间温暖了我一下，尤其是前半部分，跌落谷底的时候能有人来拉一把的感觉真好。
神烦爵士,看过,还行,2020-03-05 02:52:30,0,你糅合了所有颜色，达到最耀眼的亮度
Euphy,看过,还行,2020-03-03 08:34:38,0,相互救赎的老套路小清新文艺片。
doriana,看过,较差,2020-03-01 19:01:08,0,一星给音乐，一星给伍尔芙
酱油瓶装盐,看过,推荐,2020-03-01 13:08:53,0,这个世界明亮之处也有阴影。每个人有自己的疼痛，有些坎比外人想象得难过，即便看似在阳光之处。
feb12345,看过,还行,2020-03-01 18:15:37,0,感谢网飞，几乎第一时间观看了。青春成长爱情黑人，突然想起这不是艾丽范宁嘛
Ryouji,看过,还行,2020-03-03 23:33:16,0,很好的角色设定，两个有心理创伤的teenager，为什么拍到后面就又成了俗套的言情、自杀和鸡汤呢？把我的共鸣都给看没了。不过再一次证明家庭学校对于青少年真的是非常重要的生活环境，始终要做一个，闪着光的人。
柒柒吖,看过,推荐,2020-03-02 21:46:30,0,一切都是美好的。
Lee,看过,还行,2020-03-02 20:34:19,0,I was here
Bruce_Chan,看过,还行,2020-03-08 18:57:21,0,音乐挺好的
Lordey,看过,还行,2020-03-03 23:29:29,0,"There’re bright places even in dark times. And if there isn’t, you can be that bright place. Theodore的轨迹给了我启示，这可能就是我接下来可以依循的路吧，save one more life and find the peace to let go. 尽可能去帮一些人吧，当他们能够不再需要自己，自己便从容面对死亡。也希望更多人能尊重人对于死亡的决定。这是人一生中能做的最勇敢的事。"
桃浪九🌈,看过,还行,2020-03-04 16:50:42,0,原生家庭的痛楚需要所有明亮的地方和愿意倾听的她治愈。细腻，但调调老套。
LynnS,看过,还行,2020-03-09 14:42:37,0,小情绪和小情调都很美，只是差不多的题材，为什么比乌云背后的幸福线差那么远，我一时想不到答案
Jatthia,看过,推荐,2020-03-09 14:59:25,1,他教会了她要去往明亮的地方，自己却跳向了黑暗。果然，人是不能互相治愈的。
已注销,看过,推荐,2020-02-29 03:09:14,0,好丧啊，草
走失一只月亮,看过,推荐,2020-03-02 15:04:27,0,"他是那片湖，吸收和反射着所有彩色。
后半段能量太大了，泪流满面。"
Athenland,看过,力荐,2020-02-29 02:03:08,1,为什么这样暖暖的故事和Elle融化一切的笑容我看着看着就流泪了呢
过不思过,看过,推荐,2020-03-01 18:14:10,0,找不到太阳，就变成太阳
麦子,看过,还行,2020-03-02 18:01:18,0,创伤应激的恢复之旅，当做爱情片来看也不错
huoguang,看过,推荐,2020-03-07 11:05:34,0,活着挺不容易的
见不善如探汤,看过,还行,2020-03-06 13:26:59,0,预告片吸引我进来想看到更多的故事，但影片一百多分钟的长度，还不如预告片五分钟不到的力度。甜的部分太MV，虽然高甜，但会让人感觉到有点水。即使自己黑暗，还要把明亮给你。让我想到阳光普照的许光汉的角色。内心有创伤的人互相给予温暖。
东散,看过,还行,2020-02-28 21:45:01,0,小范宁演技见长
猩猩,看过,还行,2020-03-01 23:42:32,0,挺柔和的一部小片。看到结尾发现是个加长版的PSA还挺惊喜的？
Noctis,看过,力荐,2020-03-02 05:29:32,0,我们不会记得每一天 只会记得每个瞬间。
W,看过,还行,2020-03-05 16:07:54,0,太浅了
抹茶拿铁不加糖,看过,还行,2020-03-01 22:41:52,0,以为是个互相治愈的故事，结果。。
fivefish,看过,推荐,2020-03-03 18:06:54,0,"片尾说了是“dedicated to who have been impacted by mental health concerns, suicide or grief” it's not all about romance, it about finding bright ways out of fucked life and healing.顺便，很会起名字啊电影叫bright places,女主叫Violet,男主叫她ultraviolet，it's like even though you are invisible to everyone,but you are still the light of me.(SO SWEET)

I WAS HERE."
此木为柴,看过,还行,2020-03-01 13:57:51,0,好喜欢残的刚刚好的范宁，以为是爱情电影主题却高于爱情
浮世,看过,还行,2020-03-07 21:38:06,0,如此阳光的男主，最终还是死了，还是自杀。
CAMUS,看过,较差,2020-03-08 03:58:08,0,这男孩性格好恐怖，为了接近可以装得阳光体贴，搞得像女主欠他一条命，别被这样的人控制。
飞姆思,看过,较差,2020-03-03 13:27:13,2,2.5/5。没有Elle这片我5分钟都坚持不下去。
打败塔伦蒂诺,看过,力荐,2020-02-29 02:48:54,0,最受不了看着这片子
KREY,看过,推荐,2020-03-02 21:12:05,0,"2020.3.2
以为是治愈轻松的类型，其实并不治愈也不轻松。音乐比其他的部分更印象深刻
依旧羡慕更多的人生活快乐，不能够感受某种程度上的痛苦是多幸运的一件事。"
梦回夢二,看过,还行,2020-03-02 09:05:27,1,本以为是两个受伤的年轻灵魂互相救赎故事，但没想到... 男主的死很仓促，有点意外。不过电影之外我们是不是应该多去关注一下青少年的心理健康问题呢
Cindy0822,看过,还行,2020-03-02 14:25:21,0,范宁妹妹变好大啊姨母脸（（哎只是觉着女主可怜失去姐姐又男票的…一般般吧。
会飞的鱼,看过,还行,2020-03-01 16:52:24,0,并不是无法看到世界的美好，而是怎么能先关注在世界的美好
Maximo,看过,力荐,2020-02-29 16:46:06,0,「谨以此片献给受心理健康问题自杀或悲痛影响的人」
ynian2011,看过,推荐,2020-03-04 14:32:12,1,就是结尾，男主死得太突兀了
东邪。,看过,还行,2020-03-02 23:46:53,0,原以为是一部两人互相治愈的小清新，很喜欢引用伍尔夫的段落，光线的运用也很舒服，剧情走向略出乎意料，最后的情感宣泄似乎不够到位，低于预期。
二马,看过,较差,2020-03-02 15:46:06,1,音乐好听 他救了她 她却没救得了他 结局太差了 好像是要消失一个人 才能让女主重获新生 躁郁症 原生家庭的伤害 很痛苦 但是本不应该是这样一个结局 范宁体态越发...
木子沐,看过,还行,2020-03-02 20:35:14,0,沉迷男主小哥的笑容无法自拔
啊飘,看过,较差,2020-03-04 12:03:19,0,太幼稚了……不要用伴家家酒来伪装青春期了
RandalWan,看过,推荐,2020-02-29 19:29:43,0,比悲伤更悲伤的故事。小范宁演得不错。
高俗姑娘,看过,力荐,2020-03-10 23:13:55,0,"There are bright places, even in  dark times. And if there isn't , you can be that bright place, with infinite capacities. 配乐满分。"
为喜欢电影努力,看过,较差,2020-03-08 21:06:57,0,？
天上人间,看过,推荐,2020-03-02 16:26:18,0,喜欢这个题目
不想做人的mao,看过,还行,2020-03-03 22:53:26,0,拯救与被拯救的故事 心里的黑暗终将会阳光普照
泡菜桑,看过,还行,2020-03-08 21:45:49,0,写得太工整，没灵魂，相爱和死亡都是为了写个鸡汤而已，白瞎了好题材。
Ass Dead Dicks,看过,还行,2020-02-29 23:05:00,0,"oh shit, this movie is so sad."
一张疯子照,看过,推荐,2020-03-09 21:53:55,0,太年轻了。
GLORIA FUNG,看过,还行,2020-03-04 10:46:05,0,還是喜歡看預告片那種感覺。
王大夫的病人,看过,推荐,2020-03-01 02:40:12,0,究极大丧片
超没用小羊,看过,还行,2020-03-03 21:25:03,0,有点无趣，看一半看不下去了
wei,看过,推荐,2020-03-03 16:09:02,0,女主好眼熟，原来是沉睡魔咒的公主，如果只有前半部，是一个互相救赎的小清新爱情电影，可是后半才是沉重的现实，最后字幕有一点暖。
郡君,看过,还行,2020-03-02 20:25:56,0,讲述维奥莱特·马基和西奥多·芬奇这两个高中生和精神疾病不断作斗争，他们相遇并发现各自内心的世界。
Lilac,看过,较差,2020-03-03 01:39:11,0,想讲得太多，讲到最后不知所云了
三皮虎,看过,还行,2020-03-08 00:54:32,0,悲伤少女遇见抑郁少年 两个人互相治愈却莫名互相暗自悲伤 看完下来记住的真的就只有男主的厚唇......
已注销,看过,推荐,2020-03-03 20:50:39,0,我觉得还行 就是男主有点丑
烫虾脑,看过,还行,2020-02-29 22:14:23,0,能不能别再拍这种除了男主长得帅以外毫无亮点的cliche电影了
Heidel,看过,推荐,2020-03-01 23:28:51,0,居然就是这样被艾丽范宁的演技感动到了
❌,看过,还行,2020-03-10 11:49:59,0,主角美景色美镜头美 但是好无聊好无聊好无聊
天使心,看过,较差,2020-02-29 16:51:44,0,感觉心理疾病的人真多。。
Truman,看过,还行,2020-02-29 22:28:16,0,男主帅女主丑
阿魚,看过,力荐,2020-03-01 00:22:37,0,很喜歡，讓我想到the edge of seventeen，色調跟音樂很棒，青春的曇花一現好痛
DreamOver,看过,推荐,2020-02-28 21:26:52,0,原以为只是个普通青春片，结尾给了我一巴掌...心理问题拍的非常写实，配乐很棒
景三动,看过,推荐,2020-03-08 10:17:26,0,《所有明亮的地方》 少年版《乌云背后的幸福线》。人们眼中的不同寻常，却又可能掩盖着非常的承受。男主治愈系的微笑就是阳光撒到的地方。但光线背后的暗最黑，直到池底天堂。
ONeeeee,看过,推荐,2020-03-04 12:45:12,0,3分给剧情多1分给配乐，配乐真的赞
我是贞子她爸爸,看过,推荐,2020-03-03 21:31:26,0,平淡中突然就给你来了呢么一下，让你陷入沉思
bearface,看过,还行,2020-03-06 19:08:23,0,双相障碍外人看来真的挺受罪的
Miss. graceless,看过,还行,2020-03-04 18:32:48,0,"因为范宁还期待了一番
但故事和观感都很一般
it's too teenage, and I'm too old for this"
素素素素素丶,看过,还行,2020-03-03 20:22:44,0,后半段明显崩了。
sherwoodsylvia,看过,还行,2020-02-28 22:48:45,1,可看可不看的文艺青春片
kel 啥也不是,看过,还行,2020-03-05 10:04:30,0,the ending saved the story!
开封菜钉子户,看过,还行,2020-03-01 14:49:31,0,二倍速看还行吧，艾丽范宁演神经兮兮的高中生比演绝世大美女适合多了。
可爱的无厘头,看过,还行,2020-03-06 19:25:03,0,男主死的太突如其来了…
只想微笑的样子,看过,还行,2020-03-03 00:15:16,0,为什么范宁电影资源这么多……
颜,看过,还行,2020-03-07 22:11:12,0,结构和厄尔还是蛮接近的，但还是更偏爱后者轻松诙谐的风格。前半部可看，后半部就是青春伤痛文学了。配乐加分，风景加分，以及范宁的好几件毛衣都挺好看
沈孝柔,看过,还行,2020-03-04 12:38:42,0,“我感觉内心萌生出一千种能力”
酒笙清栀,看过,推荐,2020-03-02 02:43:58,2,来自灵魂的救赎，点亮生命的彼岸，即使是抱憾的一方也绝不忘却逝去的明亮，因为在那明亮处，透彻着你我青春的躁动。（ps:这部电影让我看到了艾丽.范宁的演技）
我想你没有,看过,还行,2020-03-06 22:46:07,0,精神病患者渡得了他人，渡不了自己，真是一个悲伤的故事，平淡无奇#所有明亮的地方# #电影#
Cj,看过,较差,2020-03-10 02:00:35,0,太teen movie了，范宁好甜
妮可Gay得慢,看过,还行,2020-03-05 18:27:07,1,看过电影就当看过小说系列。现在看青春片觉得主角们离我越来越远了，忍不住都喊他们小朋友 ，哎。男主的便利贴质量也太好了吧！难怪他抵制盗版。还有那个私人过山车很过瘾呐，公司团建也试过分组动手砌过山车，不过乘客是篮球。挂满鞋子的树也很有luna的feel～～～
松冈茉优酸乳,看过,还行,2020-02-29 22:50:25,0,范宁依然美艳
Dding,看过,力荐,2020-03-08 00:06:29,0,是我爱的“青春文学”片，想去那些地方啊，印第安纳州的海拔最高点、鞋子树、迷你过山车，和那个大水潭 2020.3.7
FluoNight,看过,推荐,2020-03-01 17:59:00,0,"电影本身3/5，不会再高。高三那年读的原著，断断续续读了1个月，变成自己的all-time-fav，救赎般的存在。朋友三天读完以后说感觉没什么。I felt so related, so attached to the characters, to the book. 得知要被翻拍的时候真的慌得一批hhhh，太害怕被拍烂了或者隐去了太多细节。跟自己想得没太两样吧，的确少了很多东西。Either way, still my all-time-fav and thanks for being existed."
拉瓜叭拉,看过,推荐,2020-02-29 18:53:06,0,以为又酸又甜，结果竟然苦大于甜。
云在云霄,看过,推荐,2020-03-01 21:04:53,0,有点虐，但很暖。爱！
Kevin Wayne,看过,还行,2020-02-28 20:10:52,1,从头到尾套路到底的小清新青春故事
红了樱桃,看过,较差,2020-03-07 18:59:08,0,主视角是男主然而女主的心理变化却刻画得更完整，反倒是男主最后自杀得好突然。I don’t get it. #108分钟
兔兔猫斯拉,看过,推荐,2020-03-01 18:16:59,0,原声带插曲超赞，户外选景优美，就是剧情冗长，最后男孩没挺住有点可惜。
nicole,看过,推荐,2020-03-07 14:24:18,0,矫情小青春片也好，反正蛮是我的菜的。喜欢电影的色调，喜欢男主的冲动，文艺和无可救药的浪漫，喜欢女主耐看的颜，喜欢车里放的too yong to burn，喜欢他们在夕阳下接吻在麦田里跳舞在天桥下做爱。青春就是纯粹，不可一世，至死浪漫。
柴妮思,看过,推荐,2020-03-03 18:31:21,0,我以前总觉得 性格互补的人才是对彼此来说最合适的人 可好像其实并不是这样 好像最相近的人才能真实体会你的痛苦 才会不居高临下地表示安慰 给出建议 才可以用最恰当的方式去治愈对方 是痛苦让两个人联结在一起 也是痛苦让希望成为可能 哪怕最后不能全身而退 那就留下最有活力的部分吧
啦啦啦德玛西亚,看过,还行,2020-03-02 21:40:43,0,有点无聊
魅力牙缝男,看过,推荐,2020-03-03 19:16:44,0,前三十分钟无聊透顶，后面进入佳境。和欧维一样，我丝毫没有被治愈。真的很喜欢Justice。三星半
奈特,看过,力荐,2020-03-03 23:40:11,0,一首曲子伴随了他们相识的所有瞬间。但我也在想，在我死之前，我要开心，跟珍惜的人告别，做好后事处理，吃好多自己想吃的蛋糕，吃快餐。自行车旅行。好多事情，可能我也舍不得。爱使人卑微
罗南是个小仙女,看过,还行,2020-03-07 00:10:33,0,前半部分好过后半部分，显然对于男主处理的不如女主细致。
偶喝多了,看过,还行,2020-03-08 15:17:52,0,艾丽范宁因姐姐车祸去世一直暗自神伤，忧愁常绕，高中同学黑人小子芬奇是个公认的怪胎，经常做些古怪的事情，他和范宁组成作业搭档慢慢解开她的心结，死缠烂打带她看各种奇怪的景点，跳湖游泳，就在范宁恢复正常阳光生活的时候，芬奇由于小时候父亲家暴留下的抑郁症发作，自杀了。
大笨象会跳舞,看过,还行,2020-02-29 19:16:46,1,没有最后的自杀戏码的话我大概会打四分吧。我们不会记得每一天，只会记得每一个瞬间。
打工仔阿季,看过,还行,2020-03-01 19:12:42,0,这个故事太一般了，很难想象一个身心受挫的人如何去接受男主的行为，而男主是因为家庭原因同样生活在痛苦里的人。太一般了。
MAY,看过,推荐,2020-03-03 20:43:07,0,用发现美的眼睛在生活中找到治愈力
Frankie97,看过,推荐,2020-03-01 15:14:23,0,每个人都会遭遇跌谷，但要心怀希望.
冬暖夏凉,看过,还行,2020-03-07 15:41:45,0,范宁演的很好，和《纽约的一个雨天》里判若两人，我喜欢这种演什么像什么的演员，不喜欢类似汤唯那种演什么都一样越演越差的演员。一开始范宁的角色心里杂症更严重，但是越往后，黑人男主角的心理杂症更深更厉害，需要被治的空间更大。男主角跳湖自杀的剧情推动力其实不够足，更像编剧上的安排，剧情真的不新颖，但是有范宁，演得还能看下去。
绵绵纸,看过,推荐,2020-03-02 03:28:53,0,"人间到此一游，我尽力了。湖底的位置不多，轮到的最终还是我。但幸好，在痛苦与空白的间隙中，曾有你相伴。I was there, at one time, just for you"
一鹿顺风,看过,还行,2020-03-07 22:02:30,0,小清新吧，男主那么努力的帮助女主，只可惜自己却没有走出来，悲剧了！
芈小花,看过,还行,2020-03-02 02:10:50,0,唉~~结局很悲伤啊~~虽然强行鸡汤
( ˙-˙ ),看过,推荐,2020-03-04 03:20:56,0,Le film est le film
Starry,看过,还行,2020-03-05 08:23:43,0,"you are all the colors in one, at full brightness."
wind-of-meaco,看过,还行,2020-03-02 23:21:28,0,teenager 的伤痛现在看来真的是不痛不痒，音乐不错
WuGuangYao,看过,还行,2020-03-06 22:39:14,0,5/10
我爱王菲,看过,还行,2020-03-06 18:17:07,0,以为会互相救赎
华华同学,看过,还行,2020-03-03 22:20:28,0,景色真好
AltErLov,看过,较差,2020-03-06 17:13:19,1,"流水线作业, Sooo cliche and totally out of date in everything, 范宁能不能停止接烂片了啊"
灰灰灰,看过,还行,2020-02-29 18:10:44,0,我拯救了你，却救不了自己。精神疾病的困扰远比我们想象的严重，善待自己，珍惜每个瞬间。配乐大赞！
豆花泡饭,看过,较差,2020-03-04 20:33:08,0,剧本撑不起来这个设定啊…
summertime,看过,还行,2020-03-02 01:44:20,0,我理解不了心理疾病患者的痛苦
jennifer,看过,还行,2020-03-10 01:22:07,0,补标...很一般
Kiki,看过,还行,2020-03-01 19:08:45,0,原以为我们可以互相拯救，没想到你的深渊，深不可测
怪兽老子,看过,较差,2020-03-02 09:30:04,0,不喜欢
