用户,是否看过,评分,评论时间,有用数,评论
是你的益达,看过,还行,2019-11-08 10:03:50,48,2.5星。剧情bug太多，淼淼不想想，大海能是她认为的有钱人吗？买得起6w的表，开着豪车，吃着3000一顿的饭，家里却穷的像垃圾场。大鹏的演技很尴尬，全程嘴部的那个似笑非笑的感觉，真的刻意的虚假。柳岩不错。
只爱黄鹤楼,看过,很差,2019-11-08 00:07:08,53,无聊，无趣，自以为是的幽默，各种逻辑不通，难以自圆其说。
哪吒男,看过,很差,2019-12-22 00:59:49,13,很生气 为柳岩那个角色生气 凭什么啊 人家做错了什么 要遭遇这些
尘飞扬,看过,还行,2019-11-08 12:09:37,25,温馨提示：千万不要拿《受益人》的预告片来期待影片，千万不要拿宁浩来要求电影。避免这两点，你的观影体验就会好一些。影片的优缺点都很明显。柳岩告别直播是影片高光时刻。放在整部影片里，她这段戏是存在问题的。一个历尽坎坷的女子，她发现嫁的男人是个废柴，这种情况下自断经济基础，但凡有一点脑子都不会这样做。影片给人一种有佳章非佳作的感觉，就是做得太赶了了，人物转变有些生硬，总让人感觉他都这样了你怎么还这样，尤其是在这现实风题材中，人物的反应跟不上剧情，就变得莫名其妙。渣男好女的故事设定，会让很多大老爷们欢喜吧？
奥尔良面条,看过,还行,2019-12-25 18:04:29,0,长片处女座，一般吧，最主要问题就是没新意，也就是缺少“没看过的”。可能是因为导演处女座惯有的那种小心翼翼，因此而少了《河龙川岗》的那种灵气。另外，方言也并没有对故事本身有什么帮助，故事很多细节设计有些生硬不高明。申导继续努力吧。
与世无争,看过,很差,2019-11-10 19:56:13,26,我的天那！！走出电影院都有一阵阵恶心的后反劲！！我的天啊！女主真是个惊天地泣鬼神的38岁历尽苦难永葆初心的盛世白莲大傻逼啊！！！！吐了。
-,看过,较差,2019-11-03 16:41:28,273,尝试做到不同类型语调的融合但却严重失衡，导致很多时候展现出来的人物与故事的逻辑都很崩坏，表演方式也因此无法统一。片中有意或者无意展现出的一些两性观念有点可怕，尤其是对待女性、感情和婚姻的态度，越细想越觉得癌啊！看完后还是觉得，预告片剪得真好看。
嘟嘟熊之父,看过,较差,2019-11-03 21:54:29,157,伪饰的现实主义，尴尬的荒诞喜剧，影像密度低，足够完整但风格不统一，卡在模糊的语境下节奏失衡。未学到科恩兄弟的精髓——对生命热切盼望与被宿命冷漠以待的戏剧反差，而是始终被圈套在个体抉择之中形成困局。柳岩的角色写得好演得好，一个已然被时代沉默抛弃却依然在其浪尖挣扎翻滚的矛盾人格，是华语电影少有的“当下”。
Mr. Infamous,看过,还行,2019-11-08 22:34:52,23,在这个兴许很难成立的故事里，脚踏实地的柳岩演得真好，内外合一的辛酸，都顺着这个久经风霜却反而愈发烂漫的岳淼淼，给泄得波光潋滟。鸡汤是低廉的，打扮是俗艳的，武装起来，自己也像是有金主罩着捧着疼着的女人了，那语言与腔调都太对位，看她故作圆滑，以为一身鸭毛，水过不留，其实瓢泼起来，狼狈得不敢相信什么。找一个兜里100元能为她花99元的男人，编这样的童话哄了自己那么久，终于能够卸妆的一刻，看得百味杂陈。三星半。
tankry,看过,较差,2019-11-03 21:43:46,53,要新千年第三个十年了，我们能不能不要再歌颂卑微女性被合起伙来卖了还一心等你回家的故事了，连男性视角都是配不上的，打扰了。M观影团@英皇
居无间,看过,还行,2019-11-08 17:46:43,19,作为长片处女作，值得鼓励。关于「审判」的镜头就很见心思，比如佛像，以及后面全以行车记录仪录下的视频充当闪回素材。问题在于，主线故事不够扎实，和情节里的杀妻骗保一样，虎头蛇尾。本该主打的悬疑，慢慢有些荒腔走板了，调性有点散乱。影片最出挑之处，是柳岩这个银幕形象，暗合了她的现实遭遇，有力量，也非常动人。
二火山,看过,较差,2019-10-26 16:32:08,69,用电影里一句台词总结：前功尽弃，虎头蛇尾。开头很好，中间很糟，结尾很泄，一会儿风格学石头，一会儿又主打温情生活，偏偏情感的表达都是生硬肤浅的，很难被触动。柳岩和大鹏做演员很拼，但演技天花板真的是肉眼可见，就到这儿了。张子贤在主流电影里演配角出彩，挑大梁还要再等等。
水浒三国金刚,看过,还行,2019-11-08 10:52:00,12,土味坏猴子黑色喜剧，给柳岩加鸡腿
壹安²,看过,还行,2019-12-26 01:43:06,6,有佳章，柳岩卸妆和辣椒大赛足以入选年度光影和动情时刻；无佳作，像是学了很多佳作但只学到了皮毛，大鹏太演了，刻意维持在一个状态里，时刻展露一副“我真的有演技”的皮囊。新人导演鼓励一下，不用学别人，做自己最好。
孤岛影者,看过,较差,2019-11-05 19:36:00,64,本片用喜剧将影像导向所谓现实主义，但喜剧又划下影像与现实间的沟壑。说到底还是电影整体太年轻了。剧本上有朝着整合、细节和呼应去，但几乎所有转折都像赶场，导致节奏存在着严重问题。人设部分更是漏洞百出，人物想要消失就写消失，完全像是丢给观众脑补，就更别说人物成长的突兀了，甚至有的还根本没有成长，演员都挺棒却也因此失去色彩。原想夸赞没过分使用配乐，结果到最后还是没憋住。亮点自然有：例如直播镜头前卸下伪装进行人生思想的升华，如此多行车记录仪记下生活两面的点滴。还有片中明明将XX黑得挺过瘾，迫于无奈最后还得加上两行字幕。
shininglove,看过,还行,2019-11-11 21:06:33,6,整整十年，依稀记得《河龙川岗》在标放展映时，掌声经久不息，申奥终于迎来第一部电影长片，学院派导演就像穴居的十七年蝉，若想脱壳上树，需要经历漫长的蛰伏，胜出者寥寥，走到最后不知道是孤独还是侥幸。
内陆飞鱼,看过,推荐,2019-11-10 14:41:12,2,三星半，70分，本质上是一个挺心酸的底层故事，用幽默手法表现出来，就带了一些小人物互相取暖的乐观、圆满。这几年大鹏挺拼，作为导演，无论短片、长片都在憋一股劲；作为演员，一步步往里收，尽量摒弃喜剧演员的标签，《受益人》就是这种努力下的作品，从神态、动作再到一口重庆方言，都很卖力。柳岩作为唯一女主角，这一次终于也丢掉性感标签，靠一口率真的湖南话，率真无邪的性格，演出了苦中作乐、善良单纯的网红主播的日常生活，有一种大大咧咧的亲切感，难得。
李小丢,看过,还行,2019-12-21 23:43:41,11,穷男人的白日梦体现：劝妓从良。世界上总有个杜十娘带着大批金银珠宝等着他的“拯救”，无怨无悔，命都给你，且在无能的男人面前莫名卑微。三星全给柳岩的表演，是她救了大鹏这部电影。
奇爱博士,看过,还行,2019-11-08 14:43:00,8,一部现代《假凤虚凰》式的电影，工业标准很高的处女作，编剧细节处理有些遗憾，使得影片在黑色喜剧和社会现实剧中游移不定。6分。
沉甸甸,看过,较差,2019-10-26 16:07:29,56,节奏拖沓，剧情老套简单，被好女人感动的老梗，充满了渣男yy，还好我的票不花钱哦。
Enjolras,看过,还行,2019-11-08 22:23:29,13,湖南普通话，家里的弟弟和生病的父亲，“现在搞直播的谁不打点擦边球啊？”，“我去过韩国，不是（整形）这里（指胸）”——看似是一部犯罪喜剧，实际上淼淼这个人物几乎就是柳岩本人的半自传表达了吧，难怪演得这么走心。转念一想，柳岩和大鹏真的都是那种勤奋又踏实的的艺人，他们也正一步步向好演员的目标靠近。
水怪,看过,推荐,2019-11-03 17:03:30,9,在行骗犯罪逻辑上有不少值得斟酌，但依旧有着极其坏猴子的底色。无产者一无所有尚可留存些许道德和情感包袱，有产者反倒因被资产绑架，人性完全沦陷和丧失。片尾大鹏面对大海的愧疚和失落，大概依旧是最为令人疼痛的现实吧。
女神的秋裤,看过,推荐,2019-11-02 17:23:19,6,导演长篇处女座，整体非常成熟，搞笑和感动并存，有些黑色幽默和宁浩电影的风格（毕竟签了宁浩的坏猴子72变计划），像《我不是药神》，但差一个量级，格局也小一点，大鹏演技略浮夸，柳岩演技完美，结局略弱，口碑应该不错。
Whysu,看过,较差,2019-11-08 00:15:52,45,重庆是什么电影取景之都吗？
机王,看过,较差,2019-11-08 00:12:51,45,宁浩瞎监制啥
萨库拉,看过,较差,2019-11-08 16:39:50,24,又是预告片比正片好看一百倍系列。剧情逻辑，人物逻辑，包括制作逻辑都很随便，一条用来杀人的河，找的景是公园里那种五米宽的小沟，一帮人还在里面奋力扑腾，看得无比尴尬。
起风,看过,较差,2019-11-08 00:44:22,43,情节烂俗 结局真的让我头秃 世界上怎么会有人蠢到原谅曾试图要自己命的人 如果这是真爱 我宁愿永远独身
草威,看过,较差,2019-11-08 21:54:26,23,这个导演对黑色幽默的理解大概就是把它变成一场闹剧。
宅拾叁,看过,推荐,2019-11-07 20:19:18,8,药神捧红导演，受益人则捧红演员。热情似火的喜剧模式，柳岩的银幕形象了终于变成了她心中的梦露，大鹏也终于在慢慢变成一名好演员。一个圣人，一个坏人，一个介于两者之间的市井小民，多么完美的寓言故事铁三角，没有在喜剧之余发扬监制同志的优点把直播和贪污这两点突出其一讽刺的更狠一点而是最终回到爱情本身真是遗憾。毕竟，哪有什么圣人？哪又有什么爱情。
土笋東,看过,较差,2019-11-08 00:49:08,29,说到底还是剧本不行 这片要是扑真不怪大鹏 柳岩我觉得害挺出彩的
亲切的昊子,看过,推荐,2019-11-02 16:52:38,12,会不会成为今年的《无名之辈》。底层人民+黑色幽默+犯罪元素，新人导演拍成这样非常难得，极其接地气的故事和充沛的情感表达也稍微弥补了转折的生硬。大鹏饰演各类屌丝真是拿手好戏，柳岩这次的表演也让人刮目相看。
锐利修蕊,看过,还行,2019-11-07 22:57:56,7,和章明的《新娘》正好算是一个故事的不同解读和走向。高饱和状态下的强密度故事，蒸腾在几乎是暗夜的人间，让光怪陆离下的畸形主意，成全一艘名为“活着”的大船。“受益人”就成了一边是人性情谊，一边是钱财解决天平中间的秤数，哪边高一点是电影变幻的关键。电影最大的优点，是其实我们都知道最后哪边扬起？哪边落下？但依然会被这个故事打动。柳岩有一场戏很好，是她在废弃舞厅光耀之下无声的表演，突然你就理解了这个人物的简单和普通，是真的会存在。
不陶山,看过,较差,2020-02-05 15:15:04,0,"节奏舒服到一匹，就这几个结婚出轨签字的循环，和这剪辑的重叠，简直就是期待到不行。

20.2.5
杀妻骗保，不太行啊。倒是里面的重庆地形让我感叹，重庆犯罪宇宙可以走一波？地形打斗爽得一匹。"
晚不安,看过,还行,2019-11-12 01:13:58,4,预告片的节奏太过强悍，反衬得正片的趣味和格局大打折扣。没有《药神》的社会议题性，又在类型技巧里隐去了作者性，看似无懈可击，实则平庸无趣。大鹏可能是直接从《铤而走险》的片场来的，演法都如出一辙：绝地求生的小人物，于是驼背、缩嘴、畏首畏尾，被强行降临的命运推着向前，脸上写的全是动机，所谓复杂人性就是最后一秒的善良。往直播行业里稍稍探了探身，于是柳岩倒完成了《煎饼侠》里初露端倪的自我剖析与重塑，有好几个高光时刻，但内在还是与这个人物有些格格不入。放在坏猴子计划的序列里，是各项都不突出的中等生。
M26,看过,较差,2019-11-08 01:00:44,24,观感不是很舒服 情节走向看一点就已经心中熟络 大鹏大概贡献了自己演艺道路最好的演技 也促成了和柳岩的CP 对坏猴子略显失望 配乐是亮点
大聪看电影,看过,较差,2019-11-14 20:51:28,7,全片除了一句“你居然还会深潜”我笑了很久，其他都太.普.通了，这片子哪怕最后是骗中骗都很普通呀因为现在已经9102年了...通常一部电影要么拍的是人，要么拍的是事，如果两个都没能给人深刻印象，那么视觉好看刺激点也可以，但《受益人》不是商业大片视觉特效没有没关系，但影片中拍的人不像人，事不是事，硬伤太多了。
顗礼,看过,还行,2019-11-08 23:41:37,8,高完成度的商业类型片，就是整体套路可以预料，节奏过快和元素失衡的问题也依旧存在，不过有几个值得玩味的小点还是有设计的，比如说最后的行车记录仪视角的事件回溯，比如第三幕水中的大高潮，联系一下台前幕后还是有一定解读空间的，而且这片子其实比药神更贴近现实一些；然后情感表达做的不错，难得的没有硬煽，是真的由两位主演所带出的、还算是比较饱满的真情实感，大鹏略有进步，但还是有点操之过急，柳岩非常好。BTW，我到没觉得这片子的价值观输出有大问题，最后那个还算点到为止的结局是全片最让我惊喜的部分，还是有点小感动的
又又,看过,还行,2019-11-08 14:33:59,10,还期望着结尾有个大反转，柳岩才是真正的大骗子，结果就只是骗了不会游泳这一件事？怎么就变成温情戏了呢？结尾一下子垮掉。前面还可以的，尤其大鹏柳岩演技都在线。结尾行车记录仪的视角有点像大佛普拉斯？可是放的都是已知的内容没有半点反转，浪费了这么好个视角。喜欢大足石刻！！！
南悠一,看过,较差,2019-11-09 18:10:11,14,有一些值得夸奖的地方，比如讲小主播们的故事，关注底层，柳岩的状态、大鹏的化妆造型都显得很真实。但宁浩这一挂的故事们普遍有一个问题，爱耍荒诞，但又不做好现实基底，导致大楼根基不稳，于是故事就不荒诞而成了荒腔走板。创作者带着精英视角去观摩底层，然后自我感动，甚至觉察不到自己的恶意。如果我是柳岩那个角色，我不会原谅导演和主角，我为何要原谅一个不尊重我的人和想杀我的人呢？
全宇宙最可爱,看过,还行,2019-11-08 10:01:44,14,看的时候一直在后悔如果这个都愿意进电影院，当时怎么一时想不开没看铤而走险呢？铺垫的海南地产广告一直以为内含机巧，没想到真的是地产广告。真是讽刺。
法兰西胶片,看过,还行,2019-11-12 22:11:15,7,上周就看了，一直没添加“看过”，是因为，有太多的疑问，想去当面印证——怎么和我之前见到的那个申奥有这么多反差，各种犹豫不决，仓促决断。今天下午聊了一小时，从头到尾，从争议到非议，从此刻到过去，直到抵达对父亲的情感，才看到这部电影的结界，收住了，不然导演会哭。挺好的，很清醒，没有遗失任何的感知，要加油啊。
今天道,看过,还行,2019-11-07 20:26:32,10,三星半。柳岩有直播网红的气质，但是没有那个地气。整个故事的大前提是错的，骗保杀人对于贪污犯来说是非常难以实现的操作。吃辣椒啊等等，这些都是想当然。
飞檐,看过,还行,2019-11-04 23:55:31,9,需警惕大量陷入这种底层式黑色幽默狂欢的讨巧创作，看准了目标便进行命题作业，难免有些差强人意。行车记录仪像一个废弃的意象，没有起到实际的表征或推动作用，《大佛》看了会流泪系列。亮点是对于网络直播生态的观察，和柳岩对着镜头的独白，因为很像她个人的陈白，反而此处有动人滋味。
迦南Canaan,看过,较差,2019-11-04 03:08:00,8,把所有的赞美送给柳岩。尽管大部分段落中柳岩的表演还是过于安全，但是她奉献了全片最动情的高光一刻——岳淼淼直播卸妆。我钟意柳岩并非因为她是男人眼中的一个符号，而是她戏内戏外模糊和挣扎的自我。我特别喜欢《煎饼侠》中柳岩的角色在天台告白的一场戏，那是那部聒噪电影中唯一有重量的时刻，是柳岩的表演所赋予的。那刻你很难分清那是角色的台词，还是柳岩自己的心声，这种模糊影像与现实边界的处理在《色情男女》中发挥的更加淋漓尽致，这种真真假假的迷人观感，具有强烈的迷惑性。直播卸妆那场戏中柳岩展现的那种真挚的坦白，让我在这个扯蛋的故事中竟然也唯一相信了这个人物，并且在几场不同的哭戏中也感受到了柳岩表演的层次。我为柳岩感到由衷的高兴，这么多年，浮浮沉沉都走过了，终于在她39岁生日当天迎来了自己演员生涯的代表作，真好。
托尼·王大拿,看过,还行,2019-11-14 16:42:40,4,把黑色电影的底本加上了网络直播的滤镜，具有极高的时代贴合度；但我真地愈发不喜欢宁浩系电影里那些刻意到虚假的幽默；柳岩在这部电影里扮演的角色由符号开始最终绽放成人物，而她也终于从符号开始蜕变成一个演员。
马掰掰,看过,较差,2019-12-23 10:47:33,5,搞不懂，柳岩好好的直播为什么不做，几个月就能买房了，没必要跟着锉逼受苦受累。即使是这种烂大街喜剧，也尽量少用点网络流行语吧，毕竟更新迭代太快，等你电影制作完，里面流行的段子就已经变得很过时了，很尴尬的呀。
西帕克,看过,推荐,2019-11-10 14:24:18,3,坏猴子影业的又一部颇具眼光的导演处女作。把黑色电影中常见的“双重赔偿”式骗保故事，嫁接到当代中国互联网直播的现实背景。便是一出充满“呼吸焦虑”的黑色喜剧。柳岩用卸妆做最后一场直播，褪去铅华，还原本真，也直击人心。而最后的开放式结局，也将一切的不可原谅化解。
郭连凯,看过,还行,2019-11-03 16:35:12,16,整体打磨还是不错的，看不太出新导演的青涩，情感点对普通观众很受用，但细看起来巧合和漏洞还是很明显。
飞侠式拼搏,看过,还行,2019-10-31 02:22:15,12,"为了补上百万漏洞，他想到了杀妻骗保险。
为了治好儿子哮喘，他迫不得已配合演戏。
就这样，他认识了她，并真的喜欢上了她。
一边是结识多年的哥们，不能不帮他，更是为了给儿子换一个好环境。
一边是真心喜欢的女人，欺骗她已经愧对自己良心，更不能送她去死。
普通平凡的他，左右为难。受益人是他，但受益人也并不是他。
虽然她也想遇上一个有钱人，但她更愿意等那个只有一百块钱却愿意给她花九十九的人。
最终，她还是等到了那个让她做回最真实自己的那个他。自此有了一个家，也有了孩子。
外表看似亮丽的她，背后同样有委屈、难处，同样也渴望爱情。
有着明显宁浩风格的电影，依旧是小人物生活上的挣扎与辛酸。
PS：虽然大鹏、柳岩在表演上仍有些不足，但这次俩人确实有不小的进步，一改人们以往的认知。这是我们该看到、该肯定的地方。"
可露丽,看过,较差,2019-11-07 22:29:15,15,非常不适应。影片处心积虑地安排了各种廉价的巧合，过多内容依赖生硬的台词做交待，像是一个学生毕业作业。无法达到任何情感共鸣，人物和剧情都很浮夸。如果这就是本片风格，那只能说我不适应吧。@CGV
小A,看过,推荐,2019-11-07 23:22:46,7,非常棒的处女作。能看出申奥导演调整自己风格的努力，制作雅俗共赏的类型片。大鹏柳岩表演非常棒，除了演员自身天赋能力之外，我觉得也和年轻导演面对明星演员不怵头，站稳立场有效开展合作不无关系。剧本下了苦功，不断创造新矛盾和新需求。看上去编导对直播行业有特别的倾诉欲？可能专门做过调研。但是两位主角内心最渴望什么，推动两人做出这一系列选择？前半部分为了制造喜剧效果，本该深入探讨角色需求的桥段，因为笑料的存在而显得抽离，人物需求没夯实，偶尔会抓不住角色行为逻辑。彭飞老师音乐很棒，各种乐器样样精通。《拨弦波尔卡》用得很到位。
二月飞雪,看过,还行,2019-12-11 09:35:10,3,从现实到梦想，从依山傍水到海天一线，每个人都想着最便利的捷径。
孟浪,看过,较差,2019-11-18 19:51:53,5,尽管导演开足了马力模仿宁浩的那套犯罪喜剧风格，可确实拍的太一般了。不仅故事写得漏洞百出、毫无悬念感，关键还不好笑，从十年前惊鸿一瞥的《河龙川岗》到现在一落千丈的《受益人》，不知道这个导演到底经历了怎样的转折才会蜕变成这样。PS：说柳岩本色出演的是高级黑吧？
康报虹,看过,还行,2019-11-02 18:47:05,14,"继《绣春刀Ⅱ：修罗战场》、《我不是药神》之后的“坏猴子第三变”（公映），这次有宁浩那味儿了。先前不被看好的大鹏演得真好，无须过多的幽默台词，只消几个肢体动作，在女人面前无钱买单的窘迫全表现出来了，让我想起《移民》中遭遇同样境况的卓别林。演得更好的是柳岩，演出了角色的单纯和复杂，有层次，也有立面，在最狼狈的时候都闪耀着光芒。观感很不错，只可惜导演有点玩脱，部分情节太“浮夸”，以致于结尾收不住了。
另外，重庆真是一块宝地。"
球Q糖,看过,较差,2019-11-03 16:04:52,11,5.0/10。故事构思还挺好的，但写出的剧本好一般，拍得也一般，整体给人的感觉就是乱糟糟的，关键地方的巧合太刻意。行车记录仪那部分运用得不错，挺能带动情绪。
文森特九六,看过,还行,2019-11-02 16:27:24,11,二流科恩兄弟，导演原因，大部分时间并未真正给予演员期待中的转型空间，一切其实仍在按照两位主演过往角色的模式进行安全的微调，没有张子贤的戏份，基本还是以段子小品的亲和力遮掩残破虚假的情节进展，唯一成功的做戏是高潮的三人落水这一全片戏眼，然而之后就立马迎来了更为彻底的逻辑崩坏直到电影结束。
有心打扰,看过,还行,2019-11-08 21:56:12,4,感觉岳淼淼这个人物写的蛮好，柳岩也演绎得不错，相得益彰。
513tattoo,看过,很差,2019-11-16 18:22:30,13,一部农夫意淫仙子的戏，仙子又一次被消费，被下凡，而且还是彻头彻尾脱下羽衣为农夫洗手作羹汤的无稽幻想。不要做梦会有辉夜姬下凡给你洗衣做饭带娃了，就算有，下凡也是为了取回羽衣，顺便向农夫后代复仇的。
Ou,看过,很差,2019-11-08 22:14:17,15,建议导演把《心花路放》周冬雨段落拉片拉几遍。
掉线,看过,推荐,2019-11-14 23:36:02,5,【B-】因为口碑一般本来没打算看，结果还不错，导演是真正有底层视角，和非俯视的怜悯的，但是剧本第三幕胡闹的拼凑感让情绪泄了气。最重要的是，我真的想不到有朝一日竟能在柳岩的角色上看到与自己的相似性，这导致她随便做点什么我都能哭崩。
城南草木生,看过,推荐,2019-12-21 13:28:11,1,完成度真的非常好了
Scripting,看过,较差,2019-12-20 21:39:13,1,宁浩“坏猴子72变电影计划”之一，口碑&票房双低垫底。“杀妻骗保”新编：俩碰瓷诈骗犯、骗婚后杀妻骗保、假戏真做遇真爱。喜剧成分稍弱，多靠演员表演和四川方言加成。三人戏水那段挺逗的。剧作一般，不该走爱情主线，走（三人行，两两成对，又各怀心腹事）的人物关系会不会更荒诞搞笑？本片最大意义反而是挖到了“张子贤”这个宝藏喜剧演员。
噗呲噗呲好多鱼,看过,还行,2019-11-09 13:50:08,3,带着四五星的期待去的，结果发现还是差一点。演员的表演都没毛病，甚至还有些惊喜，相比之下，剧本的逻辑和说服力就弱了些。意料之中的剧情推进，配不上杀妻骗保的设置。对爱情的过度关注，冲淡了黑色犯罪的元素，可惜了一副犯罪类型片的好骨相。
泡菜桑,看过,推荐,2019-11-08 13:17:29,3,三星半。作为商业片，男主太磨叽，中间节奏太慢，看得难受。作为现实主义题材，女主的设定太过天真完美，反派太片面。有野心，有实力，但价值观没有统一，整个片子的基调都有些暧昧，整个看下来现实题材的冲击力和商业的爽感都不到位。男主女表演很棒，总体来说有点可惜了。
握不住的灵魂,看过,还行,2019-12-22 23:25:46,2,海、江、淼，角色名字把三个人的关系也带出来了。
一口大井子,看过,还行,2019-11-05 03:21:37,6,想要关照边缘人群，又用海量喜剧桥段把剧情消解的毫无现实性可言，三人形成的骗保局还是有一定张力在，目标先行使得中段推进过程很疲惫，大鹏无论是谋财害命还是痛改前非的动机都很儿戏，柳岩这次的表现倒是挺让人惊喜的。
計画通り,看过,还行,2019-11-03 23:55:55,6,影片充满欺骗，却努力教人相信。谋杀骗保是剧情基点，就注定了“喜”要从“悲”里借。编剧利用各种阴差阳错，把控住了情节转折点。三个主演演技在线，特别是柳岩和小狐仙可以说互相成就，直播卸妆和吃辣椒赛后采访这两幕很打动人。可惜角色的智商和三观尚欠打磨，人设也不新，要想从类型片里异军突起，或荒诞忘形，或现实彻骨，这部两者皆非，呈现的形式是折衷、保守的，很多场景的氛围设置都不伦不类。法制结局无可厚非，行车记录仪视角的回忆挺新颖，算导演扳回一局。电影说不上深入探讨了什么社会问题，但依然在鼓励对“边缘”的认识纠偏，也没有刻板说教。至少其态度是诚恳、包容的，这份对特殊职业、特殊阶层的尊重值得我们尊重。希望在这个冷漠的时代，除了相信法律、相信警察，人们还愿意相信爱情。
