用户,是否看过,评分,评论时间,有用数,评论
美环🌈,看过,还行,2019-09-21 15:52:45,141,皮特：爸爸再爱我一次！爸爸：老子从来没有爱过你
Reinhardt,看过,还行,2019-09-22 11:25:47,90,求求喜欢拍作者电影的导演们请个合格的编剧吧
王大根,看过,还行,2019-12-05 21:27:02,64,男主是〇〇人吗怎么会这么热衷于给自己找爹，中年男人的daddy issues 会有任何人共情吗？GROW UP BRO!
凹凸,看过,推荐,2019-10-19 10:32:00,340,"闪回中前妻亲吻后颈，Roy下意识地闪躲；海王星上Roy伸出手，父亲下意识地退缩——看得起了一身鸡皮疙瘩。
即便是太空题材，格雷还是一如既往地古典，也一如既往地被低估。"
法兰西胶片,看过,还行,2019-12-06 00:47:25,58,三星半。真的超可惜，所有的视听层面都是希望这部戏能更晦涩一点，对孤独的揉捏能更刺痛一点，但皮特的偶像光环和市场倾向性让它最终软了下来，失去了硬核，失去了哲学。
同志亦凡人中文站,看过,还行,2019-09-28 19:15:55,45,太空版“我杀了我爸爸”。詹姆斯·格雷的风格没怎么发挥，那只在宇宙中张牙舞爪的猩猩亮了...人类之于浩瀚星空，永远都是最脆弱的存在。
张小北,看过,还行,2019-12-06 00:14:03,34,严格说起来这是一个披着太空科幻片外衣的文艺片，基本上导演是把《迷失 Z城》又翻拍了一遍太空版……作为艺术电影，它具有迷人的魅力；作为科幻片，它是一个四处漏风的笊篱。
笑意,看过,还行,2019-08-31 06:23:26,46,失望了。科幻片的技术和未来世界的构建都没有问题，非常具有真实感（比如去月球旅行的商业火箭、月球上与地球相似的建筑却不同的地貌，太空舱残酷不浮夸的打斗）。然而可能是剧本的薄弱，这部电影尝试着重的个人心路历程、父子关系、太空伦理却显得空洞苍白，被刘慈欣甩几十条街。
凌睿,看过,推荐,2019-12-06 22:03:18,304,"为了争夺资源，人们袭击其它月球车；
为了逃跑，人们导致巨涌席卷整个太阳系；
为了息事宁人，人们企图炸掉里面还有活人的飞船。
科技高度发达的年代，人类仍然没有失去自私的天性。
人类永远在伤害同类，并且永远不会吸取教训。
时代每天都在变化，不变的是人性。
他们派克利福去探索宇宙，事后却想卸磨杀驴；
他们知道利马计划出现了问题，却封锁消息，不允许形象受损；
他们利用罗伊联系克利福，却阻止他参与下一步行动，甚至把他蒙在鼓里，什么都不告诉他……
克利福看透了这一切，他厌倦了人类的勾心斗角、尔虞我诈，他要挣脱地球的引力，投向宇宙的怀抱。
地球再也没有值得留恋的东西，他属于太空。
一百年前，向往自由的人们逃离北上广；
一百年后，向往自由的人们逃离太阳系。
他解开绳索，纵身一跃，像放纵不羁的大侠，像看破红尘的禅师。"
掉线,看过,还行,2019-11-27 15:46:56,29,【B-】从片中几场寥寥几笔的场面戏看，詹姆斯格雷是完全有能力拍出一部特别又好看的类型片的——但他不想。太空题材往往让人联想起一些宏大而普世的内容，可格雷偏偏把观众所期待的这些都剔除了，转而去代入一个孤独者内心世界。在这个故事中，太空不再是提供冒险或奇观的推动源，而是利用环境本身的“异，静，幻”特质，让其成为展示角色心境的场所，很难分清是这茫茫宇宙烘托了罗伊的孤独，还是它其实就是罗伊内心世界被具象外化。很多人吹它的理由是影像好，确实不错，但问题在于：你说这影像水平和作者性有真的高到《飞向太空》的地步，以至于可以因形式化的极致忽视文本薄弱吗？显然没有。那就还是得看故事，可故事又真的太简单和无趣。那么最后本片只能遗憾的成为，一个很像某种顶级艺术作品，实际上却夹了生的瑕疵品。
栗色雪,看过,推荐,2019-08-30 06:05:26,476,#Venezia 05 一段飞往星辰大海的远征，最终却是一部指向内心的求索之旅。虽然孤独、返家、星际殖民等主题都是近年科幻电影中的高频词，然而文本的文学性和影像语言的诗意都让整个观影体验沉浸感很强。月球一段的“太空疯狂麦克斯”、太空舱猩猩的异形感等等，将不同空间赋予不同的色调和质感，每个sequence都各有高潮。虽然最后的落点让我个人有点失望，但是承认人类的渺小、对孤独的恐惧和暗藏疯狂的潜质，或许是这个物种永远无法寻觅到另一种智慧生命的局限性，或许是导演cynical一面的一种表达？
TWY,看过,推荐,2019-09-20 09:56:22,305,一上来一束华美的光斑，雕刻出来的俨然是一个宇宙，是在格雷的宇宙中，与太阳系众星等同的是面孔，打在太空盔与绵长走廊上的强光与剪影，正如日月蚀一样美丽又孤独，有妥协的痕迹但还是稳稳地坚持抵达终点。
儒,看过,推荐,2019-09-19 01:10:29,452,喜欢这个片子，虽然没太关心具体都讲了啥…就觉得俩小时嗖地就过去了，我像是享受了一场冥想，所以准备在我的personal genre中加一个meditation film…发现这种飞向太空的片子中，老婆老公什么的都是最先让步or被放弃，血缘变成一种desperate eternal connection；这大概是由人类和地球的关系决定的吧。虽然最后皮特说要to live to love，但怎么看都透着绝望…这样在当下比较令人舒服？因为这样感觉飞向宇宙是因为地球绝望了，而不是因为科技发展了。
文森特九六,看过,力荐,2019-09-21 13:23:03,479,黑色电影式的独白必然是多余的，却也又在无形之中奠定了驱动全片的引擎，皮特作为“创伤侦探”，在茫茫星海的找寻中平息存在和湮灭的互悖，并在了结困扰自己的“执念案件”后最终完成自我疗伤。天体基地与宇宙站皆是线索地点，承载类型娱乐功能，犹如西部淘金故事或硬派侦探小说，犹如近年来相同题材作品的常见体征。太空在几何塑型与精神寄托上的无限自由给了格雷剖析探索人物内心影像实体化的全新可能，不再追随于科波拉和赫尔佐格的城市与丛林中的跋涉苦修，催化了空间和角色的有机演变，统一为更加高级的视听生命，并借无数头盔、舱门、驾驶员等保守视角窥见，那抹闪耀着的星辰，发出的依然是古典主义的万丈光芒。
牛腩羊耳朵,看过,力荐,2019-09-19 22:21:05,152,最好的Space-therapy电影【我实在没有办法给格雷的节奏和格调打低星】
烤芬,看过,还行,2019-09-27 03:14:21,22,太空科幻中最吸引我的部分往往是对地外、宇宙、科技的抽象化处理，无论视觉还是情感上，越抽象我就看得越带劲，看起来越清楚越科学越具体我越觉得无聊，在这个意义上，《2001太空漫游》的尾声部分真的超对胃口。其实太空之于人类本来就是抽象的，大银幕不过往往将其具像化，使它变得更可见、可知罢了，然而对我来说叫的出名字的危机永远不如叫不出名字的更震撼。这部还是有很多精彩片段，但我印象最深刻的镜头是在他们响应求救信号前往呼救飞船时打开舱门的瞬间，两位宇航员的头盔上映出两团黢黑的黑洞，人的脸、身体不存在了，科技和理性也不存在了，人类凝视宇宙就是凝视深渊，而深渊里除了黑暗什么也没有。我能看十个小时某个人类在独自飞往海王星的途中慢慢发疯然后到了却发现什么也没有的过程。
欢乐分裂,看过,力荐,2019-12-06 13:17:41,96,“人类仅仅是万物中的边缘。莫诺德：古老的同盟已经瓦解：人类终于意识到自己在这个广阔而漠然的宇宙中的孤独，意识到自己的出现纯属偶然。”（卡尔维诺）死寂如万古长夜的太空坟场，将从地球逃离的万般芜杂心绪埋葬进无尽永夜，此刻宇宙唯一光源击中在脸部（脸部是人类个体星球波动的主体），最孤独的智慧生物在实现超越科技力量的同时仍会祈祷仍信天主，信仰见识我们的无穷软弱；因为这样的软弱，他决意去做心知结局的事，要直面心之暗面，要祛除堆积在过往生活的暗影，获得自我生命宇宙的安宁，前半段的假面终可脱落（大量特写的必要）。海王星幽蓝的光环美晕震哭，时间不复存在，一切如齑粉；配乐幽深静谧美丽，超五星。“Is  anybody  out  there ”完美契合the dark side  of the moon。
-,看过,力荐,2019-08-29 17:03:46,79,Fascinating
LORENZO 洛伦佐,看过,力荐,2019-10-09 14:15:51,81,格雷果然是商业片中的文艺导演，宏大的宇宙再次像亚马逊一样彰显出迷离、无垠、失落的气质，真是特别喜欢了，格雷继续这么拍会成为下一个马利克。
桃桃林林,看过,推荐,2019-09-19 16:15:37,113,7分，不知为什么，进入太空之后，大家都变得哲学了。一个人的太空之旅，会更大放大孤独感，尤其将个体放置于无尽宇宙当中，这也成为影片最大的魅力。不过，最种孤独感和背后的冷，总觉得与这个寻父主题及父子关系不太搭，稍有点怪。相比还是更喜欢去年高斯林那部。当然，皮特还是帅的
米粒,看过,推荐,2019-09-22 23:59:01,61,格雷是一个很浪漫甚至有些老派的导演，从某种程度来说他十几二十年来的作品都有极大的相似之处，那就是电影不管是设定在哪个年代、哪个空间，一定都是关于血缘、人的根基、在情感获得救赎等等。深情却不滥情，我承认，自己被这种纯粹的艺术表达吃得死死的。就这部片来说，剧情设定有些漏洞吧，只能说科幻片必须要承担这些风险，比如皮特折腾了老么半天去到火星只为发条微信语音？(´･_･`)
CharlesChou,看过,推荐,2019-10-04 00:22:45,42,男性的本能是用崇高或无力去开脱孤绝和背弃，经历过的人都能在一瞬间明白求索尽头的那个「海王星时刻」，而格雷已经用无数不同年代的故事将它剥开讲了千万次——从《两个情人》开始。
小油飞,看过,推荐,2019-09-21 11:28:47,62,各方面都是星际穿越的反面，难怪在豆瓣不受待见。既然已经做到这一步，其实完全可以更去商业化、更不在乎观众一点。最后回归的落脚点像是美国价值的妥协，宗教部分也挺没必要。至少导演还是让父亲坚持了自己的选择，虽然态度是批判的，但我很欣慰没有强行说服他……如果这个角色是母亲我会更喜欢。你爸（妈）完全可以爱宇宙而不爱你，grow up and get over it.
Ou,看过,力荐,2019-10-29 20:05:50,57,土星出现的时候我哭了。《Ad Astra》把我们带回占星学的年代，星体奇诡沉默，宇宙是否有深度？与父亲脐血相连，才有距离和运动。爱人进门，才有Surge。一部伟大的2D电影。
心是起司的獵手,看过,很差,2019-08-30 19:09:46,153,这年头体验孤独都得先造个船把人送上太空吗？太阳下无新事也就罢了，太阳系下都🈚️新事了？？？和婚姻故事连着放简直郭敬明在他上海四百平米大阳台上45度仰望天空公开处刑
zitsunari,看过,推荐,2019-12-08 14:39:12,56,我在银河游过泳，上岸才懂得爱人。
LOOK,看过,推荐,2019-12-06 22:12:01,29,依然非常格雷的母题，对于旧世界的迷恋，对发展主义、进步论支配下的新世界、未知世界的拒绝，格雷最接近的导演其实是维斯康蒂
西天黄,看过,较差,2019-08-29 17:06:17,466,二刷，并没有改观太多。皮特的表演确实蛮真诚，但据说大段独白的台词都是公司让加的，觉得信息太少…最近太空片都在探讨个人情感，人类的空虚在地球上已经解决不了么…但是上了太空依然没有解决。配乐无功无过吧，不论如何太空片这样拍真的太无聊了
Lycidas,看过,推荐,2019-10-17 04:48:49,24,@KITAG Cinemas Capitol Luzern 4.5 与《迷失Z城》如出一辙的孤独和异乡感。格雷的角色似乎总要走到很远，大洋对岸的国度，世界尽头的丛林，太阳系边缘的海蓝星球，直到时间流逝成虚无的沙粒，再也没有回头的路，才能正视自己的心。20191205重看，盘桓在他背后的阴影，将他一遍又一遍撕成碎片的阴影，终于消失了。
嘟嘟熊之父,看过,力荐,2019-12-10 00:45:32,40,"被遗忘前是被记得，被利用前是被信任，被流放前是被招安，被抛弃前是被拥有。
所有黯淡无光的背面都曾经是光芒万丈的正面，一切心之所向都将成为千夫所指。
我穿过一具具尚未干涸的尸体，眼前亮起旧日的黑白歌舞，那是我一生中最孤独的时刻。我努力抓住你辨认你恳求你，但我终究是无能为力了。我终于明白了，生命如此轻盈，恰是最沉重的苦痛。"
唐小万,看过,推荐,2019-09-13 18:09:41,28,最近看的书/电影恰好都在说：男人要表达的自己情感、袒露心声是多么难。而这样的父亲又会造就这样的儿子。
仿真男孩哪吒,看过,推荐,2019-09-21 02:11:18,84,格雷大银幕看是真“高级”！从地球到月球，再从月球到火星，火星到海王星，最后皮特单板飞回母舰颇有希腊神话的意味，真•spacy odyssey！其次非常大胆！巴别塔式地面空间站、月球飙车枪战、空间站实验猩猩暴走、宇航员火星潜水以及爵士配太空飞船谋杀案，惊悚气氛非常到位！且格雷的太空美学完全不输2049，月球白、火星橙、海王星蓝，带来沉浸式宇宙快乐！同样是父子题材，从上次失落文明再到舰长屠船，从父亲角度转换为儿子视角，苦苦寻觅和解与超脱。唯一不足的是皮特作为制片强行加戏，实在过分生涩，个人精神状况与父子牵绊也略强硬，不然会成为探讨宇航员精神问题的神棍片。一定要找一个无人的早晨或下午场，慢慢体会古希腊悲剧式的宇宙体验。
CyniCyniCyniC,看过,推荐,2019-09-21 10:33:53,80,软肋和铠甲俱被星尘撞至粉碎后，才可堪堪回首。
冰红深蓝,看过,力荐,2019-12-08 11:01:53,37,2019年度科幻片，太空版[迷失Z城]。1.以广袤深空为背景探讨个人的孤独及压抑的感情（同[登月第一人]），当无尽的科学追索与理性工作将人带入纯粹异化与虚空之中，唯有人与人之间的情感才是拯救之途。2.柯达胶片、NASA数据与JPL照片结合，加上[星际穿越]摄影师与[降临]配乐师，真正做到每一帧都美如梦幻又无比真实。3.海王星的静谧幽蓝，绝美到让我落泪；火星昏黄尘埃中的孤绝背影恰似[银翼杀手2049]；月球上的追车枪战戏更是影史首创；变异大猩猩、失控格斗及鸟海花草变换的舒缓室也韵味十足。4.失重漂浮与太空行走推拉的镜头上承[地心引力]。5.皮特的旁白如此深情而直露，几次心理测试也扣合了与父亲关系的多样变化历程(仿效-追寻-拒绝-抗争-和解-超越)。6.虽有最硬又最感人的[星际穿越]及众前辈珠玉在前，格雷还是将科幻拍出了新格调。（9.0/10）
云中,看过,力荐,2019-12-08 09:55:12,34,内心即宇宙。这类高成本艺术电影会越来越少，且看且珍惜。
匡匡,看过,力荐,2019-12-06 15:44:01,42,各方面年度最佳预感。调性上，和《银翼杀手2049》贯通了：皮特脸上细腻且意味深长的悲伤，还有肩膀上几乎扛不动的孤独，都像极了倒在茫茫大雪里的高司令，无根的宇宙孤儿，一生渴望一个归属。母题上，和《地心引力》贯通了：当阔别之后双脚重新踏上母星坚实大地的一刻，“回家”这个动作才从精神和物理双重意义上被彻底完成，过程中“寻父”的一系列举动，只是循着精神的脐带，渴盼找到属于自己的根——那片安宁静谧的羊水。而从一切联结逃离的父亲，则与《海上钢琴师》贯通了：逃离是写进个人基因的不可抗的宿命，“永不下船”就是这一个体最好的归宿。经受过生活重锤后的皮特，眼睛里有了更深切丰富的内容。悲伤是人类最好的情感之一，它使一个人抵达了最接近于人的时刻。换做早年那个狂拽酷炫吊炸天的皮特，一定演不出这份百感交集的无奈细腻沉重。
木卫二,看过,推荐,2019-12-12 10:18:45,18,比较有趣的事情，就是那些发生在太空间的对话，基本上都像耳语心镜。类似于信号不好，连接不畅，夹杂低频的噪音。还有太空服头盔呈现出半侧人脸的明暗和光斑形态变化，不然就是反射出来整个宇宙的景象。至于天然的NASA迷，似乎也很容易被太空旅行的状态所打动。这个故事当然有许多bug（我最失望咯噔的……是核弹），问题是为什么要在这样一部电影里找bug呢？我是迷醉于一个人独占电影院大银幕。若要找bug，人类都几十年没有登月了。刚到海王星就打退堂鼓，这当然也是不少人类的思想。
寒枝雀静,看过,力荐,2019-12-06 23:50:55,38,A / 一声试图以凡俗情感触碰无限之“空”的喟叹。因为这种“空”的显影，人物与人物的分离、叙事结构与人物情感想象的断层乃至一个孤独者与人类的诀别，都不再被悬浮的怀乡情绪直接抹平。分裂不会引致痛苦的末世，它释怀于自己狭隘的割裂与执着，它最终创造出新的“空”——这种“空”与爱同一。
邓安庆,看过,推荐,2019-12-06 22:45:15,20,如散文诗一般的影片，剥离了戏剧性，回归到内心。如此孤寂的宇宙，如此孤独的人生。特别喜欢皮特细腻的表演，很打动我。
把噗,看过,力荐,2019-12-04 21:52:54,30,狂飙泪…
老晃,看过,推荐,2019-12-04 23:45:04,19,对大多数观众来说恐怕是场煎熬
路西法尔,看过,推荐,2019-12-06 22:24:21,17,适合讨厌人类的人观看。从月面到海王星，哪怕全宇宙只剩两个人了还要打死一个，而且在这个冷酷无情的宇宙里，人类也根本找不到其他智慧生命，就那么孤零零地飘两个小时……要么压抑不住虚无感而发疯，要么把真实都寄托在感情里，看完之后会有一种深深的厌世感和孤独感。
杨旖旎小姐,看过,较差,2019-08-29 16:33:15,225,#2019威尼斯第二部#真的好难看啊，俗套的亲情+个人英雄主义，硬凹的人物冲突，战五渣的同伴和敌人，全片简直是布拉德皮特的个人广告宣传片？…两星，一星给开头皮特的军装造型，一星给特效，真的不能再多。
曾二郎,看过,很差,2019-12-05 06:44:35,80,星际穿越这种伪科幻，催生了降临、星际探索之类的纯商业而伪文青科幻片。其特点是，把人的感情放大到大于宇宙，缺乏基本的敬畏，用CG造出了一个毫无神秘色彩、到处都是人类情感、毫无想象力、没有科学幻想可言的宇宙；其显著特点是从头到尾故弄玄虚氛围配乐，让正常人抑郁，让抑郁症不想活。
后自愈,看过,推荐,2019-12-06 13:21:27,21,太空版《迷失Z城》确实。用古典的手法拍科幻，从某种角度上来说，更为极致的诠释了人性、孤独与哲学。喃喃呓语如同梦境，在极端环境下身体都不会有波动的人类，依然掩盖不了内心的涟漪，走向宇宙尽头，只为能与父亲，与他疏离的源头对话。“一往无前面对已知的悲剧，人类最高级的浪漫。”
谢谢你们的鱼,看过,力荐,2019-12-05 21:25:49,36,毫无疑问的年度最佳，一部为大银幕而生的杰作，最后十分钟更是让人泪流不止。很难想象好莱坞居然愿意为这部如此深邃、深刻甚至颇具哲学意味的文艺片砸下一亿重金，意识流的叙事、缓慢的节奏、仪式感极强的画面都使很难抓住普通观众的内心，但是詹姆斯格雷天才一般的电影美学却让本片时刻调动着我的神经，他用最宏大的太空探索行为讲述着渺小个体最私人的情感，对亲情的追寻，对爱情的惋惜、对自我的质疑。更值得称赞的是，詹姆斯格雷完成了连诺兰都没有完成得事情，那就是用超感官的视听语言和极强的情感穿透力为观众还原了太空旅行的孤寂、孤独、绝望与无助。影片最动人和最让人心碎的就是父亲最后对Roy说的那句话，Let me go，Roy.有多少深情遁入虚空，无处寻觅。仰望星空，你才真正知道自己的渺小。
东遇西,看过,很差,2019-12-05 16:26:27,22,叙事从头到尾就是一场灾难......
晚不安,看过,推荐,2019-12-04 22:31:12,17,新千年最忧郁的太空片，在宇宙间喃喃自语，在月球上安静激战，巨幕厅观看土木海王星美如《星际穿越》。布拉德·皮特那张苍老的脸无比纯真，是海明威“冰山理论”的演法。相比《地心引力》《火星救援》的写实，格雷显然试图抵达《飞向太空》式的孤独。第一镜就致敬《2001太空漫游》最后一镜，但没有任何野心喷薄而出，而是非常克制、深沉地拍最核心的父子关系——不是对抗或反叛，而是追寻与超越。但汤米·李·琼斯突然的柔软会让人有些困惑，而皮特以爱之名自我解脱的收尾也是相当站不住脚。——既然已经抵达太阳系远方，不应该有更宏大的东西在召唤吗？这主旨的露怯一下让本片跟杰作拉开差距。在第三幕到来之前真是一部纯五星电影，离年度十佳只有一步之遥。
蛋堡的波特,看过,较差,2019-08-29 16:59:59,85,早起在《婚姻故事》和這部中選擇了後者，想著科幻片總能提神醒腦，但事實證明這是個epic failure的選擇，那點動作場景全都剪進預告里了，接下來全都是詹姆士·格雷一如既往的催眠大法。
女神的秋裤,看过,还行,2019-12-03 23:12:01,19,片子就像其中一句台词说的：beautiful but empty。另外，片名应该叫《如何不花一分钱去到海王星》。
seabisuit,看过,力荐,2019-12-06 03:00:12,19,第一部詹姆斯·格雷，在《现代启示录》中窥见《黑暗之心》的旅程。大部分人一辈子都在躲躲藏藏，这就是一部教人怎么做自己是否要更自私的电影。发现毕生寻找的外星生物并不存在之时，那种自我迷失也正是对人类而言在无限宇宙中所感受到的最大孤独，被获得的虚无所吞噬。几次旋转着的动作跌入某些领地都不会变化的心率抵不上对父亲的真情告白，但你们却告诉我这是错误的，所以最后能不能回到地球已经不再重要。无后遗孤到底怎样找到归宿，这经历充满了悔意与执着，当明白一次伟大的探索要达到那个目标看见结果注定会离家越来越远，告别的同时对观者是一种警示也是激励。为每年都能在影院看到这样顶级或硬或软的科幻片而欣慰幸福，圆了那不可能企及的太空梦。于冬的博纳能在今年投资皮特的两部真是开了天眼，可喜可贺。合生汇杜比厅，华星IMAX二刷。
徐若风,看过,力荐,2019-12-06 22:40:17,30,今年新片目前TOP3。喃喃自语是一把利刃，配合皮特的声线和泪痕，直接真挚地切开类型的外衣，将太空片化为绝对的“私电影”。我们只有通往另一个世界，才能变得敏感，走入自己的内心。太空片自诞生以来，很大程度是对古希腊神话的当代重写——父与子的伦理冲突、伊卡洛斯/普罗米修斯等是反复出现的母题，变奏成“我”的存在与宇宙的虚无。本片在这一层面上的思索并不特殊，但出色之处在于还混杂了格雷一贯的“唯一的世界与另一个新世界的转变”之题，从而引发比《迷失Z城》中沉溺“旧世界之梦”更大的回响。生发出的是孤勇、沉痛的自责和无药可救的浪漫。
alain.proust,看过,力荐,2019-12-05 01:57:57,28,在经历波动的变奏之后完美收尾，和德尼《太空生活》的结局一样闪耀着人性的光辉，昭彰爱之于人类的必要性，无论是重返旧的家园或是建设、探索遥远的新家园都需要爱：Clifford没有爱，残杀同类与猩猩无异，他丧失了作为人的能力，却也无法寻获宇宙的奥义，天体恒久黯淡而沉默；Roy有爱，幽蓝的海王星也发光，催人泪下，因此他大概不会听见什么来自宇宙深处更为宏大的呼喊声而抛弃人类孤身一人星际探索，如果真有什么声音在呼喊他，那也只能是爱——宇宙无情，哪里有爱哪里就是我们的家园。
翻滚吧！蛋堡,看过,推荐,2019-12-05 00:32:11,16,3.5 并没有预期那样沉闷，开场太空灾难的调度临场感十足，后段许多类型化的段落也不时刺激观感。这终究还是一场属于詹姆斯·格雷，属于“迷失Z城”式的太空探险。对未知文明的探索和自我认知的迷茫在格雷的宏大叙述下充满浪漫色彩和哲学思辨，隽永又悲凉。然而探索内心的终点还是落回到人类最私人的情感羁绊上，皮特的转变基本依靠几个闪回就敷衍过去，这个结局我不可以。
南悠一,看过,较差,2019-08-30 06:38:17,25,故事的设定非常吸引我，一个儿子寻找失踪的父亲，父亲的任务则是外太空寻找智慧生命，不禁让我想起同一届威尼斯主竞赛单元另一影片的名字，“关于无尽”，是宇宙的无尽，也是人作为唯一智慧生命之孤独的无尽。詹姆斯·格雷按太阳系星体结构来架构剧情脉络的纵深，为我们制造了一个太空题材的兔子洞，里面黑暗而诡奇，充满思辨又混沌一片。导演善于宏大叙事，往往先行设计宏观文明空间，像个囚笼，然后把人物像宠物一样关进去，演员在人性雕琢上发挥的空间并不大，以致这部作品显得乏味，结尾也缺少力量。
巴伐利亞酒神,看过,推荐,2019-12-05 20:44:01,14,科幻皮囊，文艺灵魂。与其说对星际的探索，不如说对孤独的思考。当你终其一生，发现整个宇宙只有人类一种文明时，你如何面对内心的幻灭？星空下父与子的呓语，不啻于一场太空中的嗑药，迷幻到不真实。另外必须说一句，近未来这个题材着实太棒，月球基地和火星旅行，真的是人类目前为止所能幻想的最近目标了。
萨库拉,看过,推荐,2019-12-08 23:58:32,15,一部“反”太空探索的太空探索片。为了证明我们在宇宙中不孤独，陷入了更大的孤独。在地球上孤独，在宇宙中更孤独。看到“我们只有彼此”，真是哭到抽搐。这么简单的道理，人类都不懂。
Henrique Asano,看过,推荐,2019-09-27 10:24:29,75,一个反传统大片常规的第三幕，但其实是和全片的情感传递一以贯之的，以及几场可圈可点的太空戏，动人的视觉奇观
Joker,看过,还行,2019-12-06 01:32:59,17,四个情绪爆点均与死亡有关，而死亡的背后似乎传递了某些特殊信息：1.月球背面的死亡是人类怀疑同类，文明的副作用与人性本身的原罪。2.动物实验引发的死亡是人类怀疑异类。人类与生俱来的傲慢会带来灭亡。3.驾驶舱内的死亡是感性杀死理性。对标不断出现的心理评估：情绪波动会阻碍人类的发展。4.父亲的死亡则意味着英雄主义的幻灭。也等同于承认了探索的意义是虚无的。循此苦旅，以达天际。电影在星际寻亲的故事外壳之下，嵌套了许多对人和时空之间的思考，漫长的旅程中，人物与时间空间彼此相对立，越是遥远，越是孤独，心理上的“失重”越发明显。直到面对最后的终极答案：我们所探寻的一切都是毫无意义的，就算最强大最坚韧的英雄面对这个答案也会崩溃。摄影非常唯美，孤独的气质也拿捏的很好。但是将落点聚焦在继承者的身上，有点虎头蛇尾。
