用户,是否看过,评分,评论时间,有用数,评论
风间隼,看过,还行,2020-02-11 21:22:53,0,假释小哥假扮神父的故事，很套路，不出意外地给社区带来新活力，化解事故受害人心结什么的，不是太有说服力。反而是最后回到监狱面对自己的罪业比较有劲。全片色调阴冷，气氛冷清，手法倒没什么特别。片名是拉丁语，波兰天主教会现在的仪式语言原来也是波兰语了。
萧南生,看过,还行,2020-02-18 06:49:08,0,男主的气质很绝，撑起了整部戏，但剧本蛮无聊的，几处都很欠打磨。
梦魇皇朝,看过,推荐,2020-02-15 20:46:56,1,7.0，开头以为是东欧版《冒牌上尉》，其实还是披着基督的一部自我救赎的电影。剧本扎实，后部分略闷，但结局还是很给力的。主角性格丰满，几乎是一个人支撑了整部电影。
wild life,看过,推荐,2020-02-14 11:22:07,1,这男主角长的好像阳光普照里的阿和，他的能量挺足的，浑身都是戏，救赎与自救，其实都是一个意思，有的段落稍显沉闷，有点可惜，结尾决斗的镜头感非常不错，在锯木厂着火的瞬间戛然而止，很带感。
憨兔兔,看过,2020-02-27 20:02:15, ,0,说实话，是为了这张海报去找这个电影来看的。看到海报的瞬间想到 肖申克的救赎雨中那张海报
宅拾叁,看过,推荐,2020-02-23 19:27:36,1,一个少管所出来的，装牧师还装的很接地气，到最后也不过要归根身份而不是行为和结果。东欧的电影简直都太冷静克制了。
宫唯明,看过,还行,2020-02-07 19:36:45,0,一个关于救赎与原谅的故事，但个人不是很喜欢
小年左,看过,推荐,2020-03-04 23:58:06,0,问题少年的少管所生活拐点，由一个巧合开篇，觉得了无生趣，不过又是个任性的错位赦免罢了。渐渐地，复杂的二重事件揉进来，角色的转换、对峙、被忏悔窗前drama地揭发…直到女主在夜色里，用拥抱众人的深情唱起那首歌，以及男女主终于没羞没臊地赤裸在一起，激情过后的夜里，红彤彤的火光晃晃悠悠在冷绿色窗帘后面隐约闪着，警车的冷蓝色灯再在他的脸上明晃晃地闪啊闪。没有谁能赦免谁，临头的除了各归各位，还附赠了一个无责背叛。重返少管所，骚动焰火里一脚踹开大门，被背叛的人狠狠推进过曝的自由之光里，wow，精彩，差点因为无聊的开头错过了这部，好险。
超cute侠,看过,推荐,2020-02-12 01:36:00,0,奥外提名，故事让我想起了西川美和的《亲爱的医生》，都是借一个普世认可的“身份”去“悬壶救人”并以此来获得尊重的路子，由于本片还多了宗教的外衣，所以探讨起救赎来更有力度，而男主作为带有原罪的人类的代表，他对神父这个职业的憧憬实际上是一种渴求被宽恕的象征，脱下圣衣又变成了暴力的兽，圆寸男主演得蛮灵的，轮廓也很好看。
巴士底的猫,看过,还行,2020-02-14 14:01:46,0,6
巴伐利亞酒神,看过,还行,2020-03-05 23:12:50,1,从冒牌上尉到冒牌神父，波兰小镇青年的残酷青春。他能干得好一个冒牌神父，却过不好自己的悲剧人生。这不怪他，整个小镇都在挣扎。波兰人身上背负着的历史PTSD，不比任何一个民族轻。
盲忙,看过,力荐,2020-03-07 10:23:14,0,现实如此荒诞，反而让荒诞显得如此真诚。身在其位的人们，除了混沌度日就是趁机敛利，让想要改变的人却无从施展。太多人假神圣之名行魔鬼之事，芸芸信徒或深信不疑或视而不见，谁才真的需要被拯救，是那些误入歧途的人，还是这世界本身？本想随便看一下，却成为2019最大惊喜，不走寻常路的切入点和走向，精彩的细节与表演，以及长相奇怪但可爱的男主。
敖雾,看过,推荐,2020-02-09 21:45:20,1,在获得奥提之前完全没听说过这片子，它甚至都没入围威尼斯主竞赛，看完之后觉得完全值得👍
無 念。,看过,还行,2020-02-10 23:33:15,0,光芒的眩晕。
那个尼克Clémtt,看过,推荐,2020-02-10 22:00:25,1,穿上牧衣，你就是基督
捉҉依҉茵,看过,2020-02-28 02:46:29, ,0,看到智能手机，说明即使宗教影响式微的现在，欧洲小镇仍然坚守着传统的信仰仪式，我到了当地生活估计会闷的抽筋的
暖,看过,还行,2020-02-11 19:51:45,0,故事其实挺常规也挺寓言的，影像非常平稳，自我与社会的宽恕无法合并的分裂。
大熊星座,看过,推荐,2020-02-25 15:16:45,0,今年第一部类五星，结尾略存疑，难道不是用闪回诠释一下他当初犯罪的原因？男主角的那双眼睛啊
彩戏师,看过,推荐,2020-02-16 22:56:45,0,上帝和魔鬼同时的转世
邻舍的老花猫,看过,还行,2020-03-05 17:46:56,0,似曾相识的故事  意料之中的结局
加州站街男孩,看过,推荐,2020-02-24 17:43:46,0,有时我们认为这不可能是上帝的计划，各种各样的悲剧袭击了我们，但最重要的是永远不要失去信心。记住，这只是一个寓言，一个关于你离上帝有多远的寓言。
优游卒岁,看过,推荐,2020-02-19 11:40:58,0,波兰的电影确实值得期待，其冷静的叙事风格，与此故事所欲表达之事相当匹配。影片与其说是想展现主角离奇的经历，不如说是在冷峻地观察波兰一个乡村的暗流，起伏的人心。整部影片都是围绕着车祸而展开，主角始终都是一个外来者，他的立场与情感一直未变，宗教只是导演借来叙述的工具而已。
kiki204629,看过,推荐,2020-02-13 13:38:01,0,换了一身行头就改头换面有了新的身份。需要被宽恕的人太多了，他自己又何尝不是。
In K,看过,2020-02-19 17:29:54, ,0,用精妙的错位、偶然和断裂，唤醒对基督信仰的理解和感受。给当下注入记忆，打开当下现实的封闭性。
[Deleted],看过,推荐,2020-02-23 22:27:41,0,个人/群体的救赎与被救赎，借世间诱惑展开的自我征战，最迷人是对信仰的虔诚，片中纯洁的信仰和天主教社会是庇护在保罗二世（同裔缘故）光辉之下，一句句“我辈罪人”才应是信徒应始终不忘的“初心”
电个爆炸头,看过,推荐,2020-02-19 23:32:57,0,叙事能力上略有不足，但无碍它成为一部佳片；讲的是一次塑造自我的过程；要是导演提供的视觉能再精准一点和密集一点，或许他就能把这个人物身上所潜藏的那种“平静的躁动”给拍出来了。现在有遗憾啊。唉，我是真的很想看清楚这个青年那颗燃烧的，浑浊着欲望的，被现实无情打击的，一团乱麻的心。
近似无限透明的蓝色,看过,推荐,2020-02-11 12:42:51,0,3.5 与尼尔·乔丹的《天使狂奔》不同，神父双重身份带出的思考，既有传统意义的救赎忏悔，也有当下神职人员面对潮流冲击的困惑，freestyle或许更迎合新生代，但也只能由“冒充”者延伸，在对现实道德的焦虑上巧妙的避开了宗教的界限，抽烟喝酒啪啪啪，这个欲望无限的少年神父因为真实自带光环，好像也有一位这样的朋友。
小小虫,看过,力荐,2020-02-27 23:45:02,0,如果天主教神父个个都这么hot的话，还有韩国男团什么事啊？
杨三疯,看过,还行,2020-02-19 19:10:53,0,隐匿与揭示，囚徒与圣徒，现实与宗教，始终期待剧情给我灵性的一击，但却出奇的稳健老练、按部就班，并没有给出一个罪犯充当牧师应有的疯狂。
英年早睡,看过,推荐,2020-02-15 14:36:09,1,“一个罪犯居然想代言耶稣？！”  和  “一个罪人原来也可以代言耶稣啊。”
画瞳,看过,推荐,2020-02-22 18:06:16,0,一个冒充神职人员的少年犯抛出疑问，宗教和信仰对普通信徒来说到底意味着什么，信徒们相信存在的上帝到底是如何影响他们作为人在人群和社区中的行为的。虽然并不算形而上的哲学问题，但想想自己活成了什么样的这种实际问题也是很头疼的。
wangzhy,看过,推荐,2020-02-06 16:06:45,0,怒气值点满！对于虚伪正确 low 逼 假逼 低能儿装高级的直接一拳接一拳！
平坦,看过,力荐,2020-02-22 23:00:01,0,生猛，深入，辩证！蛮戛纳向的一部优质影片。大胆得将“罪人”与“圣人”、“监狱”与“教廷”做类比，令人生发对神与信仰的质疑与思考。圣人是面和心善却又回避自己罪行的假惺惺，还是劣迹斑斑却向生挣扎尊重生命的毛头小生？一座小镇很容易就形成集体无意识，进而以量为势占据道德制高点，不但刺向寡势之人还剥夺他发言的权利，最终真相成了讳莫如深的禁忌，哪怕它早已水落石出。
蒙奇D,看过,推荐,2020-02-09 19:54:53,0,"本届奥奖最佳外语片提名电影，还是挺有劲的。
一个如《冒牌上尉》般的故事。假释的少年犯阴错阳差成为神父，当他放下恶意走上圣坛之后，成为了教区传播爱意的受人爱戴的牧师。然而秘密不可能一直守住，走下圣坛的年轻人又充满了凶恶。谎言不会影响人的善意，圣坛只是少年释放善意的渠道。
男主演得不错，眼神也有劲。
波兰这几年的电影质量很可以，从《修女艾达》到《冷战》再到这部提名电影，甚至连上面提到的《冒牌上尉》也是波兰联合制作的电影。"
秀山鲤鱼,看过,推荐,2020-02-14 23:46:45,0,8分，没有发生奇迹。
frozenmoon,看过,推荐,2020-02-09 10:36:49,1,超出预料的好看，除了结尾的处理有点仓促之外，无论男主演技还是议题设置都很好了。
brennteiskalt,看过,推荐,2020-02-19 00:07:43,1,风格硬朗稳健的《基督圣体》展现了后宗教时代对信仰问题的思考。影片的AB两条线都是俗套，但这不是问题，它的重点和力道在两条线索之间静默的段落，隐隐地浮现出信仰的力量。大家都知道，是人创造了神，而宗教这个谎言却能真切地解决人的问题，而背后的真相反倒丑陋而令人唾弃。小镇上的人围着事故造出了许多的解释版本，而男主角正是在夹缝中、在人与神之间艰难前进的基督形象。因此影片提出了反教条主义的解决措施，回归到人的身上来，让他在干尽所有的人事之后，以一具纯粹人的肉体获得了神性。这也许是21世纪下宗教的最好出路。
油焖番瘸,看过,较差,2020-02-11 00:28:29,1,故弄玄虚
野凡,看过,力荐,2020-02-14 16:21:46,1,一次关于信仰与伦常精妙的省思。他是一个长相英俊的年轻神父，他用青春且激昂的方式解救人们陷于泥淖苦苦挣扎的思想。人们日益爱戴他，但其实他来自少管所，自学而成，没有牧师证，他喜欢蹦迪、嘻哈、操逼、抽烟，即使世界的恶意永远不会消散，但他仍是一名神父。影片的摄影十分柔和细腻，令人无法不动容。
Nightwing,看过,力荐,2020-02-16 19:03:02,0,豁达高远的立意总是最重要的
蜕,看过,力荐,2020-02-21 09:54:50,0,最后一幕结束时，一直哭。
||:da da da:||,看过,力荐,2020-02-26 23:55:22,0,10分。也许刚开始你想摸鱼，但一旦你严肃认真起来，可能你连自己都“骗”了。我们信仰的到底是那层皮囊还是皮囊之下？（有兴趣的推荐看看《冒牌上尉》，完全相反的极致体验）
17,看过,力荐,2020-02-28 23:59:42,0,尽最大努力为他人觅得宽恕，但无人给予他宽恕
圆首的秘书,看过,还行,2020-03-09 02:11:19,0,3.5 还是差点意思。每当你觉得要发生点什么的时候就泄气了，比如镇长除了调停之外到底在干毛，为什么要阻止神父理清真相；比如来要钱的小混混怎么突然之间就消失了；比如你本期待一个有力的布道，但致命的是没有任何一次有哪怕一点吸引力。关于真相，我们知之甚多，但创作者给我们的实在太少。本是一个可以走向温特伯格的故事，最后讲得如此疲软。
肥老醜·殘🐰,看过,推荐,2020-02-14 11:33:42,0,魔是佛，佛是魔，如影隨形水上波；亦無魔，亦無佛，三界比來無一物。置於冷峻、克制、澹淡的氛圍的波蘭小鎮有種素描畫的味道，慘白少年在聖潔與邪惡、善念與狠毒、封閉與開放、超度與世俗之間萬緒游離亂漸迷。
Michele,看过,还行,2020-02-20 03:06:59,0,7.0 带有现实主义思考及批判的片子，是否真实题材改编还未求证，对于波兰天主教国教国家来说这种疏于管理的神职空降一个堂被本堂要求牧灵是有可能的。假神父用社会经验的另一种思路的牧灵的可行性带来新的气象，与女主合力解决社区共融问题的过程中是否重新认识自我有待商榷，但获得真相过程是令人惊喜，女主母亲类似国内北方堂口会长的职务，掌握堂口话语权，但决定权还在本堂神父，最终落在了丹尼尔解决了社区共融之后他与社会的共融和谐在哪里？仍旧面对丛林法则的弱肉强食迷茫。导演讽刺了众人的伪善及坦然，波兰历史上面对着俄国人、纳粹侵略（修女艾达中面对犹太人的态度）共产文化及天主教会的影响，一直寻求一个民族的共识，还是那句话，事情总会变得复杂，但不会太坏。
马 夋,看过,推荐,2020-03-10 09:53:51,0,“人靠衣装”
虚杜,看过,力荐,2020-02-06 21:17:51,1,这部波兰电影确认是宝藏
啪！你死了！,看过,推荐,2020-03-02 12:31:02,0,终究是一层皮
zykmilan,看过,推荐,2020-02-10 10:14:40,0,不管他是谁，披上衣服都可以成为神父。这大概才是他们所害怕的吧。
Nutshells,看过,推荐,2020-02-20 16:24:11,0,独特的观影体验！本以为会因为宗教信仰的内容看不懂，实际上影片中的细节很多，看完一遍重新翻看前面会解答很多疑问，比如女孩儿最后去了哪里？那看看两人相遇的第一面说了些什么等等 都让这部阴郁，甚至有点暗黑气质的影片十分丰富…主角的境遇会让人想起欧•亨利的的《警察与赞美诗》，对，有时候世界很荒诞！东欧影片看得很少，会觉得新鲜不一般～
好风,看过,还行,2020-02-23 17:04:55,1,"64/100
谁在教堂里挥洒圣水，面带一身圣洁的佯装，谁在管制所接受暴力，光耀一曲圣歌的短暂。引领祈祷的新风范，还是逃不过权力的审判，远离卑劣的锯木厂，还是会被奸佞死缠烂打。展板上的灵魂还未安息，郊野外的寡妇还未死心，一阵干吼，一场恶斗，善良的青年被烧死在烈火中，我们都在困境中挣扎"
哼哼.floweray,看过,推荐,2020-02-06 21:16:04,3,"有点《冒牌上尉》的路子讲了个《阳光普照》的故事。
终归都是：
上帝的仁慈最终就表现在这方面，即赋予一切事物以两面：善与恶，愤怒与怜悯， 鼠疫与救赎。就连危害你们的这场灾难，也是对你们的教育，给你们指明道路。"
突然粉碎,看过,推荐,2020-02-19 21:48:48,0,离神很近，离恶更近
冉笛,看过,推荐,2020-02-15 12:12:48,0,以世俗化的宗教精神质疑传统宗教仪轨/宗教权威的寓言故事（人物设计有比较明显的工具化色彩，一些细节略显粗糙，剧本看上去给人感觉是“不走心”，或许只能用寓言予以解释）托马斯神父为了维护神职人员的颜面不得不协助主人公身份的伪装也许最具讽刺的效果。反过来，也许只有认识到世俗人心真实的模样，才能真正理解信仰的指向及意义吧。
子夕,看过,推荐,2020-02-19 16:31:28,0,比1917好看多了
芬芬达,看过,还行,2020-02-28 14:12:36,0,另一个方面也可以看出一个设定对于人的影响，当周围人对神父这个职业的尊敬转嫁到丹尼尔身上时，丹尼尔接受的同时为人处世也不一样了，所以环境的期待对于人是多么重要
Craft Bear,看过,推荐,2020-02-11 19:17:44,0,这种比较冷僻的影片往往会有惊喜
峰瑞,看过,推荐,2020-02-13 16:17:47,0,很有力量的一部电影，很冷，很克制，正如无间道一般，我想做个好人，但社会不一定会给你机会，片子看似宿命，其实是反宿命，有些阳光的。这是一个好故事。
天外飞青,看过,推荐,2020-02-09 17:24:33,0,电影跟《冒牌上尉》类似结构，少年犯冒充神父有前因铺垫，有意料当中的戏剧效果，更流弊的结尾呼应了片名。在被人拆穿身份之后，没有洁白的衣服遮盖自己没有神父的身份保护自己，少年犯毅然决绝的像耶稣那样走向管教所，坦然面对将要到来的受难。这电影刻画了很多现实的无望，人都需要被拯救，少年在不经意中拯救了一个村子，也在不经意间救赎了自己的灵魂。
linkeroever,看过,推荐,2020-02-10 18:15:00,0,朴实的男孩有着朴素的梦想，只是这冷酷的世界不给他自我救赎的机会
水片,看过,力荐,2020-02-15 20:30:37,0,对有关身份的话题进行模糊的处理，对和错的问题探寻保留到了最后一刻，库布里克在《发条橙》里面也会将这些元素进行揉搓，至于宗教“圣体”的概念，就见仁者仁，见智者智了。
三角猫,看过,推荐,2020-02-18 03:24:15,0,有关宗教，谎言，宽恕，爱和赎罪
小乔到手,看过,推荐,2020-02-14 00:09:38,0,天人化生，吐故纳新……
千里草,看过,推荐,2020-02-19 15:18:06,0,满脸血的样子真的像恶魔。但其实是个单纯极端的孩子。想要纯粹的活着。
Whatever-ing,看过,较差,2020-02-11 22:30:28,1,披上了这件衣服 是不是人生也会不一样
非人类shang,看过,推荐,2020-02-08 21:58:35,0,一念成佛，一念成魔。丹尼尔只是一面镜子，镜子里只有照镜子的自己，谁看到都恶心。
成都越,看过,推荐,2020-02-07 15:42:19,0,通篇几乎都是平实的镜头语言，固定镜头占90%，全景大景深，中近特则采用浅景深镜头。整个主题的呈现似乎折射出某种矛盾的态度，一方面似乎认为：人人有罪，但在神的福音下，罪人亦可得救；但同时，再次陷入泥沼的结局似乎又在提醒人们，对于现实生活，信仰本身大概是无法改变任何事精神自慰。
了花,看过,还行,2020-02-13 22:47:22,0,三星半。
巫师,看过,很差,2020-02-26 19:28:58,0,愚蠢的电影
Jadeite,看过,推荐,2020-02-08 22:00:45,0,今年奥外，除了还没看的《悲惨世界》，剩下入围的三部影片个人喜爱程度都高于《寄生虫》，个人看法。
吉檀迦利,看过,推荐,2020-02-09 16:54:29,0,比《冒牌上尉》更好，拍出了一键换装一念成佛一念成魔的感觉，男主的年轻懵懂更强化了这种感觉
