用户,是否看过,评分,评论时间,有用数,评论
LeungChanXXX,看过,较差,2020-03-08 17:41:12,4,《鬼驱人》+《潜伏》+《金宵大厦》其中一集
Tina,看过,还行,2020-03-06 22:11:38,0,过于平庸，令人失望，甚至河正宇的表现都不如金南佶亮眼。剧情偏于常规，类型片常见的驱魔+恶童+异世界元素，拼拼凑凑就成了这部《衣橱》，都是别人玩剩下的老梗，自己也没有花点精力搞搞创意开发，食用起来实在是无甚滋味，给3星都觉得有些意意思思
kingkongofkhan,看过,还行,2020-03-07 19:23:16,0,韩版鬼驱人，内核是家庭跟关爱儿童问题，顺带还吐槽了与神同行和星际穿越。。。
eternalmummy,看过,还行,2020-03-05 20:21:42,2,老套归老套但是还可以吧，女鬼特长狮吼功......哈哈哈
Ymo,看过,较差,2020-02-18 03:41:54,7,和东俊看的。非常不建议看，浪费钱，一点都不恐怖，故事也不好。染鹅东俊还是吓得拿自己的羽绒服遮住眼睛不敢看笑死我了ㅋ
MovieMania,看过,还行,2020-03-10 23:33:30,0,原以为是惊悚鬼片，结果又是一部驱魔片。去年韩国驱魔片不要太多啊！被父母虐待遗忘丢弃的孩子，最后都会成为另一个世界的恶鬼。衣橱俨然成了阴阳两界的通道。河正宇就是那位尚有良心走上自我救赎之路的男主角。
扰扰,看过,还行,2020-03-06 14:42:00,1,当知道这是一部恐怖片的时候，很疑惑老河和金南佶选择这部电影的原因。仿佛恐怖片只是为了恐怖而拍，不会有什么深度。然而，这部却出乎我的意料。社会为了发展，家庭为了生存，成年人必定要肩负起责任，单身倒没什么，怕就怕拖家带口，从而忽视未成年孩子的成长，让他们感受不到温暖，从而由内生发出怨恨，久而久之被恶灵吸引，成为怨鬼。个别地方还是很吓人的，不得不从指头缝里看。6.5分比较公平，5分多有些少了。
夜间飞行,看过,还行,2020-03-09 00:51:06,0,再厉害的鬼都有妈妈，结尾衣橱小孩那太烂了
安蓝·怪伯爵𓆝𓆟𓆜,看过,较差,2020-03-06 14:09:11,6,这是抄的吧？东抄西抄，还没抄好……糙叔嘛……下次好好看看本子再接戏吧！
修万年,看过,还行,2020-03-06 09:09:52,0,创意不足，毫无亮点，勉强能看。
Ellie,看过,推荐,2020-02-09 23:18:15,14,和金宵大厦鸦乌篇故事有点类似，河叔可能就是想尝试下恐怖片吧，没太用心演的感觉哈~~电影三星给两位叔加一星。意外的笑点：“你没看过与神同行吗？”，“没看过” 哈哈哈
克拉許crash,看过,推荐,2020-03-03 22:53:32,6,还不错。好几处真的被吓到了，氛围也设计得不错。虽然看之前，大概已经知道主题是什么，从很多地方耳闻了，结果也差不多正如大家所说的，但幸好，最后还是如我所期待的设计，否则，就更加低分了！可以给三分半的。
桃桃林林,看过,较差,2020-02-27 18:12:23,5,5分，无论从恐怖角度还是人性角度，都没啥新意，驱魔的段落也太多似曾相识。要不是阵容，这片也就是个国产烂恐怖的水平，只不过人家是真鬼罢了。以及，爹还是不如娘靠谱啊。另外，还自我致敬了《与神同行》，可以的。
落叶萧萧,看过,较差,2020-03-04 23:38:04,5,比起其他类型的韩国电影来说，有点乏善可陈。很多问题都是点到即止，有点隔靴搔了。糙叔最近是缺钱吗？
洛渊尘,看过,较差,2020-03-09 18:57:19,2,河正宇最近是缺钱吗，很用力地演了一部非常平庸的恐怖片，这种几十年前的驱魔片就算硬套保护儿童的题材也还是很菜啊，只有嗑药那里比较符合他目前的状况了，宇叔加油啊，别被药控制了
護士,看过,很差,2020-03-05 19:24:57,6,拿温子仁的东西捏一捏拼拼凑凑就完事了，后半段还是寂静岭呢，无聊
乙一,看过,较差,2020-02-05 17:18:31,6,"《潜伏》的韩国本土化+一些社会问题？？作为恐怖片完成度也不高，恐怖氛围的营造也比较差。 没想到第一次在影院看恐怖片是在首尔……"
蘼迷猫,看过,还行,2020-03-07 22:49:01,1,后半段真的是一泻千里，可惜了前半部分还不错的氛围营造和惊吓点，后面莫名其妙的草草收尾跟《红衣小女孩2》有一拼。最后救女儿时河正宇那个时间观念让人捉急，如果我是老板我也不把case给他。。。
NBCs,看过,较差,2020-03-04 21:02:17,1,非常一般。。
谢谢你们的鱼,看过,较差,2020-03-08 17:56:02,2,河正宇是不是最近不看剧本了？
章赳赳,看过,较差,2020-03-06 20:06:31,3,这算是河大叔最难看的电影了吧，最后真的看不下去了，看不下去了，天哪。
毛毛毛男,看过,还行,2020-03-06 20:40:41,0,1月14日想看，3月6日看过。小女孩是《鬼客》里面的小演员，在那部剧集里面表演非常出彩。求老河同款墨镜，戴上你就是那条街最靓的崽。
ming.X,看过,较差,2020-03-06 22:28:29,2,五分都是多的 河正宇是欠赌债了吗？配乐一级烦人
Chris  一切由无聊开始,看过,较差,2020-03-09 15:28:24,0,最后看到立意还行呢，否则我就打1星了。中间过程确实挺无聊的。我老婆要看河正宇，不让我快进。
梵目,看过,较差,2020-03-03 20:52:32,0,河正宇我可
m89,看过,较差,2020-03-09 18:26:23,0,世界的恰恰。特效化妆不错。地味的高潮对决。
茄子地瓜苹果,看过,很差,2020-03-04 07:14:16,9,演技不行啊
太阳的光,看过,很差,2020-03-05 21:04:07,6,从驱魔小哥说闭上眼，暗鬼就看不到你。我就感觉这片完了。。。
贝影,看过,较差,2020-03-05 21:48:39,2,"河正宇这两年缺钱了吗...
国产恐怖片找了梁朝伟来演...浪费人生光阴"
二货云,看过,较差,2020-03-06 15:55:20,2,的确很三流，又一次被河正宇骗了，还抄了一段温子仁的潜伏
天 ོ竺之朱 ོ,看过,较差,2020-03-06 20:38:37,2,老河晚节不保！
锐利修蕊,看过,较差,2020-03-06 19:24:34,1,开头VCR还是挺可怕的，后来一路也挺强。真是对河正宇和其他小哥哥搭配没抵抗力，虽然他这类角色也接太多乱七八糟。以及朴圣雄别演人渣了，那段衣橱露脸的镜头是致敬《熔炉》吗？虽然主题和内容都不新鲜，但是最后绕到“反家暴关注儿童健康”的问题上，还是那句话：人家拍鬼片都能想拍啥拍到啥，咱们呢？最起码人家有真的鬼啊！
亚当德赖弗,看过,推荐,2020-03-04 19:44:36,8,河正宇终究还是母性光环大爆发了，剧情两星，河正宇➕金南佶两星，不是粉丝不建议看哈哈哈哈哈
居无间,看过,较差,2020-03-06 20:00:33,0,整个执行和立意都非常陈旧，毫无惊喜。只能当《与神同行》番外随便看看。
soulboy,看过,很差,2020-03-06 13:43:23,2,⏩ 河正宇再见
Leslie-lau,看过,较差,2020-03-06 18:39:17,4,河正宇最近是在划水吗？放到国内也是恐怖烂片水平
Avalon,看过,较差,2020-03-07 22:43:08,0,河大叔这片娘点
Morning,看过,较差,2020-03-07 08:34:15,1,这个电影不需要河正宇来演，二三线的男演员都可以演，不过河正宇也没贡献什么特别精彩的演技就是，甚至有的时候还没有金南佶的表演好看。他吃亏在角色很单薄，又早早失去神秘感，金南佶则把故事做在后面。他的亲情没有铺垫，也来不及认识，或许遇鬼就是这个认识的过程，不过中间地带里完全不感人。这个电影也是走鬼一开始只吓人，后来就要和主角大段大段的对话的类型，鬼完全是一个被设置好的程序一般。河正宇去到房间里看见鬼然后闭眼逃跑的那场戏还算紧张，但可以做的更好，因为那些小朋友的脚步跑来跑去，很容易联想到现代舞，顿时不吓人了。
세넓또많,看过,很差,2020-02-05 14:16:33,6,披着鬼片皮（半鬼半驱魔）的人道主义宣传片，比娑婆诃还叫人失望，导演，如果你只会用劣质音效&快移特写镜头打造恐怖感，我劝你还是不要碰商业片了，一时之间不知道是小女孩的脸更瘆人还是小女孩的笑容更瘆人，又或者全员演技更瘆人|||
般若多目,看过,推荐,2020-03-09 01:15:06,1,总觉得打开衣柜会进入纳尼亚王国...衣柜作为典型凶宅物件大有文章可延展，无论是追捕躲藏还是凶灵作祟联通异界的媒介，常见如不安之种巴巴杜先生之类的都是衣柜上方有鬼怪藏匿，且大多和感受力最强的儿童相关联，把幼时的恐惧来源具象化，作为少有的专门讲衣橱的恐怖片来说挺典型了（我觉得我可以拍一个《烟道》，小时候超级怕老家睡觉时直面的黑漆漆的洞口，想象过有缩骨功的东西藏匿在里边偷窥，夜深人静的时候长手长脚的在墙上爬动，头可以三百六十度灵活转动，形象有点像柯南里的黑衣人）
小然Raner,看过,还行,2020-03-07 14:21:35,0,低于预期，故事俗且弱，毫无新意和亮点，感觉像是东拼西凑的产物，其实前半部分还挺正经，有点感觉，越往后越飘，不成样子，三星全部给糙叔吧，太帅了，三星。
降落伞,看过,很差,2020-03-07 19:28:57,0,宇哥缺钱吗？不至于吧。韩国邪教真可怕。
Diva Tequila,看过,还行,2020-03-08 00:00:06,0,错的都是成年人
非常道电影,看过,还行,2020-03-06 17:29:39,0,开场的vhs最吓人
Scripting,看过,较差,2020-03-08 14:58:29,1,作为恐怖片，没什么亮点和值得称道的恐怖桥段。车祸、亡妻、工作狂、育儿疏忽，乡村大别墅度假，女儿失踪，神秘巫师上门，指引衣橱鬼魅，二十几个孩童失踪，衣橱异世界救女，主题落在家庭亲子育儿关爱儿童，反虐待家暴。
Beth,看过,推荐,2020-03-06 16:07:28,0,还可以啊
德州小电锯葉子,看过,较差,2020-03-10 14:15:28,0,这真是我见过最像工具人的驱魔师，最后白净的脸上就留一条血痕……在这个电影里你能看见所有别人玩剩下的梗，最搞笑的是女鬼小孩，她一开口那清脆的声音我都没眼看😫😫
mishka,看过,还行,2020-03-10 17:07:03,0,最后金南佶的要价是高了还是低了？
不姨妈的大白色,看过,推荐,2020-03-08 21:23:33,0,日韩又想到一起去了，把孩子还给神明+1。
kanhuo,看过,较差,2020-03-05 17:09:54,2,气氛没能营造起来。想像《潜伏》一样打造自有世界观，结果更像是拙劣的模仿。能看出有《异度空间》等等很多电影的影子，完全没拍出一点新意。结尾男孩在巷子转身的镜头也显得非常狗血粗糙和多余。这才是真正值得被打低分的恐怖片。一小时三十八分钟被浪费得明明白白！
甲🌈,看过,还行,2020-03-08 20:57:46,1,剧情特别特别特别俗套，但这年头拍出有新意的鬼片太难，所以也不用纠结。某个瞬间让我想起尼尔盖曼的鬼妈妈...男二挺出彩，角色本身和演员演的都挺好，不恐怖，打发时间也不算太亏。
永远的热泪盈眶,看过,较差,2020-03-08 23:26:35,0,剧情不行，不过小孩的演技真是一等一，朴胜雄那脸被糟蹋了。
小居,看过,推荐,2020-03-04 22:51:44,2,剧情还蛮紧凑的，节奏很快，但糙叔的演技怎么感觉没啥情绪变化呢
無 念。,看过,较差,2020-03-08 12:46:00,0,有的地方太cliche，有的地方又很乱来，就连河叔的演技看起来都不那么可了。
纯不真,看过,较差,2020-03-06 02:10:28,3,死去的小孩积怨变成恶灵勾引人世间的同龄人并向大人复仇，中岛哲也来了看完后挠了挠头又走了。本质是想表达对当下社会家庭中被边缘化孩童的一种关注，但披上一层跳大神驱魔的皮后严重变质，这层掉毛严重的皮导致本来可以深挖的内核变得不痛不痒，不管有没有人注意到这个内核，终将避免不了迎来烂俗的结局。看之前以为是《哭声》2.0，看完后才恍然大悟这只不过是一出失败商业试水作。河正宇有功夫拍这还不如把《与神同行》多看几遍。
近似无限透明的蓝色,看过,较差,2020-03-08 13:01:10,0,美指是实习生，还是来自中国的派遣劳工？
江左,看过,推荐,2020-03-06 21:34:23,1,韩国的文艺界类型越来越丰富了，远远超过了以往局限于爱情剧和战争片的范畴，在恐怖片系列也开始发力了。这部片子从剧情上来讲，还是一部套路之作，但剧本的完成度很高，勉强能够自圆其说，并且演员的表演很到位。阴阳两界因衣橱产生缝隙可以交流往来，被大人们伤害的小孩们纷纷躲入衣橱后的世界。河正宇饰演的父亲和其他虐待小孩的父母比起来并不算坏，只是因为妻子去世心灵受伤，同时在家庭与工作间平衡不开导致忽视了对女儿的照顾，最后通过进入阴间赎罪找回女儿。话说剧中出现了洽洽瓜子，真是零食界的国货之光，韩国人还真不擅长嗑瓜子啊，吃相挺埋汰的。车祸明显是渣土车跑到对向车道了，所以不完全是河正宇的锅。
节能君,看过,很差,2020-03-05 14:03:22,1,难看
豆腐脑咸甜口,看过,很差,2020-03-07 03:06:12,2,逐渐开始演什么都是河正宇的碎滤镜之路...
mayu2862,看过,还行,2020-03-07 22:27:29,0,非常套路的恐怖电影！恐怖也谈不上。河正宇同志近年来选片的眼光欠佳呀，是经济上出现什么问题还是其他什么原因？
华盛顿樱桃树,看过,较差,2020-03-06 14:43:36,1,这剧情这表达能力，想知道河老师是怎么接下这部戏的。
summer,看过,还行,2020-03-04 23:13:11,1,唉有点失望，老河真的感觉没入戏啊，，最后收尾也太快了
人気小圆头,看过,还行,2020-03-04 20:01:03,0,鬼片不好看的地方就是你知道是假的，所以还是哭声可怕。
嘟嘟熊之父,看过,很差,2020-03-08 22:41:27,2,原来是某驱魔公司为融资上市拍摄的宣传片，投资人看后纷纷为驱魔师舍身取义的精神和公司一片大好的钱景流下了感动的热泪。不吓人，恐怖气氛的营造手段都是最初级笨拙的那种，像是坐着一辆旅游观鬼大巴导演如导游一般全程提示“快往左边看，鬼马上就要出现了！”，因此显得观众很蠢，完全无法产生催情效果。
乍见欢,看过,很差,2020-03-10 12:17:14,0,我是看了个啥呀……
明光暗影,看过,还行,2020-03-05 22:13:40,1,最传统的“鬼屋子”+最常见的精神病患者+当下流行的驱魔人，新意不多，故事简单但还算完整，最后落点也是韩片惯用的韩式煽情家庭伦理——家长要关爱孩子。惊悚程度与这一两年的韩国恐怖片《阴曹使者》《婆娑诃》《门锁》之类的差不多。2.5星。。。
は,看过,较差,2020-03-08 19:28:30,0,从搬进荒郊野外的大别墅开始接下来的一切仿佛顺理成章
SundanceKid🌈,看过,较差,2020-03-06 22:06:21,2,多跳跳大神，也许还好看点
发条橙,看过,较差,2020-03-05 17:09:31,1,你看过《与神同行》吗？！
梦行30,看过,较差,2020-03-06 13:13:00,0,"不称职的父母不配做父母，那么多孩子太可怜了。。。
电影垃圾。没什么看头。"
知鹿,看过,较差,2020-03-06 20:55:53,3,想不到我也有问出小河缺钱了吗这句话的时候
高级动物,看过,较差,2020-03-06 21:59:54,0,为了老河而看
hwf254,看过,较差,2020-03-06 12:57:17,1,大概只有與神同行的那個梗是全片唯一沒抄襲的部份...... 反正這片子怎麼演大概都能猜到下一步
落落落落落落落,看过,较差,2020-03-05 13:20:31,1,糙老师绝对是用脚演的这个片，果然一人养全公司真的很难额
全是奶,看过,较差,2020-03-08 23:34:53,0,韩国版纳尼亚传奇
GS,看过,较差,2020-03-07 20:09:15,0,融合了太多恐怖片的影子造成看起來完全沒有新意，題材，元素，套路全都是熟悉的味道，看到異鬼惡鬼探鬼界這概念時想著如果能拍個韓國版潛伏也想看看，但瞬間就回歸了復仇因果的套路，更像是泰國與香港電影的合體，最後扭到關注家庭暴力及疏忽兒童上也挽回不了什麼，在第三次見面就進行正式營救的時候河正宇金南佶膩膩歪歪的台詞只想說你倆進展有點快，你倆悠著點
雅车棋子,看过,较差,2020-03-08 00:09:39,1,要不是有那些被家暴的孩子们，宇大叔也让我看不下去。韩国恐怖片也衰落了。
大抒子,看过,较差,2020-03-08 20:57:43,0,yue
胖官赵,看过,较差,2020-03-06 14:52:01,0,不该是女孩她妈成为“伽椰子”然后母女混合双打杀遍天下吗？搞这种“留守儿童”黑化变丧尸的情节真是太boring了。房子不错，想住。
罗西基,看过,较差,2020-03-07 16:52:06,0,二星：“尼古拉斯正宇”看来是坐实了，希望下一部能回复好的状态
今天也,看过,较差,2020-03-05 20:31:22,0,给我了胆子变大的错觉 不 就是单纯的难看
臼石晃途,看过,较差,2020-03-07 23:46:51,0,东拼西凑的裁缝式电影，感觉像是看了一部韩国版《潜伏》，后面异世界的场景设计还行吧。
cynicismcat,看过,较差,2020-03-08 18:31:54,0,比起拍这蝴烂不知所云的东西还不如重新把退魔录拍了呢
百代过客,看过,较差,2020-03-08 23:19:14,0,河正宇啊，玩的差不多就得了。
恶童,看过,较差,2020-03-08 22:27:55,0,是鬼还是丧尸啊。槽点太多了。鬼客里的小女孩长大了，演技真好。
CathShero,看过,较差,2020-03-07 11:59:29,0,我真的一部与小孩有关的恐怖片都不想多看了………………
悟饭婆婆,看过,较差,2020-03-10 17:35:54,0,有点失望，东亚国的《潜伏》，感觉水土不服，还有点劣质塑料味，故事情节人物刻画都有点无趣。
回望长安已苍老,看过,较差,2020-03-07 14:34:19,0,老河这几年拍的都是啥……可长点心吧……
槐夏两两,看过,较差,2020-03-05 23:20:15,0,有点无聊吼！
森林守望者,看过,较差,2020-03-07 22:03:59,0,可惜了
东北偏北,看过,还行,2020-03-06 17:53:38,0,河正宇这次让我失望了
Adelle's Blue,看过,还行,2020-03-09 23:36:38,0,没想到河正宇也会接这么傻人设的角色和剧本😂😂😂不过影片第55分钟左右的恐怖气氛的营造还是相当成功的。
磨皮橘子,看过,还行,2020-03-08 16:46:11,0,比国产可怕片还是好些，毕竟有鬼👻
PT峰狂电影,看过,还行,2020-03-08 10:26:33,0,《衣橱》，糙叔河正宇居然还拍起恐怖片了，没有任何铺垫开场直接吓人，车祸导致妻子过世，沉溺在悲痛之中，父女关系渐渐疏远，诡异的事情发生，女儿消失在衣橱中，在驱魔人的帮助下找回女儿，越看越像欧美恐怖片的风格，特别是温子仁监制的那一套，女儿还演过恐怖剧《鬼客》，表情很吓人，可以当恐怖片专业户，鬼的装扮很像内地恐怖片海报上的，在电影院里足够吓到一大片，谴责家暴回归亲情的感情戏不够触动人心，还是停留在欧美风的恐怖场面中，估计你晚上都不敢开衣橱了。★★★☆
妖一,看过,还行,2020-03-07 22:43:26,0,天呐，还能再无聊点不？都是《潜伏》玩剩下的套路，导演的不走心都写河正宇脸上了。而且一个俊雄是恐怖片，一群俊雄那是儿童片，除了聒噪，还哪有吓人的点？
等待戈多,看过,还行,2020-03-06 14:39:46,0,比想象的要好一点，可以算是温子仁宇宙的衍生物，灵界、驱魔、洋娃娃这都是温导用烂的元素。电影主题还是挺明确的，孩子缺少家庭的关爱会慢慢和父母疏远，父母的爱才是寻回孩子的唯一途径，部分台词也挺幽默的，电影最大问题是明明是一部恐怖片但是不吓人！
西西里的朗读者,看过,较差,2020-03-04 19:43:39,0,"所以工地剧情。。。
156"
梦中的D,看过,还行,2020-03-08 01:20:53,0,恰恰瓜子！河正宇感觉入戏不深表演不到位啊哈哈哈哈，探讨的问题倒是很好，和金宵大厦的鸦乌那两集的一样。
小萌爪,看过,很差,2020-03-10 01:43:32,0,不好看，而且故事很老套，很喜欢里面的房子。
西北化为乌有,看过,很差,2020-03-08 23:48:41,0,不行
溏心蘑菇,看过,较差,2020-03-09 00:16:14,0,这两星给糙哥和 他演恐怖片
仁者无敌,看过,还行,2020-03-08 07:58:42,0,这两个演的是什么呀？金南佶拿了SBS的大奖后飘啦，河叔为脸嗑药，你在和我说笑话吗？他们接这部电影的目的是啥？成绩这么差？友邻问过我，韩星中有谁没有接过烂片吗？我想了想大概除了俺曹叔之外都接过烂片，只是烂番茄指数不一样而已，这片我真不推荐观看。真心诚意的说。
阿尔弗雷德,看过,较差,2020-03-10 03:16:50,0,一言难尽啊，河正宇这几年的选片水平直线下降，这个恐怖片平庸的一批，虽然主题很贴合当前大环境，但是发力不足，表演也没有什么层次，剧本太单薄了，后期还翻转2次，这个破里子破面儿的，有什么好反转的，特效也是五毛钱，太尴尬了，不看也罢。唯一一个亮点，就是河正宇在电影里说自己没有看过《与神同行》，可以说官方吐槽最为致命吧……
但丁sama,看过,还行,2020-03-09 00:26:57,0,关爱儿童成长
郎中,看过,较差,2020-03-09 21:22:20,0,这剧情套路放10年前都过时
壹然,看过,还行,2020-03-05 17:27:18,0,西方套路恐怖片，太多似曾相识的梗，但是也都只是按部就班蜻蜓点水……没有惊喜，可惜了河正宇和金南佶组合
Carmen,看过,还行,2020-03-05 21:49:42,1,可能是久了没看恐怖片，前面有个地方居然把我吓得尖叫......
冬大爷,看过,较差,2020-03-08 20:56:09,0,无感
丁叮,看过,还行,2020-03-07 10:37:45,0,我叔就是拍恐怖片玩玩！
鐵西區的李子,看过,较差,2020-03-07 12:48:17,0,也許河正宇現在已經有偶像包袱，不能再出演那些僅僅是個故事的電影了。
moonkar,看过,还行,2020-03-08 23:54:02,0,"very so so
老河你挑剧本可长点心吧"
幻住,看过,较差,2020-03-07 23:13:49,0,emmm，一般般吧
暴錘波羅密°,看过,较差,2020-03-08 16:42:20,0,呼吁不虐待儿童弱势力
小白薯,看过,还行,2020-03-08 23:25:20,0,还说河正宇特别会接片子，你看这不就砸了么。故事本身漏洞蛮多的，虽然探讨的是亲子主题，但逻辑上比较牵强。前半部分还算精彩，到了中间男二找上门，并开始驱魔，非常期待正邪斗法的情节就要来了，结果男二瞬间被秒？？然后剧情就逐渐崩坏。男二明明重伤不知咋就满血复活了，男二妈妈的剧情也是拍得很迷。结局真是胡来，小女鬼就这么被妈妈带走了？带哪去了？是被感化不再作恶了？那片尾那个特别low的惊吓又是咋回事？男主从头到尾反射弧之长令人发指，河正宇也并没有发挥出表现其复杂内心活动的演技。与神同行的梗有点冷。俗套之处很多，异空间的设定也被恐怖片早就用滥了。小女孩主动想被鬼带走的设定倒是充满了批判意味，缺少关爱的孩子就会去寻爱，这也是悲剧的根源吧
徐徐森森,看过,还行,2020-03-06 16:35:19,0,"韩国版招魂，电影里问男主看没看过与神同行的时候笑死我了。
整体来说还是可以的，但是前部分BGM都过于温子仁了……但问题来了，整体不搭调啊，悬疑的气氛开始还是很足的，但小孩子失踪后成了科普视频……差了差了"
鱼翅哥,看过,还行,2020-03-08 09:59:16,1,河正宇拍的任何电影都是有社会级议题的，鬼片也不例外。吓人程度一般，但从衣橱这个每个孩子受虐待必进的空间里面，扩展想象出是和另一个和世界的连接口，还是相当精彩的。
忘翛,看过,2020-03-07 23:52:17, ,0,河正宇咋胖成谢广坤了，瞎了
影愈者,看过,较差,2020-03-09 22:31:13,1,全部都是老套路，没有新花样，也没拍到极致，基本都是从各种欧美驱魔电影中抄过来的，所以只能不及格
回音,看过,很差,2020-03-08 14:29:40,0,河正宇xi，你最近是缺钱吗？
jenny要开心,看过,还行,2020-03-09 18:04:12,0,"2020.3.9
河正宇演爸爸啦，剧情很一般哈，受虐待儿童真惨。"
waiiiiiii,看过,还行,2020-03-07 23:08:50,0,失望
本我无情,看过,还行,2020-03-09 21:53:00,0,题材和设定很不错，剧情不咋地
些晕,看过,还行,2020-03-08 13:34:20,0,不是很惊悚.而且对于韩国电影来说片长也短.不过河叔可以弥补一切缺陷.
Vc不爽,看过,较差,2020-03-10 20:15:32,0,主要是奔着河正宇来的，但是确实很让人失望，失望，失望
自由之翼,看过,还行,2020-03-06 03:04:25,0,半夜看有些一惊一乍的细节还蛮吓人的！看似母亲角色缺席，实则母爱在关键处起了重大的作用！父母和子女之间关系题材永远都不会过时！河叔的表演属实有点敷衍
我想梦见,看过,还行,2020-03-07 19:19:55,0,所以这片是怎么在韩国拿到票房冠军的，我怀疑韩国人民没看过恐怖片，男主男配都挺好，剧情比较弱，后半段太像潜伏了。
踏雪竹林🌈,看过,较差,2020-03-08 16:14:33,0,"评分「5.5」
       妻子过世多年，和女儿的关系也越来越疏远。为了修复父女关系，决定搬到乡下，却遭受了种种离奇恐怖事件。
       没有耐心，没有包容，没有换位思考，没有同理心，也就没有一段关系的融洽。
       没有得到真正爱护和关怀的小孩，和上帝的弃儿无异。既然决定带他（她）来到这个世界，请付出时间和精力，用心的呵护。
       叙事节奏缓慢，人物形象略显单薄。跟电影《哭声》有点像，恶鬼附身，驱除邪灵，但可看性一般。"
斯坦利•赵,看过,较差,2020-03-08 22:57:36,0,河同志最近参演的片子质量都很一般啊。最后还是个开放式结局。
寂寞的枕头,看过,较差,2020-03-07 19:54:02,0,惊悚气氛不行，还算可以一看。片头的录像，镜头表达明显有问题，不是手持摄影机该有的镜头方位，算是不应该出现的低级疏漏！
易远,看过,还行,2020-03-09 20:06:59,0,1.好莱坞型，恐怖片难处新意2.河大叔演的不好，因为吸毒还是导演？但愿河大叔不要废了
史密斯思密达,看过,还行,2020-03-07 01:50:14,0,勉强及格吧。
