用户,是否看过,评分,评论时间,有用数,评论
东北洪常秀,看过,还行,2019-12-10 16:24:30,217,建议冯小刚导演签约bbc，多拍一些景色优美的风光大片，既颐养天年陶冶情操，又可以给观众带来一次心驰神往的出国体验，这是多么造福国民的事情啊！
法兰西胶片,看过,还行,2019-12-17 23:52:42,183,冯小刚的避税…咳…避世之作。从《芳华》里分支出去的一部分情感，用中产审美重洗的《不见不散》，很老旧，但又不做时代感，就变得很架空。要不是我人到中年，这片是比较难投入进去的，它强烈要求你肃穆地端详它，一刻不许放松，额外付出了很多不必要的紧张，倒是叙事方式挽回了很多问题。另外，拍这片都能植入国骂，掌握的要领不要太多哦。
方枪枪,看过,还行,2019-12-19 10:54:10,130,没想到，是这么一个纯爱故事。关乎珍惜，关乎怀念，更关乎爱情，当然最重要的是对“一生只爱一个人”的完美注解，这在速食爱情的当下自然有着更为特殊的意义。漂亮的风景与美好的回忆，诸多人生的美好衬托出生离死别的无奈和惋惜，隋东风的三次流泪让人动容。不过，黄轩弹钢琴的小肉手特写，还真的是喜感满满........
内陆飞鱼,看过,还行,2019-12-20 09:15:58,89,笨拙的中老年纯爱片，手法有些沉闷，悲春伤秋，连南半球的美景都带着地广人稀、适合自杀的凄清孤冷味道，这故事或许是冯小刚这个年纪的一种内心感悟和写照，双鱼座导演，本人其实一直有一颗纯爱的心，1994年的导演处女作《永失我爱》就是一个挺虐的纯爱故事，25年后再讲类似的爱情，面对相濡以沫、生离死别的人生常态，不再矫情沉溺，多了一份过来人的慈悲和从容。
桃桃林林,看过,还行,2019-12-23 13:05:59,36,原故事其实更多感慨，这里更多的是中年人的感伤。其实不仅是爱情了。
乌鸦火堂,看过,还行,2019-12-16 14:54:20,62,很真诚的纯爱片，但视角也过于“老派”，几乎可以追溯到《庐山恋》时期那种爱情观，太单纯美好且诗意。好处是在于踏实讲故事，就这么一个剧本冯小刚给你讲得很舒服，且对两人世界的阶段回溯是“逆向”倒着拍，得益于导演强大的叙事功底。但终究还是私人化影像，偏于自我表达。相濡以沫走过千山万水，只有经历过的观众才会有共鸣，所以我喜欢的是中年他们开饭店那段，但这种状态是无法带入到他们年轻相识那段时光的
凌睿,看过,较差,2019-12-19 23:46:29,1184,"拍惯了商业片就没法再回去拍小清新爱情片了，正如隋东风去了克莱德就再也回不到当年的阳光青年了。
导演刻意把生活中的喧闹、烟火、压力等等全都去掉，只留下草原和蓝天，诗和远方，酒和故事。
这样做的结果就是给人的感觉是悬浮在空中的，不接地气。
风景很好，居民很好，赌场很好，餐厅很好，房东很好，客人很好……一切都很好。
当生活没有了瑕疵，没有了温度，还叫生活吗？
没有这么美好的生活，因为这根本不是生活，这就是一场编排好的舞台剧。
演员说着他自己都不相信的心灵鸡汤，矫揉造作的表演就像网红摆拍的照骗，他们如神仙一般不食人间烟火，没有任何烦恼，只有爱情和彼此。
但我不是神仙，所以我不能产生共鸣，我只觉得虚假做作，无病呻吟。
好的电影能像新闻一般真实，差的电影一看就是电影，因为它太假了。"
不良生,看过,还行,2019-12-20 11:06:02,84,坠落的戒指是她倚梦归来的讯息，重拾的长笛是他爱之深久的证明。他终于带她去看浩瀚碧海里沉默前行的鲸，纵使怀抱着她的骨灰瓶。褐白的骨灰在手掌中散于风，却未曾空。风与云只交会一瞬，便要别离；风与云即使只交会一瞬，已然是一生。
徐若风,看过,推荐,2019-12-17 22:05:03,662,真人真事铺底，没有浮夸与造作，有的是平常生活的温情。印象中，这应该是冯小刚第一次拍如此风格的电影，单纯、美好。通过打碎时空的倒叙、插叙手法，电影将这段平凡人之间细水流长的爱情讲述得充满温度。如一首散文诗，久违地抓住了一种私人经历下的真情流露，在不断回溯中诠释“相濡以沫”。这份感情带着旧时代的印记，表面上云淡风轻，而心中又无比浓烈。
陆支羽,看过,推荐,2019-12-19 11:45:51,209,1.即便早已听惯“从前车马慢”，早已看惯“相濡以沫”的银幕之恋，但依然会被冯导这部云淡风轻的暖心贺岁之作所触动，毕竟它是根据真实故事改编。2.这是隋东风和罗芸的刻骨铭心，或许也是刘峰和林丁丁的隐秘外传，但同时更是我们每一个人生命中的温暖映照，固然难逃遗憾，终究有过圆满。3.整个故事的时间跨度很大，而黄轩和杨采钰都着实演出了男女主角的层次感；狗狗布鲁和幻想中的鲸鱼则是这场爱情中至关重要的两种象征；徐帆老师的戏份不多，却堪称惊艳。
瓦力,看过,推荐,2019-12-11 18:39:48,181,真挚感人的故事顺带新西兰风光大片，告诉你如果没有经济基础又观念传统，移民就只会被生计困住（我身边确实有这样的例子，住在国外每天疲于奔命，唯一的出国旅行是回国探亲）过着只顾得上“数春卷”的日子，可以的话多去看看世界，否则“鲸鱼”永远只在墙上。林太那代人认为“房子和生意”能带来安全感，而传统观念把许多像本片主人公那样的家庭困住。本片把对亡妻的回忆倒过来讲，先柴米油盐的现实，再回过头讲相识相恋浪漫，诗和远方的憧憬，把遗憾惋惜留给观众思考：是否有条件或敢于换一种活法？什么样才是自己想要的活法？有多少人真敢像梅琳达那样活得洒脱？
加斯珀哥哥,看过,很差,2019-12-19 22:06:32,1565,这片子必须改名，芸知道啥，不知道啥，我都不知道。估计只有冯知道。
隰有荷,看过,力荐,2019-12-10 13:49:29,554,舒缓，柔情，悲伤，温暖，完全抛弃噱头和反转，除了某些地方还能看到冯氏喜剧的影子，这部电影好得不像冯小刚作品。冯在六十二岁的时候更“会”拍电影了，不再依赖过去那种小品式的密集语言轰炸，而是全心全意依靠影像，人物，感情推进故事。黄轩在34岁的年纪演一个鳏夫，把一个男人对一个女人十五年的感情弧线，从热烈的爱恋到温柔的眷恋，从痛苦的怀念到平静的存放，都清晰准确地展现出来，这得是一个多么敏锐，多么肯观测世界的演员才能做得到。他在本片中有两场戏堪称本年度最佳，看过就知道，那富有重量的眼神像片尾那首歌一样，在灯亮后仍然停留在记忆中久久不散。
小刀大神,看过,力荐,2019-12-20 02:10:53,170,冯小刚“随手”一拍，吊打某些国产翻拍。
后自愈,看过,较差,2019-12-08 22:19:28,788,严重怀疑冯小刚被新西兰旅游局绑架了，除了风景优美以外真的不知道哪里还有优点了，摄影师可能师从铂爵旅拍团队吧，毫无电影感，的确是想怎么拍就怎么拍。知音风的故事，中央六套的水准，人物关系推进和情感变化毫无说服力，黄轩和杨采钰之间毫无火花，整个一莫名其妙。世界上总有人知道私人化的好电影应该是什么样子的。
两江狐子,看过,较差,2019-12-19 00:47:30,630,完美无瑕的爱情应是存在，但拍得真不走心，零调度！怀疑到底是冯小刚拍的吗。爱意全靠嘴说，细节寥寥。演员很信角色，仍败于剧本。再完美的爱情，也不是生长在真空中，这部片太执迷于个人回忆，应该叫私电影。真换成私电影的拍法，别把分场切得稀碎像是口述的拼凑，可能还会好些。两口子聊天不说人话，要么就肉麻到成年人尴尬，各种情感流露都缺少支撑，15年的相濡以沫没有厚度，像只有半个月。歌不错，新西兰美，但硬被这电影讲得乏味，脱离现实自我陶醉。斯人已逝，为这种浪费的拍法感到遗憾！
嘟嘟熊之父,看过,很差,2019-12-08 16:49:12,934,很难想象一部电影的男女主角可以全程两眼放空抒发酸腐的人生感慨，用气声重复各种肉麻的情话。演员用灾难式的机械虚假表演演绎着上世纪都嫌矫揉造作的地摊文学。新西兰的美景被冯小刚滥用到和伯爵旅拍一个水平，永无止境的配乐让每一幕都像片尾曲可电影就是永远结束不了。建议大家在电影开场15分钟把杨坤的一整首歌听完之后就迅速离场，因为那是你能够忍耐的极限。
与碟私奔,看过,推荐,2019-12-08 19:18:28,192,冯小刚低调“点映”抢到优惠电影票，也是因为喜欢《芳华》决定再信一次冯导的贺岁经典，冯导擅长拍喜剧，不管《甲方乙方》最后的落脚点依然是讲人生的际遇，以及人情，人性，人心。也是情不自禁煽情，这几年，冯导更是在这方面继续自己的风格。新西兰的风景真的是每个镜头都可以截图当桌面屏保美不胜收，杨采钰把罗芸的心理演绎非非常到位，那种从小到大的阴影一种“瞒”到电影最后，那种悲情应该直戳泪点但是整部电影又没有医疗和创伤的画面，让美持续整部电影，直到最后我们也是只看到了她那可爱和美好的一面。有一个好的真实的故事，果然比虚构的小说《芳华》等更有感染力。“有你的日子，就是我要过的日子。”“半路上那个人，好苦啊”（大意）电影这句台词罗芸情不自禁说了两遍，第一次，他不觉得，在说她已经在去手术室的前夜而最后一次才是撕心裂
迦南Canaan,看过,很差,2019-12-08 23:47:17,780,难以置信，整整前60分钟剧情没有任何进展和推动，在电影院度过了人生中最漫长的一个世纪，最崩溃的是，熬过了前60分钟你会发现竟然还有70分钟的矫情MV在等着你，你连一半都没熬过。散场的时候一旁的观众在默默拭泪，我真的不懂，我自己看的都心脏疼了，这么一个清汤寡水一句话就能说完的事，冯小刚花了130分钟才讲完竟然还有人被感动？？你看着大银幕上美到不真实的新西兰，你会相信这段故事真的发生过吗？你会对这对情侣的故事产生任何共情吗？别说什么你被他们感动了，你先想想自己能不能移居到新西兰，还能在赌场大赚10万，再为了自己而哭泣吧。
Lycidas,看过,较差,2019-12-08 17:35:11,471,新西兰旅游局真的没给钱吗？但有一说一现在旅游宣传片也没有这么又臭又长又尴尬还强行非线性叙事吧……我理解冯小刚年纪到了有这个抒情的需求，但有些自己（和朋友）的事情自己喝喝酒感慨一番就可以了，观众并不需要知道。
邓安庆,看过,推荐,2019-12-20 20:41:00,124,很多朋友觉得不好，但我却意外地喜欢。对女人来说，人生十几年在一个地方，风景虽然是美，生活也是充实的，可是不满足，那种一直想飞走的冲动总也不能实现的怅惘萦绕于心。对男人来说，太爱一个人了，所以一旦爱人离去，那种虚无感是很可怕的。所以他一直想要去找一些事情填补。可是越填补，听到填补之物落入虚空深渊的回响，越发意识到爱人不在了。整部电影就在这种惆怅和虚空两股心绪的交织中回旋。
7h,看过,还行,2019-12-20 17:57:30,70,如果云知道我要去看这么一部冗长老旧且滥用配乐的空中楼阁爱情片，定会在我出门前下场雷暴雨拦住我。
無 念。,看过,较差,2019-12-17 22:42:12,227,给我都整笑了，黄轩那小胖短手，真的是可以弹钢琴的吗？还一个劲给大特写，生怕别人看不见还是咋回事？还有这莫名其妙的叙事节奏，撑完前一小时我以为片子快结束了，结果又演了一个小时的童话故事。最后，中年老男人克服油腻感这很好，但是能不能也稍微克制一下自恋？No offense但是您的爱情故事真的没有感天动地到罗密欧朱丽叶梁山伯祝英台的那种旷世绝恋的地步，真的没必要大费周章拍俩多小时，希望各位创作者学会做减法，别只顾着感动自己，台下观众都已经哈欠连天了。最后谁来解决一下我的疑问，婚前隐瞒身体状况等死了才说真的不是欺诈吗？看完我只想去新西兰旅游，给赵小丁老师点赞，建议把那些风景镜头保留，有人出现的镜头全剪掉。
frozenmoon,看过,较差,2019-12-20 17:21:49,169,拍了大半辈子，任性地拍个自己朋友的故事，从情感上表示理解，但这真不是电影。冯小刚自己和朋友应该都很感动，敝帚自珍地留个纪念吧。实在无法共情。从梦见鲸鱼开始就已经做作得如坐针毡，风景如画的福利国家，想换个活法随时可以啊，又没孩子带来的东亚移民攀比症，至少是绿卡甚至还换了护照，可以到处走走啊，何必非得许愿餐馆毁掉?莫名其妙嘛。故事毫无波澜和递进，更不是生活本真的那种平实，就是绝对的无聊。因为它本身就不应该成为电影剧本。看绝症之恋用得着看冯小刚吗？演得最好的是那个给隋东风递狗的小孩，多自然。
大树,看过,较差,2019-12-15 16:04:51,150,好做作，看的我浑身难受，做作的剧情，做作的表演，尴尬的台词，坐不住啊冯导
永远的热泪盈眶,看过,力荐,2019-12-19 00:59:04,137,昨个看了点映。若你能跟爱的人一起去看这个片子，那你们就都是幸福的，因为“在身边”，趁着时光不老，别光忙着赚钱，也一起四处走走，去看看。
法棍老人,看过,很差,2019-12-14 18:27:24,532,中老年油腻导演拍纯爱片，真的让人全身起鸡皮疙瘩。
二火山,看过,推荐,2019-12-20 07:22:52,227,"所有的电影技法，都在做减法，惯性思维里该有的转折点都被抹去，对观影专注度有一定要求。但恰恰是近似于普通人日常生活的记录，被相濡以沫的点滴，潜移默化的情感和依旧坚守对爱情的信仰所感动。这也是为何明明是一段生死恋，没有大开大合去讲，看到结尾却更催泪，它消解掉了观众与角色的距离。尤其片尾点名取材自真人真事，更能让人感叹唏嘘。

全片看下来，注意力反而不在新西兰的美景上，看到的更多是两个相爱的年轻人在异国他乡的互相慰藉和努力生活。回忆里爱情时间线的打乱讲述，也有助于突显出两人婚前婚后两个阶段的层次感和变化。

以往冯导的电影，角色都不差钱，讲的烦恼是金钱之外的。但这部观众能清楚了解到二人的物质基础和财务状况，有点小运气，却没到能改变命运，与你我没差。人生的幸运与不幸是互望的，懂得感恩，才会不留遗憾。"
寒枝雀静,看过,很差,2019-12-08 16:56:44,179,1.5 / 文艺中年旷世奇恋高糖高油爆笑喜剧。女主英文名Jennifer我估计是在致敬《回家的诱惑》。无聊回一下个别口气特别大的好评哈：片子里（而非现实中）这种包装得感天动地骨子里自以为是矫情做作到极点的真空爱情真的一点都不让我羡慕靴靴。
武侠小王子,看过,力荐,2019-12-20 17:05:01,57,年度最佳，让我死在电影院吧。
柏邦妮,看过,推荐,2019-12-18 21:10:46,106,真想精美的爱啊，真想深情的活啊。想爱一个人到老，哪怕不能，也想真真正正，妥妥贴贴的接住她，呵护她，像一个养花人一样。大导演的小片儿，火候刚好，煺去了年轻时候的火气机灵，温润的稳，让人噙着一包眼泪，不至于嚎啕，暖暖的疼。真正的治愈，不是无痕的人生，而是这痕迹深深的印在一个人的心上。
阿朽,看过,很差,2019-12-08 16:44:17,211,难看出天际，提前走了。可怕的中年油腻男。冯小刚平铺直叙拍小学生作文也能是电影吗，太可怕了。真是很少看到这么假这么空洞的“感人”了…造孽去看这种玩意儿了。
居无间,看过,还行,2019-12-19 22:12:11,56,电影拍摄初衷很动人。在老牌导演里，冯小刚反而成了逆潮流而动，越来越返璞归真的那个。真实感情因为有诸多运气和奇迹的成分而愈加显得传奇，但这还不足以成为电影的「情节」，从落实下来的相处内容看，太平淡了些，堆积在一块，得到的不是有滋味的「慢」，而是「散漫」和「漫长」。佳句不少，比如女主在自行车上暗示爱意，镜头拍她的腿，以及徐帆讲述的那段感情。黄轩还是很稳。
舒农,看过,很差,2019-12-08 17:18:20,160,黄轩还不如佟大为会演北京人。整部电影看得像在猪油里游泳。真的感动发条长微博就可以了，没必要拍成电影。
赫恩曼尼,看过,推荐,2019-12-29 15:43:09,55,散场的时候看到一对对情侣嚼着爆米花离开，脸上写满厌倦，讨论接下来去哪里买衣服。我一个人躲到大厅柱子后面，偷偷把眼泪擦干。这么纯粹的私人化的爱情故事，情绪需要一点点累积，恐怕不是所有人都能同情共感的吧。看到冯小刚发微博说，想当年票房过1亿，包了两节车厢彻夜狂欢，现如今电影票房都20亿起，感慨廉颇老矣。或许只是现在的人都活得太仓促了，没有耐心听完一个故事，哪怕讲故事的人用尽深情，用尽力气。
组织上帝,看过,很差,2019-12-20 10:14:46,202,无病呻吟，又臭又长。
风间隼,看过,还行,2019-12-20 22:46:17,18,从《集结号》到《云知道》，冯氏喜剧早已蜕变成了冯氏人情剧，题材看似千变万化，实则都是套路。一曰卖惨，二曰怀旧，三曰YY，四曰不涉及任何现实问题。叙事也有问题，故事的听众明明都是外国人，偏偏用的是汉语。同是新西兰美景，跟《指环王》比起来色调浓艳得令人生理不适。想夸他毕竟刻画了一群人的情感历程吧，后来一想这小撮北京人在海外的故事拍得还不够多吗？这一部明显是《芳华》后传嘛。
傻乐的猫,看过,较差,2019-12-18 22:05:36,105,这两位美人对戏有点像杰克和安海瑟薇，演无缘人恰到好处演有缘人零化学反应。黄轩泪飞倾盆雨我看表抱怨咋还没死。结尾原型照片出来就懂了，演员再美味道就不是那个味道。
杰瑞的胸肌,看过,很差,2019-12-20 09:36:15,178,属于没什么记忆点的片，女主拙劣的演技和狗血的剧情，实在无法共情和感动。借助李成儒的话，坐在这里看这个，如坐针毡，如芒刺背，如鲠在喉。
天马星,看过,推荐,2019-12-08 18:47:59,91,很少见的中年纯爱故事，观影过程渐入佳境，一度害怕影片会极度渲染悲伤，最终变成比悲伤更悲伤的故事，但可能是基于真实故事，主人公之间的爱悲而不伤。徐帆的「留下来的人，苦啊」和捕鱼船长的「只想听听你的唠叨」可能更加触动人心。
大奇特(Grinch),看过,还行,2019-12-06 21:35:53,24,很冯小刚的调子，也很中老年心态。充满“对倒”的处理——中年与青年、怀旧与怀春…苦涩的回忆与甜蜜的爱情，诉尽半路上留下来的那个人最苦，珍惜眼前人。冯导把老友的真实经历搬上了银幕，很真诚，又稍稍有点矫情。很尊敬冯导这几年的创作心态。
胤祥,看过,较差,2019-12-20 01:11:10,109,真·[芳华]续集（文工团转业出来就移民）+新西兰旅游宣传片……只有影片快结束前最后那段闪回还算有意思（也就这段戏拍得活灵活现），但是这个贫嘴的角色根本不适合黄轩，明明是[大撒把]里葛大爷的台词，黄轩就是透着一脸忠厚老实偏要学坏的劲儿。化妆负分（杨采钰那个扮相你让我相信她临死前是四十五岁？？？？以及那个新西兰妹子，四十五岁？哈哈哈哈）。所以这个片……是用俩人衬托徐帆的吗（徐帆还真不错！）？俩主角的英文台词算是讲究。不过最后看到片尾，原型去的是加拿大，所有不通的地方就全通了……嗯新西兰的合拍优惠和退税政策了解一下。
budaphin,看过,推荐,2019-12-08 17:48:41,112,看进去了，很感动，像个听故事的人一样，你说什么我听着，不在意叙事逻辑和事实，心随画面而动，一点儿也没觉得油腻或尴尬，也不知道大家所谓的鸡汤是什么，应该是近几年在大银幕上看过最舒服最投入的国产爱情片了！作为一个鲸鱼灵魂者，那场戏哭瞎了。
瑞波恩,看过,力荐,2019-12-18 00:00:04,90,"此情可待成追忆，关于风和云的故事，这样的爱一生拥有一次便已足够。不经意想起顾城的那首诗，“你一会儿看我，一会儿看云。我觉得，你看我时很远，你看云时很近。 ”
注：年底催泪弹，请自备纸巾。"
马大拿,看过,很差,2019-12-20 16:05:25,115,太他妈无语了，中年男人自我感动真的太他妈可怕了
空空惹啼痕吗,看过,2020-01-28 13:22:04, ,0,居然耐着性子看完了，记忆点只有美景和女主的小酒窝，像一杯白开水太平太淡了，但是也诧异这居然是冯裤子拍的片子，花甲之年他自己的那点儿私货终于兜不住了。
刘小流,看过,较差,2019-12-08 17:21:49,91,二人一树一狗，文艺极的明信片。为身边的爱情拍下这部电影的动机挺让人动容，但明显也严重被这份现实束缚住了创造的手脚，真实存在的一条狗，都险些让影片成了半部狗片。单薄的故事，搭配上一次又一次的空镜、旁白，创作者未免太过自我沉溺了。
王俊俊,看过,推荐,2019-12-15 17:38:25,64,"现在的电影，都喜欢拍大人物、大英雄、大壮举，很少有人关注最真实的现实生活，所以看了冯小刚新拍的《只有芸知道》感觉很意外也很惊喜，用最细腻的手法拍出了最动人的情感，频频联想到我的父母和他们生活中的那些点滴，能相濡以沫走过一生真的不易，能有这份幸运的都要珍惜。
现在这个浮躁的年代，能让人静下来、慢下来欣赏的电影不多了，看完还觉得回味无穷、让人更珍惜和拥抱生活的电影更少了，一部老少皆宜的电影值得细品。"
小米=qdmimi,看过,还行,2020-02-08 16:36:38,0,先前一看海报字体就要凉，看完觉得冯导和徐奶奶至少先退休一个吧。故事本身没什么好吐槽的，真人真事改编，带着上世纪七八十年代的纯真。整体上像是一个展示普通家庭爱与死的风光MV。
左儿,看过,力荐,2019-12-18 21:39:17,49,那些千篇一律当时厌倦不已的日子，是我后来每一天都在怀念的点滴。负责任地说没那么好，碰巧对一些人来说，每分钟都是泪点
枯藤上的老乌鸦,看过,推荐,2019-12-15 17:31:26,66,因为是真实故事改编所以格外动人。电影前半段会有一点点尴尬，但是到后面就比较渐入佳境。提前点映场，影院里好多年纪大的叔叔阿姨，看到过半影院里能听到时隐时现的抽泣声。人的一生可能有很多未满的夙愿，珍惜眼前不要后悔。另外，大型新西兰移民旅游宣传片。
晚不安,看过,很差,2019-12-20 13:09:49,89,在影院里看得反胃不止，放下了刚啃了两口的面包。从第一个镜头开始就几乎认定自己最后会有多恶心，虚伪的明信片电影真是最大毒瘤。关键在于这不是《山楂树之恋》啊，人物在一片虚空里表演着岁月静好和矢志不渝。而真正的美，绝对不是这种易碎的东西。完全搞不懂这种倒置时空的叙事结构有何魅力可言，搞出这么人畜无害的《婚姻故事》，真是看得人浑身起腻。冯裤子也可能是被《手机2》事件整怕了，于是退回到最稳妥的区域抒发所谓普世的感怀。但他不是拍过《非诚勿扰》吗？那电影至少还有点诚意和真心，有言之有物的中年危机。而《芸知道》没有一秒钟让我入戏，对着黄轩一只肉手撒灰的特写慢镜头，对不起，我哭不出来甚至还有点想笑。最后，我帮你擦护手霜，真是仅次于我帮你擦润唇膏（喜剧之王）的撩人杀手锏。而我，更想看到顾城在新西兰激流岛的故事。
Rui,看过,较差,2019-12-20 00:08:14,98,还真的是「只有云知道」冯小刚在讲什么。。。
子戈,看过,还行,2019-12-22 09:43:37,10,"想要绕过真到达美，但失了真的美就像泡泡一样，一戳即破。
还是给及格分吧，不为电影，为了影片即将散场时靠在墙角啜泣的保洁阿姨。"
大噪,看过,很差,2019-12-08 19:13:50,101,"1，电影版的《中餐厅之新西兰》和低配女版的《永失我爱》（王朔原著，94年也被冯小刚改编成电影）

2，电影讨论两个大命题，自由还是被工作绑住，陪伴与失去，关系与平衡。选题很咪蒙，电影像她的文章，结构也像。

3，写出永失我爱的是32到34岁的王朔，那时候对爱人陪伴的生离死别，天生炽热，情感喷薄而出。

4，电影快被这种情绪填满，也被音乐填满，溢出的是尴尬和无聊。但有一个细节很好，就是在全篇布满煽情桥段，有一个反差处理，就是狗狗送去安乐死，它有一个收的部分，不用抱头痛哭，见面还是聊聊家常，痛与感藏在心中。

5，徐帆在新人婚宴上醉酒吐槽死去的另一半也是电影为数不多的亮点。

6，61岁的冯小刚，被崔永元这么一顿折腾，太想拍一个纯爱片来“证明”自己了，但现实总比电影精彩。"
kakakarl,看过,较差,2019-12-14 17:08:24,75,"真实改编要是这么无聊还不如别改了，《山楂树之恋》相比而言简直妙趣横生。女服务员和林太登场才有点意思，更愿意看她们的单行本故事，可惜她们都不是冯小刚的朋友吧……虽然新西兰风景美，很多镜头美得像黄轩和杨采钰的写真，可黄轩的手指还真是超级丑。本来我可以2.5约为三星，最后时刻我被撒骨灰拍了一个升格给打败了……"
恶猫的步调,看过,还行,2019-12-20 21:24:48,5,Mr Good Luck & Lady Bad Luck
西楼尘,看过,较差,2019-12-24 18:40:02,43,租房时免去房租，求婚时中到大奖，旅行时看到极光，出海时遇见蓝鲸。我怕是天底下最幸运的人，却知此生遇见你才是最大幸运。有些人偏在这里上车，有些人偏在那里写生，有些人山水迢迢还能相遇，有些人阴阳两隔只剩怀缅。好怕遇见你就耗光了此生全部运气，纵然走遍一万五千公里路，与你咫尺，已是天涯。
喵老师2333,看过,较差,2019-12-19 14:23:17,56,住八大处，能在80年代初国，能开餐厅能游世界。背后不可说的的背景昭然若揭。简直就是中国资产阶级的爱情故事。这种知音体文学让陆琪或者咪蒙在公号上推一下就行了，拍成电影就真的又俗又土。一个导演油腻惯了是回不到清新的状态了的，剧情和《雪之华》雷同得像套拍一样，难怪小女孩会吐槽中国人和日本人为何如此迷信极光。
张晚禾,看过,较差,2019-12-20 11:34:14,53,木心的句子是用来骗骗那些没正经谈过恋爱生于五六十年代到了文革为了积极参加阶级斗争斗私批修婚配的老年男女？空镜头美是美，但有意义吗，中产阶级呻吟起来的调调都让屁民望尘莫及，真正的爱和痛，不是一上来就“从前车马慢”，不是杨坤扯嗓唱“没你的孤独才叫孤独”，不是满屏“阿我好伤感你们观众不被感动就不是人”，真正痛彻心扉的，是克制、是隐忍下的那种刻骨铭心
觐威,看过,很差,2019-12-17 22:36:26,105,还能再难看一些吗？睡过去两回。故事没有任何意思，前一个半小时是新西兰风光片，后面四十分钟是狗血爱情剧。有生以来第一次在影院见这么多的人提前离场。感觉剧本写起来真是不费劲，平铺直叙情节寡淡还透着一股恶俗。不能说真实就一定是美，导演随随便便凑一部故事不行的片美其名曰“文艺”，对普通观众来说真的就只有恶心了。
次等水货,看过,推荐,2019-12-09 08:21:10,39,电影并非线性叙事，有很多的时空切换，但并不凌乱，有些转场甚至很高级。即使时空切换频繁也没有破坏故事的流畅性，依然会让人觉得是个娓娓道来的故事。看到最后，泪点高的人如我也会老泪纵横，很久没这么感动过。“有你的日子，就是我要过的日子。”“你在哪儿，哪儿就是家。”是真好。
