用户,是否看过,评分,评论时间,有用数,评论
세넓또많,看过,还行,2019-10-23 14:39:06,2180,这话大概很多人不爱听，但确实是，当她生病了，全世界突然爱她。我不指望有多少男性看了此片会换位思考反躬自省，只希望有更多女性切切实实明白自己身处的环境，从来就没有人规定，人只能追求一种生活方式。ps：金智英她妈比金智英更让我难过
同志亦凡人中文站,看过,推荐,2019-11-07 19:02:39,797,82年生的金智英有体贴的老公，有亲人的关爱，然而依然过得很抑郁，因为她面对的是男尊女卑的社会，琐碎但理直气壮的日常伤害。电影用轻淡的散文体讲述生为女性之苦，激发的同理心是超越性别的，它让我忍不住换位思考：如果我是一个母亲，我知道女儿未来会呼吸和我一样的苦痛，我还会让她来到这个世界吗？——智英与母亲那段对话大催泪…
桃桃林林,看过,推荐,2019-12-04 11:25:55,552,其实已经不能从电影角度来聊了，影片更多在于引发的讨论与社会意义。里面涉及到非常多这几年被频频提起的女性话题与观点：关于重男轻女的、关于性骚扰的、产后抑郁的等等很多。相信之后，关于这部电影的内容与台词，也会经常被提起吧。影片比较好的地方在于，并没有故意设计几个非常极端的反派，大玩狗血煽情。甚至，孔刘这个角色其实还挺通情达理的，女主的姐姐与弟弟也有靠谱。然而，即便这样，郑有美的女主角色仍遇到了各种困扰与麻烦，这才是真正让人觉得很无奈的。
SUPERNOOOVA,看过,力荐,2019-10-23 21:11:36,921,眼泪无法控制的流 全场同步默默流泪 等电影氛围好点的时候才有人吸鼻涕 泡菜人民观影真的很讲究了 一直到全部结束才有人开口说话
shininglove,看过,还行,2019-12-06 17:07:46,433,2019年大型完蛋！男有哥谭市小丑，女有82年金智英，无论男女，活不下去了，纷纷跑去心理话疗，东北亚灵魂导师赵本山怎么说来着？不活咋整，你得支棱起来呀。
脚底的石头,看过,力荐,2019-10-25 23:12:11,860,这个社会总是对女性有着过多的要求。把小孩的抚养当成女性的任务，跟男性没有关系。性侵或者偷拍女性隐私部位，受害者有时候没能得到理解反而会得到鄙视。扮演这个角色的人不仅有男性还有在传统思想下成长且未反思真正对错的女性。像剧中女主妈妈说的一样，女儿和儿子一样都是接受了高等教育、有职业追求的人，为什么一旦生了孩子就必须让步。男性除了不能生孩子，其他家庭的事情都不是不能参与的，是不想参与。
frozenmoon,看过,还行,2019-12-09 11:10:48,243,老公不需要996，体面尊严工作就能养活一家三口，温柔体贴，对自己妈妈的无理要及时怼回，对妻子的症状细心关照；主角老婆目前就一个宝宝，还处于最可爱好玩的阶段，自己长着一副笑一笑就可以得到别人八辈子得不到的资源的脸；一家三口独立的房子生活，根本不需要打理莫名其妙的婆婆，丈夫对此也没什么意见。这归纳的对吧？所以，一切是疾病造成的，疾病造成的事为什么都生硬故意归纳到什么男权女权的视角里？真写女性被压迫有得是像样的，真实的写法，这种一个电影男女主角加起来换20套衣服的方式，嗯……
janes,看过,推荐,2019-12-04 22:09:00,472,本来想说虽然你我都可能是金智英，但你我不见得有她幸运，遇到过欣赏她的上司，没有太不像样的家人，有个非常不错的老公。。。可是突然觉得，她老公做了什么很特别的事情么，能被这么多人说“完美”？
王大根,看过,推荐,2019-12-12 22:32:25,354,还是像个网络热门吐槽贴，零零碎碎不成章，但是女性观众也实在是很难不被击中了。孔刘演的老公其实已经算90分老公，是老公这个东西本身不行了。以后还是不要再随随便便说“哥哥好帅想跟哥哥结婚”这种话了，准备改说：“哥哥好帅，想跟哥哥发展一段较长的、但又不涉及各自原生家庭的、并且保证做好一切避孕措施的亲密关系！”
balançoire,看过,推荐,2019-10-23 19:54:52,429,从公交车上陌生阿姨的帮助开始哭 结尾完美的不真实
yvvchan,看过,力荐,2019-10-25 05:00:45,470,影片镜子一样直观映射出韩国女性在各个社会角色中正遭受着的真实的不友好对待。被重男轻女的爸爸忽视的女儿，被担心会因为结婚耽误工作而无法在自己的领域得到重用的职业人，被婆婆使唤的媳妇，被照顾孩子和家这件事占据了全部生活的妻子，以及因为带着吵闹的孩子在外而被白眼说闲话的妈妈，不论是哪个角色，都有许许多多的“智英”正在现实中经历着类似的痛苦，而作为韩国女性观影者更不免会在影片中看到自己的影子而百感交集。生而为人，在一些事情上避开平等的人权不谈而专注于争论男权女权这件事真的很奇怪。于我而言，庆幸自己现在生活在较好的社会环境和时代，同时更加理解了妈妈过往的付出和经历过的不易。扮演女儿的妈妈这个角色会有很多无奈和辛苦，但却让妈妈的女儿这个角色得到很多温暖和幸福。影片结束以后，对妈妈的想念无法描述。
無執,看过,推荐,2019-10-23 23:32:05,350,"比小说真实，因为更加客观，所以可以动人。
首映当天，下班去看的电影，影院里80%都是女性观影者，中间开始到整个后半部，前后左右，包括我自己，抽泣声不断。"
小真真,看过,力荐,2019-11-01 22:54:56,423,忍不住流眼泪是因为身边许多普通人都是金智英，而我也可能即将变成金智英，却无能为力。而且老公也不可能会长这样。
芦哲峰,看过,还行,2019-12-04 12:16:29,214,金智英已经不错了，至少有一个温柔体贴的老公。现实中更多的女性，面临和她几乎相同的处境，却很难嫁到这么好的老公，境遇只会更差。生而为人，诸漏皆苦。生而为女人，苦上加黄连。
太阳从东方摇落,看过,还行,2019-10-24 15:39:58,170,"做女人太不容易了。影院里的男生哭得泣不成声，相较女性，其实更适合广大男性观看。
看到我们的母亲，母亲的母亲的生活。女性的声音还是要表达出来。"
苏乏,看过,很差,2019-12-03 23:51:17,135,我的天啊！这真的是一部为女性发声的影片吗？居然要靠女主角得癔症并接受治疗来作为与自己和解的手段？金智英根本就不该有病！不能有病！不认有病！有病的是这个社会，她姐小时候明明指着地图口口声声说想去的都是欧洲城市，“因为那里没有韩国人”，还不明白吗？第三幕居然反手打自己脸到这种程度，价值观分裂至此烂片，真是艹他妈一级直男癌了！小说就够拿见闻打发人的了，妹想到改编的电影也是一股恶臭
渡渡鸟饲养员,看过,还行,2019-12-04 22:43:10,84,我看不到这电影有多大的价值，粗陋的像一篇情感公号的推文。韩国电影总是有十分一定要说十二分，什么都是过火的。而好的电影应该是十分只露七分，让观者能思考其余味。所以韩国电影基本都是看一遍完事，绝没有兴趣二刷。
溺水之咸,看过,较差,2019-11-01 23:59:40,228,令人反感｜细说一下：电影表达痛苦是需要克制的。这片和Joker一样不克制；但Joker的不克制达到了另一种效果，使得Joker成为一个符号，一个华丽的象征；这片呢？不克制的结果是在每一个高潮镜头里都能看见导演毫不掩饰的企图心，这是宣传，不是艺术。
萨库拉,看过,推荐,2019-12-03 23:51:50,339,今天最好的朋友告诉我她得了产后抑郁，所以即便电影可以挑出很多毛病，我还是哭了半抽纸巾。每个女儿都曾经是闪闪发亮的宝珠，是怎么成为了别人的妻子，别人的母亲，最后变成了黯淡无光的鱼眼睛。电影让金智英走上前反抗了，也改了小说中看不到希望的结局。现实中，不一定有这么光明的结局。
凌睿,看过,推荐,2019-12-05 17:49:50,317,"你们说姐姐是最大的孩子，所以应该懂事点，做老师养弟弟妹妹；
可是妈妈不是最大的孩子，还是让她打工供哥哥们读书。
为了这个家，妈妈没能实现做老师的梦想，不想做老师的姐姐却不得不选择不喜欢的职业。
金智英也是如此，放弃了写小说的梦想。
人们看不到她们做出了多少牺牲，看不到她们放弃了多少想做的事，又咬牙做了多少不想做的事。
到最后，她用丈夫的钱买杯咖啡也会被说闲话；
如果她去上班挣钱，人们又会说：你上什么班？你上班有你丈夫挣得多吗？
女人照顾小孩做家务是她应该做的，男人照顾小孩做家务就会被夸是个好丈夫。
好不容易遇到一个愿意请假做家庭妇男的丈夫，就算丈夫同意，婆婆也不会同意。
因为婆婆以前就是这么过来的，她觉得这样就是对的，放弃梦想是对的，任劳任怨也是对的。
她小时候被压迫，长大后就去压迫别人。"
咱说,看过,还行,2019-12-08 22:20:09,74,共情是足以打动观众的，但作为电影是不合格的。编导仿佛罗列了一份韩国女性地位不平等成长事件簿，然后把它刻意地填充到了一个故事里面。一想到韩国和日本这样至少一只脚迈进了现代的东亚国家的性别不平等程度更甚于中国，就只能感慨某一种植根于东亚的文化真的有毒，无论经济发展还是政治进步都难以解毒吧。
偏时差,看过,推荐,2019-11-17 00:59:47,180,人生真是太難了，特別是同款死局人生中你是不可能遇到一個帥如孔劉還如此關心愛護共情妻子的完美老公。原本想說東亞三國一起狗帶吧，但想想今年日本拍了坡道上的家，韓國有了金智英，咱們呢？
JOHNSON,看过,力荐,2019-11-09 17:01:23,320,坚定不婚不育的决心
五色全味,看过,推荐,2019-12-05 02:52:11,148,最觸動我的其實是金智英她媽。實在想不通為什麼東亞文化裡過年要媳婦陪老公回公婆家，而不讓女兒們回娘家好好陪自己的親媽。
Pegasus,看过,较差,2019-12-06 03:59:12,110,毫无现实感的韩国版我的前半生 强行把所有女性议题生硬的凑到一起
资深低阶路人,看过,较差,2019-12-07 01:17:53,62,就是把公众号故事拍成电影了嘛，并没有更深入的探讨
zykmilan,看过,力荐,2019-11-16 14:49:52,285,强烈建议请将本片给东亚所有国家所有家庭传阅，强制观看好嘛！真的是非常非常细致彻底地对父权社会文化当中对女性点点滴滴的歧视与不公的呈现，几次借女主之口说出了多少生活在其中的女性心底的呐喊。看完之后被问这电影是不是特别犀利还是说会让人深思，我想了半天答，其实都不是，它更重要的是让人共情吧。嗯，这大概就是韩国电影人们一脉相传的手艺活，让你又笑又哭，让你全面细致、一次性地体会一下作为一个女性，作为一个女儿、妻子、儿媳、母亲，她们究竟承受了什么。
非常不小心🇨🇳,看过,还行,2019-12-15 01:30:50,83,东亚三国手牵手，谁先平权谁是狗。  铁血儒家三巨头，都和女人有世仇。 一衣带水三兄弟，一起干死生育率。
匡匡,看过,推荐,2019-12-05 19:07:19,130,和《坡道上的家》无缝衔接了。淡化了所有锋利的锐角，缺点是拍得太温暖太圆润了，丈夫的形象太完美太模范，那份持之以恒的隐忍与体谅，到了失真的程度。想来是给男性观众预留了心理缓冲空间的。这样一部讲述女性生存困境、生存体验的电影，其实最该收看的恰恰是男性。许多时候，女性对男性的期许已不是理解、体谅、共情、为公平发声这么高级的东西，仅仅是“麻烦你们先闭上嘴，看见一下”而已。上映后却被男观众集体杯葛打了3点几的低分。尽管得到了丈夫、女性前辈的关爱、体谅与鼓励，金智英并没有因此躲过整个社会“合谋”施加的伤害，没有躲过性别身份给予的“为难”。她一忽变身母亲一忽变身外婆的情节极具象征性，暗示着“女性共同体”中每个女人共通的命运。金智英就是我们。我们就是金智英。女人啊，要从彼此的命运里学习，照见自身，谋求出路。
大奇特(Grinch),看过,还行,2019-12-10 09:59:04,46,只育儿不工作，智英变疯子！韩国女性在男权社会下的无奈与觉醒，几乎日常生活中所有行为都受到了监管和压制。可是想要探索的问题太多，有重男轻女、产后抑郁、性骚扰，每个点都想顾及，却一个点都没照顾好，而产后抑郁引发的人格分裂过于直白，完全是为戏剧性服务的，显得刻意。几乎每场戏的设计都有其功能性，目的性太强，这样不好。唯独喜欢片中对于家庭关系、职场片段的生动描绘，那些老阿姨的表演也是接近日常生活中的真实。
安仔大kuma,看过,推荐,2019-11-08 09:36:07,176,明明是一部探讨女性困境的电影，偏偏在韩国引起动荡，大男子主义盛行的国家终于还是害怕女性觉醒动摇男性地位所以这么反弹吗？loser如此之多。
夏奈,看过,推荐,2019-12-08 04:17:58,97,我还是个男的，三十岁了，每年回家我爸都不记得我不吃鱼和羊肉；然而他仍旧一张口就要我生小孩。
Faded Fantasy,看过,推荐,2019-10-28 18:55:10,119,如果不是受惠于独生子女，而且没有强制参军政策，恐怕中国的女性生存现状会很更差吧，电影在韩国评价蛮高的，没有所谓的大规模恶性攻击，所以还是要乐观的希望韩网恶臭直男和中国的某些人士一样，只是少数吧。
坏飞行员,看过,力荐,2019-12-05 10:21:37,224,结局真的是做作！！做作！！一团和气！全天下的全职主妇都去写文章吗那？结个婚就要转行咯？丈夫只要提前回家不去喝酒就是好丈夫，丈夫提出育儿假那你倒是给我真枪实干啊，心里侥幸你吗呢，祈祷老婆拒绝咯！还有为什么只有得了精神病才能被关心，也就是说如果没得病就得承受，因为你是女人，一切理所应当吗？话说家务活真的不能分工吗？生完孩子之后还没辞职的金智英每天还要去接孩子，丈夫不能接一下？？结婚后不要喊婆婆叫妈了，这个传统改掉吧真的，没有婆婆真的把儿媳当女儿，为什么还要叫妈？最依赖男方也不过是买车买房，而房产证也是您自个儿的名字啊！哪里妈了，一点都不妈好吗！我要被气晕了！中国也是的，全职主妇回归职场就是做育儿app，每每看到这样的企业故事我就吃屎
二十二岛主,看过,推荐,2019-12-04 10:02:38,75,故事本身太动人，甚至掩盖了剧作上的不足。前半部分金智英身处社会各维度中的际遇，令我这样一个男生看着都会心疼，一想到这样的情况在韩国乃至整个亚洲地区已是常态，就更加欣慰这样的电影作品出现。这是一部有力量的电影，它可能不像其他韩国电影一样针对某种制度或者现象做出极为深刻的批判，但就是在一幕幕场景的展示中，揭示了我们身边约定俗成的不平等。中国近两年总在说女性电影崛起，但我们的女性电影和这部比起来，还是有些浅薄和不接地气了。当然问题也不少，比如闪回太多需要观众提高注意力跟得上节奏，会看的有些累，而相关分支情节太庞杂，放在120分钟的电影里明显头重脚轻，到了结尾的“自我愈合”也有些仓促了。整体来说瑕不掩瑜。
徐若风,看过,推荐,2019-12-07 22:35:20,51,3.5  和欠缺文学性的小说相仿，电影本身拍得也很平，但就是抓住了社会痛点，持续生产出话题，让观众能看到自己的影子、理解女性普遍的困境因何而起。之前看小说时就感受到，金智英是一个有意挑选出的、“公约数”意义的女性。80后女性如今步入中年危机与育儿难题，但亚洲近四十年来的社会状况，看似好转、有更多选择，实际上仍束缚，路途上全是暗礁暗流，让大多数女性在成长的每个阶段都很难。有些人可能从出生到死去都不会面对她的困境，但更多的人实际上就是比她还惨。另外本片还拉孔侑来演这个温柔老公，金智英照样崩溃得很有道理，再看看我们身边没有孔侑当老公的女性朋友们，能忍住不崩溃大家真的都太难了。
落地麦子,看过,力荐,2019-12-04 18:04:34,131,"“智英啊，要按时吃饭。什么事都得身体好才能做啊。去工作吧，妈会帮你的。你想做什么就去做吧”

“美淑啊，别那样。想当年你正值青春年华，却为了照料哥哥们，在清溪川踩缝纫机。脸变得消瘦。每当你按时拿工资回来，妈都心如刀割。孩子太乖了。你手被缝纫机弄成那样回来，妈别提有多心痛了。当时都没能好好抱抱你，也没能说句感谢，美淑啊。对不起。智英她就算辛苦，也会自己看着办的。你把她培养得很坚强，对吧。”"
SYUKAKA,看过,还行,2019-11-09 20:03:03,76,如果翻拍中国版，请让海清出演。11.9@香港百老汇电影中心
帅哥们的辣妈,看过,力荐,2019-11-13 15:29:13,116,“智英啊，不要在家待着，做什么都好！”
Tauro,看过,推荐,2019-10-23 23:23:25,67,上映当天立刻就去看，没让我失望。相比小说的尖锐，电影少了对男性的映射，更多的将矛盾摆在传统观念上，而且基本上是通过女性角色的行动去体现男尊女卑，重男轻女，韩国社会女性问题。金智英变身外婆与妈妈的对话是最催泪之处，作为一个女性，每时每刻都要做好女儿、妻子、母亲的角色，真是累。
昏金暗玉,看过,推荐,2019-11-20 16:53:34,62,电影的野心是有的，它试图通过撕裂出一小块拼图（金智英生命里一个冬天至春天的时光）来横向纵向地尽可能囊括韩国女性被压迫被失语被忍耐的人生。它赋予金智英精神抑郁导致的人格分裂，借她之口道出长辈女性不为人道的心酸与发泄。这不是上上策，但要标记纵向坐标也许是最省事的方法，虽也因此损失了最后的落点：金智英的困境以接受心理咨询结束，仿佛是条出路。然而这不是个人的问题，人受制于社会，性别压迫带来的傲慢与偏见忽视了太多的挣扎和顺从，这不是一个心理咨询可以疏导的，不是一个足够体贴的丈夫可以真正分担的。印象深刻的一场戏是小时候金智英和姐姐在地图上标记长大想去的地方，姐姐标记瑞典、冰岛，妹妹问为什么要去那么远的地方，姐姐答因为那里没有韩国人。妹妹不懂，姐姐笑着搓妹妹的脸说你现在不需要知道。我无法不物伤其类。
___李小白。,看过,较差,2019-12-06 12:41:49,48,我觉得这样的电影越多，就越会分化两性世界。不是为那些猥琐的碎嘴人渣，往卫生间装摄像头的败类洗白，他们就是傻逼，让人恶心。古往今来，生理、心理、社会、历史，强加给女性的压力的确很大。但作为女性，并不是没有突破的可能。很多时候，就像电影中的金智英，她们不是没有机会，而是自己甘心作为受害者，甚至有意扮演受害者的角色。因为她们永远活一出自导自演的，关于忠诚与牺牲的舞台剧中。何况孔刘已经那么完美，家庭方面的压力真的相比现实小了很多。他至少会说过年去旅游，请假看孩子。是你自己不同意，还擅自告诉了婆婆吧。无语。。。在控诉男权社会给女性创造的瓶颈之前，首先应该聪明一些，然后从心里认清男女平等的真正意义，寻找自我，而不是无视、逃避。看得清晰是前提，越过这清晰，穿透其他黑暗才是本质。
陈哈,看过,力荐,2019-12-09 11:15:18,54,小说作者被骂了几年，要改变成电影时又全国性请愿反对，郑有美演了金智英后又被骂了一年。女性在社会中的地位，在韩国（只是韩国吗？）可见一斑。我从2011年开始就写反催婚、催生的文字，也一对一的帮过不少人，现在不耗这力气了，只写文章了，我发现能帮到的人，看了文字就足够，帮不了的人，你贴身帮助，也是徒劳——因为他们自己没醒来。
时间之葬,看过,推荐,2019-12-06 22:00:27,55,看上去是一代又一代的女性问题，其实本质上是儒家传统荼毒下的整个东亚的社会问题。父权与夫权的阴影之深，恐怕又以朝鲜半岛为最
焗焗土豆泥,看过,推荐,2019-10-24 17:52:00,82,是你，是我，是所有人。
不贰,看过,推荐,2019-12-07 16:56:26,46,韩国的生育率破1、人口负增长是应该的，生育率世界倒数，这个锅不应该由韩国女性背，一个对女性极其不友好的环境，不配要求女性这那那这的。
赫恩曼尼,看过,推荐,2019-12-05 21:41:26,40,明明知道剧情，看到金智英变成另一个人，说出了妈妈的命运，还是哭得一塌糊涂。韩国电影对于安静和留白的处理太细腻了，好像只要静静看着，也不会觉得生硬，仿佛悄悄度过一生。还是那句话，说出韩国女性生存状况的基本事实，并不能代替艺术本身，但你我都生活在社会事实里，而非艺术；因此从这个层面看，即便只是说出了真相，哪怕是真相的一种，也足够让人欣慰了。
嘣太是一只浣熊,看过,推荐,2019-12-05 16:36:05,46,只有大姐有全局观：从小就立志要去瑞士芬兰那样没什么韩国人的地方，这方面亚洲都没什么发言权。与其说离开原生家庭，不如离开原生地。
亵渎电影,看过,还行,2019-12-10 11:59:41,38,女性天生就存在的性别劣势，虽然观念根深蒂固，很难彻底的解决，但这些问题值得引起关注。婚育对很多女性来说，是人生必不可少的一环，无法避免，家族主妇的生活和在职场实现自我价值是难免的冲突，很多人普遍觉得家庭主妇是一件轻松的工作，不能够创造价值，如何把一位母亲每天的工作换算成请人来做需要支付的价码，一切就不一样了。片子本身在处理各种社会问题时，太直白了，一股脑儿的堆在一起，展示出来，引发观众共鸣的作用可以达到，但如果导演懂得节制，片子肯定会更好。韩国电影被类型片创作思维培养的简单粗暴，这早就算顽疾了，片子的节奏处理成这样是预想之中的样子了。
Aubrey,看过,力荐,2019-12-04 13:41:16,55,影片诠释了为什么在女权运动如此矫枉过正的情况下我还是支持女权运动的。。。有这样的老公的话，是可以一起尝试度过一生的。。。妈妈三观超正的！
避斯托克,看过,还行,2019-11-02 01:03:51,62,智英和美淑在相似的结构里挣扎却无力挣脱的那一段太动人太有感染力了。虽然但是，电影改编得极不如小说。主动削减社会议题的尖锐性也就罢了，不仅将周围人对女性困境的感受直接替换成对精神疾病的同情，结局更是把整个悲剧拉低为一个鸡汤故事：不管多难一定要去做自己想做的事，只要坚持就有希望。
维舟,看过,还行,2019-12-22 08:17:16,41,电影的得分比小说高，但我认为这是失败的改编。小说是“社会学的”，而电影却将金智英的问题变成了“心理学的”，这本身就是巨大的误读。很多人看完电影都觉孔侑简直是“完美老公”，金智英的弟弟好像也不讨厌，这都可归结为电影偏离了原著的批判性，原著突出的是：丈夫虽然还算不错，但说到底仍无法设身处地地理解权利觉醒后的金智英的感受，弟弟就更不用说了（他甚至连个名字都没有，只是作为角色存在），对男性地位心安理得，这可说是某种“角色隔离”，强调“已经不错的男性”也还是体会不到不同社会角色的处境（当然，男性可能也会觉得自己的苦女性无法感受）。说到底，原著也非常难改编，因为金智英的典型性正在于其普通，但电影却不得不赋予人物以个性。其结果，电影倒是体现出了女性在这个社会中缺乏选择和退路的困境，但诉诸煽情的表演。
elena_sokolova,看过,较差,2019-12-02 08:20:42,37,"这种大热电影，不看可惜，结果大晚上看了12点才到家也有些可惜自己浪费的时间。电影本身没什么好的，比较流水账，男女主演技我觉得也很一般，还不如几个配角。金智英这个角色，我觉得还不如金智英她妈打动我。结尾弱到爆。我看的那场更没出现很多人说的全场观众哭泣，也许海外韩裔没有本土那么遭罪吧。总之就是作为电影本身没什么好的，个人观感怎么样大概很大程度上取决于跟片中人物有多少共鸣。

我今年看了7部韩国电影，6个在电影院看的，一个在飞机看的，只有一部相对不火的让我满意，其他都觉得就那么回事，名不副实。"
胖官赵,看过,推荐,2019-12-04 11:36:06,40,有一类片子重点不在于怎么拍，而是拍了什么，选题之初就取得了胜利。片子还是太柔和了，但是东亚这个环境，也没法要求我们像好莱坞那样浓烈贲张，不过呢喃细语也可以掷地有声。至于要求男性看了有反思，不如指望同性恋婚姻早日合法化。
嘟嘟熊之父,看过,还行,2019-12-16 19:36:43,22,金智英是四分五裂的，每个人认识的她都只是一枚碎片。不被重视不被理解不被爱，但最深层次的痛苦来自于她的自我封闭，她如一个理想幻灭者，在铜墙铁壁的围城中断掉了与他人对话共情的通路。为什么电影的视线完全属于金智英，但话题的焦点却全部围绕于性别不公的社会议题？因为电影只提供事件，未展开情境，我们透过金智英的眼睛看到的是不再跳动的灰暗，而我们看到的金智英也一样失去了光彩。
内陆飞鱼,看过,推荐,2019-12-09 11:19:41,15,作为导演处女作，真是很厉害了，各个环节执行很到位，剧情、人物这么饱满充裕，值得重看，只是不知道哪里惹了韩国男同胞不高兴，结合崔雪莉之死韩国男性各种发言，以及《日本之耻》《坡道上的家》《 Hooligan Sparrow 》等等片子和事件，东亚三国对女性态度近乎殊途同归，值得各界学术人士认真研究分析。
