用户,是否看过,评分,评论时间,有用数,评论
掉线,看过,还行,2020-01-19 22:18:21,2,【C+】披着科幻外衣的知音故事会
纳森,看过,推荐,2019-12-09 20:52:24,6,如果一道奇怪的光把相爱的人带走了，世界将发生什么？该片用一个看似科幻的设定，照见市井人生的平凡爱情。每一段故事都好似发生在我们自己身上，发生在我们周围。两个人的爱情真的需要别人来审判吗？爱情中的一切真的说得清道的明吗？人性真的可以用黑白便能简单判定吗？我们的人生，甜中带苦，苦中带刺，或好或坏，选择权只能在我们自己手上。在扪心自问的同时，好像想通了些什么，或许这正是影片存在于此的意义所在吧……
今天道,看过,还行,2019-12-09 20:22:29,4,婚姻就是这样呀，床戏开始，哭戏结束
过期少年,看过,较差,2019-12-14 06:04:58,11,成功开辟了科幻新类型——《知音》科幻。
女神的秋裤,看过,还行,2019-12-14 23:15:58,7,这么好的点子，竟然拍的跟飞机场一样平…
GQ,看过,较差,2019-12-13 12:12:35,22,这是导演看了复联4一拍脑门拍出来的吗
这昵称不错,看过,较差,2019-12-13 14:26:57,19,剧情拖沓，剧本一塌糊涂，跟看肥皂剧一样，受不了这节奏，还两个多小时，再拍长点放电视台放多好啊，浪费半天时间
二火山,看过,推荐,2019-12-13 19:32:15,6,设定讨巧，写实又文艺，导演能把所有演员的气质融合成一种频道，很厉害。白客饰演的“筷子”戏份不多，但很惊艳，这种惊艳得益于王大锤的刻板印象，这种反差不是爆发力，也不是情绪的共鸣，而是潜移默化的润物细无声，筷子的部分虽然断开的比较久，但基本都围绕秦山展开，自然流畅，让人感觉不到演的痕迹，这才是最真实的人物状态，总的来说，白客和筷子算是互相成就，好演员碰到好角色，又好好演了一次，一加一大于二的效果大家看的到。
居无间,看过,较差,2020-01-01 20:55:35,4,编剧费劲巴拉地涵盖了各种情感模式，但却回避掉了情感真正残酷的部分，最后就轻治愈，每个人得到解脱，三流鸡汤而已。拍成这个样子，不如直接写小说了。最后一个镜头不错，真实的生活足以对抗稀释了的情感。
李不言,看过,还行,2019-12-16 01:44:51,3,这部电影的优点多是因为导演是一个不错的编剧，缺点也大多源于编剧不是一个够好的导演。董润年的表意意识很强，他如今最欠缺的是同等的视听意识，整部影片影像上的随意、粗糙，以及对语言的依赖强势到快要让我忘记我看的是电影而不是舞台剧了。科幻只是这部电影的引子，这部电影实质上还是部现实题材的剧情片，是个关于“爱情是什么”的老套的故事，而这种老套还在多线结构的催化下有了肥皂剧化的危险。在谈一个新导演的抱负之前，董润年要做的或许是压缩自己的野心，即如果连一个故事都讲不好、讲不深、讲不透，为啥还要这么固执地选择四条线同时推进呢？对我来说，片中最大的笑点是李诞一本正经地冒充情感专家的那个镜头（请综艺咖出镜无论怎么看，对于一部有心想做好的电影来说都是败笔啊，太出戏了），而最大的困惑是，怎么最近哪儿哪儿都有黄觉呢？
peipakoa,看过,推荐,2019-12-13 12:54:42,7,总是侥幸的认为 也许自己就是婚姻爱情中最幸运的一个 当把生活捏碎了给你看  我仍然想在这一瞬间用力闭眼。如果未来我的婚姻也到了这一步  希望你喜欢别人的同时还能爱我。
后自愈,看过,很差,2020-01-08 15:45:50,6,把《守望尘世》的大梗直接拿来主义也不是最大的槽点，主要是矫情又无聊。终于知道最近几年王珞丹为何消失在大众视野，她到底在演什么？行活实在太差。一男一女在已经开好的房间里却不上床，双双质问自己爱不爱所爱的人，好笑到我以为这是董润年的特殊性癖，一种油腻味十足的脑交，绝了。
朴不程,看过,还行,2020-01-01 13:37:49,1,一个不算新奇的脑洞，实则是对爱情荒诞的考验，可如果说人性经不起考验，那么爱情呢？所以是不是科幻脑洞已然不是重点了。剧本不错，结构比价松散，触及不深，成片完成度很好，演技在线。同学聚会那场戏无疑全片最佳，极具讽刺意味。7.2
法棍老人,看过,较差,2019-12-14 01:09:32,11,故事不行，概念先行。有能力挖大坑，没能力去填补。这么好的一个脑洞，最后落点到了小三小四这种三俗题材上。没有床上用品，还不知道胸罩有前排扣。黄璐你还是去演文艺片吧，商业院线一部戏就把你给毁了。是不是到年底了，大家都需要知音体鸡汤来熨帖一下？房都开好了，咱能不能先上完床再坐下情感夜话？还有，导演你是不是对量子纠缠有什么误会？
鲸鱼君,看过,推荐,2019-12-15 00:01:46,2,《被光抓走的人》：可以定义为“软科幻文艺片”，软科幻即套用未知现象探讨人的情感矛盾，灵异的玄幻逐渐让位于对爱情婚姻的拷问和反思；文艺片即没有结论，伪造照片、跳楼自杀、追查小三，证明手段的花哨反衬出爱的空虚。正视多种不同形式的情感，是它的一大突破。提名：最佳新导演(董润年)。★★★☆
土,看过,较差,2019-12-13 15:50:47,7,4.5  特别像在拍一道奇葩说的辩题，结果李诞一出来就全明白了。极缺乏真实感，都在全架空地表演所以角色的戏点也很奇怪。一个片子能凑齐黄璐黄觉两位黄家男女也真是不容易。
Muto,看过,较差,2019-12-14 10:49:13,12,若论影视剧中令你印象最深刻的拙劣模仿，那些《被光抓走的人》必须拥有姓名。作为一个死心塌地《守望尘世》的人，我无法给这群“被光扔下的人”及格分。说此脑洞是原创？那是少见多怪，是没看过电视的井蛙之谈。从主题设定到叙事手法，这道“国产之光”无不是山寨了那部名不见经传的美剧。只可惜人家的想法是旁征引博有根有底，我们的则属于空穴来风神秘主义。但我相信导演一定是看懂了那部神作，因为他抓住了这个概念探讨的核心命题：爱情。可惜作为编剧，他试图将那部后爱情主义钜著缩短成一部本土化的电影无疑是吃力不讨好。最终让我们回到初始的那个问题：爱情是什么？爱情就是死亡。作为《遗世者》的灵魂，我们都在漫漫人生路上一遍遍地练习死亡。
郭连凯,看过,推荐,2019-12-09 21:04:08,8,基础设定其实在近几年的影视作品中并不罕见，但确是在男女/婚恋/甚至更广感情维度上探讨最深的那一部，部分话题甚至让人想到近期大热的《婚姻故事》，内核也是极其相似。看似狗血的剧情其实才是爱情的真正面貌，揭下虚伪面具的最难之处不是如何面对，而是说服自己相信，但就像最后的长镜头，生活仍将继续。董润年的编剧能力确实可以，酒局和酒店两场戏尤其棒，但更重要的是这两场戏中有黄渤，奉献了真正影帝级表演的黄渤。
王俊俊,看过,推荐,2019-12-13 21:44:19,7,"概念挺高，漏洞不小。论文算深，没填的坑不少。野心挺大，技术落实太浅。看似把人性爱情社会关系翻了个底朝天，实际上只是刚摸到门前。很多评论说没有收获，没讲清楚，挖坑不填——要说一点收获都没有那还不至于，但要说收获很多真的算不上，只能说是把一些人文内涵串联起来了。高概念只是为了表达论证，却有头没尾，连讨论的空间和钩子都没留，导演自己表达爽了，任凭观众没方向的延续，不负责也没能力负责。深度和广度再多一点，都超出了导演的能力界限
最大的优点是接地气，足够写实足够踏实，科幻寓言概念先行但细微处见真章，明星和演员都很多，黄渤宁浩面子就是大，表演也到位。虽然表达的内容都在我的认知范围内确实收获不多，但国内鲜有这么人文又认真的片子，算给文化事业添砖加瓦了+1星鼓励。我主观评价。感兴趣朋友可以看说不定你有收获"
华盛顿樱桃树,看过,推荐,2019-12-10 00:19:37,8,非常妙的一个角度来阐释爱情，软科幻壳下的黑暗爱情，实打实的现实主义。阴冷色调无限末日感，众位都在为爱讨要说法但最终还是回归到平淡生活。每个角色都没有结局但有缘由，每个故事都没有结果但都提出了尖锐的问题。电影从不解决问题只提出问题。
沉默电话,看过,推荐,2019-12-11 13:00:10,8,用荒诞描绘现实，用爱丈量心的孤独。大胆立意的故事不是关键，而在诡谲设定之下、细腻剖析的凡人之爱，才是这部电影激发共情共鸣的重点。发生的灾难离奇难解、毛骨悚然，但摆在眼前的第一个问题竟是——为什么我们都被留下了？感情层次的问题终究是人心最痛，对彼此之间信任与依赖的猜忌、崩塌，才是此刻唯一的灾难。所以《被光抓走的人》实在是很现实，甚至比基于真实生活的爱情电影还要现实。黄渤、王珞丹、白客等人的演技也遵循此点：戏在内，在欲言又止的克制，就像在生活中总不够完美的我们；最重的感情，总在说不出口、只能用情绪表达的那句台词。
挪威耀阳,看过,还行,2019-12-15 19:02:27,2,"单身快乐光~
【PS：19.12.17 豆瓣7.1[28581] 好友6.5[31]】"
张咏轩Wayne®,看过,推荐,2019-12-13 12:55:22,5,因为题材和敏感元素的问题，电影的结构和表述不算完善，探讨的依旧是老生常谈的情感议题，用神棍学的手法，揭开人们未常正视的角落，四条线探究中年危机，情感外遇，深度取向和家庭关系等，之间又互有关联，“光”抓走了互爱的人，却照亮了留下的人之间的伤痕和芥蒂，令其再次审视情感中间的位置和关系，黄渤谭卓因为“事件”堕入和焦俊艳黄觉的四角关系里，王珞丹黄璐因一个男人的失踪而缠斗焦灼，白客也因男子“秦山”的不明下落渐渐心事浮现继而走向不归路，这条线因为审查制度进行删减从而变得隐晦而克制，电影是近几年比较少见的华语爱情寓言故事，它用上帝视角设定巧思，抛出残酷的问题剖析，留下直白的相互猜疑，逼迫你去审视现实，思考你此刻所拥有的，它提供了一种参照物，但答案只有你自己知晓！★★★★
江寒园,看过,很差,2020-01-05 22:50:28,3,后半段简直要嘎斯
盲忙,看过,推荐,2019-12-16 18:54:52,2,“国家都辟谣了！”是点睛之笔吗？虽说是借了《守望尘世》的创意（也许是心灵相通），也有一些槽点，但整体相当惊喜，选择了一个很细微的切入点，却能够深入地探讨了婚姻和感情的复杂性与多样性，更难得的是没有站在道德制高点，没有板起面孔进行说教，也没有对任何一种做批判，反而是呈现出极大的理解与包容，甚至是尝试着去解决问题，情感和人物刻画也非常细腻。王珞丹和黄渤这两条线的设计比较成功，相比之下反而是同志一条线有些流于形式，当然可能也是出于无奈。黄渤高光时刻是酒桌那场戏，隔着银幕我都能感受到那种令人窒息的尴尬，不过酒店那场独白他的表现就一般了，反而是焦俊艳比较惊艳，王珞丹是所有人中最差的了。希望出续集，讲讲被消失的那些人的故事。
迷人的小野花,看过,很差,2019-12-14 23:48:15,8,"好尴尬啊啊啊啊和我妈一起看的，结果开头就是黄渤和他老婆不可描述，当时我的心情也很不可描述。中间还都是出轨，小三，做爱，这种词汇…
还全程方言，并不想听方言，方言剧越来越多了。
说回来本身，黄渤越来越丑了，这部剧里也没什么魅力可言，影片开头就是尬尬的几个人说什么是爱情，理解导演想作为一个线索穿插着剧情，但是真的很尬，没有失恋33天的自然。
还有那个年轻老师和黄渤女儿的剧情，突兀生硬。
白客在里面到是突破了以往形象。
想讲感情，最后又讲了什么呀，不清不楚，都怀疑是不是口红广告。美术馆工作的那俩人组织的那群人，说了什么吖。年纪大了，越来越不爱看这种故作深沉又没讲清楚的东西。还不如失恋33天能让人乐一下，王珞丹演技是真的文稳定，几年如一日的差，不如白百合。"
天边最美的云彩,看过,还行,2019-12-13 11:05:41,12,本以为悬疑+爱情+奇幻+群像+王珞丹，哪怕有黄渤也一定是烂片预定了。但没想到意外的还有点好看，几种不同的婚姻和感情话题，让人有触及肌底的刺痛感。当你的爱人无端消失，每个人做出的选择，都是人心最直观的展现。
萨罗迈拉,看过,还行,2019-12-15 23:46:58,1,去年听老师讲这个故事的时候，像有一股电流通遍了全身。我记得大家都沉默了很久，因为太好了，好到这种故事不舍得给任何人拍。不知道是不是过早消解了故事的惊喜，还是最终的呈现并不符合我对故事的原始想象，总之，有点失望。换个讲法也许更好，真的可以不必这么沉重的。以及，黄觉真没必要，强奸真没必要，跳楼真没必要，太没必要了。
开膛手贝塔,看过,还行,2020-01-07 10:17:01,6,幻想包装下的生活流，李诞是幕后推手之一，因此很有他的这种天马行空感。但内核还是讲了几个爱而不得的故事。等闲变却故人心，却道故人心易变种种。爱情是啥，我觉得没有那么复杂，爱情就是心跳，然后为那几次心跳燃烧生命的过程。
鲜肉兄,看过,推荐,2019-12-15 01:39:04,3,嘴上说让你多睡一会，却躺在你身边抽大烟；外面有这么多女人，最对不起的只有你一个；连牙刷都可以共用，在他消失前你却不在身边；给你递热水为你跳楼瘫痪，却依然被判为不相爱。有人爱情美满白头到老，也有人终其一生寻找真爱。与其让光来审判是否相爱，不如重新定义什么是爱。最出彩的镜头是黄渤谭卓的厨房背影戏，那一句“我和别人也没事”，厨房的光洒在二人身上，此刻他们也是“被光抓走的人”。
异鄉者 🎞,看过,力荐,2019-12-13 11:53:34,9,"4.5，某种程度上，这可能就是今年的《一出好戏》，架构在社会现实的基础上进行寓言化的软科幻处理，甚至具备了华语电影中少有""抛出白光""将问题交给大众去审视的视角，难得将爱情这个很难驾驭好的主题通过众生相的描绘上升到了新的一个高度。大多数焦点都放在白客隐晦的同性恋爱情线上，不过讽刺的是，当真正一道白光抓走身边相爱的人以后，这种""人人平等""和""爱情究竟是什么""的质问在所有的性取向面前都显得如此无力。"
水浒三国金刚,看过,推荐,2019-12-14 14:53:27,2,被光照出来的中国婚姻故事，黄璐演技完爆王斗娜，谭卓黄觉今年好忙劳模姐劳模哥，焦俊艳演得很自然
诸葛若见,看过,推荐,2019-12-14 17:55:23,3,"几位演员的表演都还不错，最欣赏谭卓和黄渤这对，足够现实，也够一针见血，能引起大众的共鸣。谭卓的沉默让人感受到那种中年夫妻间的情感危机，当热情不再的时候，两个人貌合神离，再难恢复热情。
谭卓的表演，内敛而细腻，同学聚会那场戏，她没有台词，只能靠表情、眼神、动作展现角色的情绪，不管是低着头夹菜，还是后来负气起身离开，都有一种此时无声胜有声的感觉。谭卓合作过很多年轻导演，药神的文牧野，误杀的柯汶利，被光的董润年，可谓是惺惺相惜，互相成就了彼此。

或许有过一丝动摇或者疲惫，但终究懂得了中年人的爱情是褪去激情，珍惜眼前人，珍惜那杯热茶，珍惜一个拥抱，珍惜真心的在意。都市男女的情感永远是复杂而多变的，没有单一的答案。爱情和婚姻也是无法简单的用对错、黑白来判断的事。"
YQY-Vader,看过,2019-12-14 21:04:56, ,5,完全看不进去，不过与电影无关。在影院看到高中母校、看到自己从小生长的城市，黄渤一家住的那栋楼和高中的时候我妈为了照顾我在学校附近租的是同一栋，黄渤的办公室就是我高中班主任的办公室连座位都一模一样，影片里几乎所有的场景都有我自己的故事，诸多巧合让我与这部电影结缘，但我脑子里从没有过《被光抓走的人》，而是自己的记忆在观影过程中轮播。
Mona Lishark,看过,2019-12-14 22:41:41, ,3,爱就是我愿意给你台阶，你愿意下。看不下去。但记住这句话了。
巴伐利亞酒神,看过,还行,2019-12-14 19:51:52,2,题材很好，立意更赞，台词略尬，婚姻无解。
飞侠式拼搏,看过,较差,2019-12-14 18:27:40,7,"传言爱是一道光，将相爱的人全都带走，而剩下的人就将面临互相猜疑、不信任。设定上倒挺有意思，不过拍的却很平淡无味。
虽是多线叙事，但几条线并无多大交集，基本都是相互独立的故事。
黄渤、谭卓饰演的中年夫妇应该是很多家庭的缩影。但除了这条线更为丰富饱满外，其他几条线都太杂碎、糟糕。
王珞丹这条寻找老公真爱的线，虽然能理解她的表面波澜不惊，内心隐忍作痛。但带给人更多的还是无趣。
白客这条好好的同志线，更是删减的不像样，太让人迷惑了。
而那对年轻男女，明明就是强奸，还美其名曰这是真爱，为爱跳楼简直就是胡扯。
全片喜欢的有两处：一是酒桌那段，揭开人的真实与虚伪。二是结尾长镜头，虽没什么台词，但却足够打动人。
影片探讨爱和婚姻，以及如何面对真实自己。但这一切都太表面、肤浅，不够深入，更不会引人去深度思考。"
艾晨,看过,还行,2020-01-07 22:57:51,2,爱是一道光，照得人发慌。
青 天大老爷,看过,推荐,2019-12-12 22:16:09,9,爱是一道“光”，“折磨”得人发慌
Scripting,看过,较差,2019-12-20 13:26:25,2,软科幻设定：奇光入世，一次抓走俩人，俩人恰好都有亲密关系，偶然性被以讹传讹，成了因果关系，那么剩下的人呢？……4对平行叙事，落点在人际情感。虎头蛇尾。
Small.D,看过,推荐,2019-12-14 22:53:12,4,"做我旁邊的小女孩說，“都不好看的，沒有結局。”
是這樣的呀。"
seabisuit,看过,较差,2019-12-13 23:21:15,7,弄了这么大的设定，就为了说这些浅显的爱情，看似很犀利的洞察现代人，我反倒觉得特别虚伪，有时那种蠢萌墨迹的劲儿一上来就真的求你们了光赶紧的再来一次给他们都抓走吧，也别又证明又羡慕的。现在比较讨厌这种站在道德制高点上给人讲都懂的大道理，把漂亮话都说尽了，看电影又不是来受教育。黄觉黄璐一个大明白一个大糊涂就别老客串这些重复的角色混脸熟了，应该也搭配着主演一部。
踢一脚苹果酱,看过,较差,2019-12-14 04:55:08,2,想象力开始贫瘠到拿科幻当噱头谈论爱情了，导演要是看过《幻之光》的话大概就没脸把这种毫无内涵的800字微小说改编成电影了。甚至可以大胆的怀疑，这个剧本正是编剧看完《幻之光》后对其拙劣的洗稿。
余小岛,看过,还行,2019-12-14 20:41:55,2,一个还不错的想法被执行得稀碎。。。
卜禾车,看过,2020-01-01 21:55:47, ,1,这部片子看得我很生气，如果它是一部彻头彻尾的烂片的话，我倒不至于这么生气，气就气在它的前三分之一明明拍得很好，非常好，甚至有望成为一部神作的，然而没想到……后面会崩得这么厉害。就感觉导演生出了一个漂亮孩子，然后再亲手把这个漂亮孩子给掐死了，好气呀！另外：白客那条同性线被删了这么多真的很可惜，导演你能不能再剪个非公映版啊，真的很想看这条线！
陈四喜,看过,推荐,2019-12-17 13:55:40,1,年度最佳候选。算得上拍的很细腻了，在奇幻的背景下，揭露的还是非常现实的故事呢。黄渤演技很好，整个片子的演技短板是王珞丹
易老邪,看过,还行,2020-01-02 21:56:09,2,算是一个有趣的设定，故事如果往讽刺寓言或荒诞喜剧的方向上走应该会很有搞头。像现在这样摆出一副推心置腹郑重其事的架势在这长篇大论一本正经地探讨社会情感问题，而又没能真正把话题深入进去，最后也没谈出个所以然来，自始至终都只流于表面的爱与不爱，这就难免有点矫情、有点尴尬了。PS：黄渤走心出演，其它几位也都过得去。3星半。
風林山火,看过,推荐,2019-12-13 15:47:37,4,爱怎么可能被证明呢
草威,看过,较差,2020-01-09 19:53:48,3,很好的主题，很好的现实质感，很好的黄渤。但这个电影让人难以进入，从技术上它拍得太素了，从剧本上，把潜台词大段大段地念白出来，让影片的空间感一次一次地坍塌下来，本来值得一品的地方也食之无味。这不是给成年人拍的电影吗？为什么不保留一点默契呢？白客在演艺圈逐梦了这么多年，还似一张白纸，而王珞丹，这些年不知道发生了什么，都快赶上白客了。
荔枝超人,看过,还行,2019-12-13 14:12:35,2,没预期是这样一部多线叙事的深沉情感剧，整体是有点味道的。只是这种孤独感可能需要更强烈更骚包的影像配合（音乐已经很到位了）才好。
架构师,看过,力荐,2020-01-08 22:36:34,1,到了这部才能断定2019确实是中国科幻元年，成熟的科幻工业不仅要有《流浪地球》爆米花战狼式的科幻，还要有《被光抓走的人》严肃哲学系的科幻。仅凭《被光》一部片，我认为中国科幻离世界水平的差距缩短了整整20年。这是真正能让我看完之后，抬头仰望星空的科幻作品。 注：按照主流的分类，这片也许只能划分到low fantasy和surrealism的范畴，与《暖暖内含光》、《穆赫兰道》一个类别，而不能算科幻，那么这20年的差距又恢复了是吧~~
鹿丸の伪装,看过,力荐,2019-12-16 22:37:13,3,最后那一幕真把我感动了，无比感动。
微暗的火,看过,推荐,2019-12-13 15:49:35,9,"太他妈聪明了，这电影太他妈聪明了。我操我都不知道该说些什么，堪称本年度最奇妙观影感受。这种借一高概念来写人的电影，至少近几年的华语片见所未见，这剧本太文学性了。开头看见田壮壮我就有些讶异，半途的中年危机让我闭眼不敢看，黄觉出场让我满头大汉，一直到最后轻飘飘的落尾，卧槽。
这么一个乱七八糟的故事，落点全部在人物身上。然而所有的演员都撑住了。我不知道导演究竟是怎么去选择的，把这所有的演员都安排在了恰好合适的位置上。我甚至可以说这是今年，2019年，华语院线电影最好的人物群像。
高一的时候我写一首歌，歌词里面有一句说：“爱情没有死于柴米油盐，也算是一件幸事。”这电影真tm给老子拍出来了。"
聆雨子,看过,还行,2020-01-04 19:12:29,2,"白客的爱死于世俗，李嘉琪的爱死于父母，王珞丹的爱死于自尊心的硬度，黄渤和谭卓的爱死于无趣的岁月垂暮。但白客为了爱行凶杀戮，李嘉琪为了爱生死殊途，王珞丹为了爱找寻一路，黄渤和谭卓为了爱在各自的越轨里抽身退步、重新委身于中年婚姻的稀里糊涂。只不过，重要的是，他们，谁也未能被那道光眷顾。
很难说那道光是宇宙缝隙、上帝旨意、启示录、还是恶作剧。因为说到底，我们活在这世界上的起点，约莫都来自另一个次元里的一场遗弃。所以，谁也别把谁看不起。"
山人阿苍苍,看过,推荐,2019-12-15 01:26:12,1,光是神性审判，也是深水中的炸弹，只有诚实面对自己才能重新定义爱情。黄渤与王珞丹的线索完成度高，从“如何久处不厌”与“贪恋乍见之欢”刻画爱情的两个状态，理解白客线应该是因为同性恋问题被大幅度删减了，年轻小情侣线着实是可有可无。难得的是还将高概念的科幻设定落到了现实质感的实处，美学自洽，但开房戏里焦的台词写呲了。
炸酱面,看过,还行,2020-01-03 12:34:33,1,可能预算有限，拍得还不够科幻。前半段打下的科幻噱头，在电影中期就开始基本没有了科幻的味道，变成了家庭剧风格，例如：部分真爱人群的消失没有表现太多的社会反应（仅仅就是新闻报道、职称评级受影响），应该选择更现代一点的城市和家庭线路作为主剧情线来衬托科幻的味道（而不是城中村、落后的下沉市场人群）。并且演员的选择不太好，黄渤演科幻总感觉是喜剧、闹剧，还有同性恋那条线路被删减，所以一直不知道那条线演了些什么。值得表扬的是，导演对于剧情关键点时固定镜头、无对话镜头的表现还是有些大片功底，缺点就是预算不够+删减，当然还有开头的采访，感觉像是圣诞休闲片，破坏了科幻风格，没必要弄。但不管怎么说，感觉比同期上映的《婚姻故事》强，起码本片我看完了，最近对外国电影无感。
JoeyLu陆柏宇,看过,还行,2019-12-15 02:32:50,1,光抓走的不是人，是人心
Peter Cat,看过,还行,2019-12-19 02:10:40,4,从文本层面以及商业投资层面，都是个雷声大雨点小，漏洞百出的案子。唯一让人有点意外的是，一个编剧出身的导演，调度起来在国内电影里算是相当工整。
偏执狂,看过,2019-12-14 21:53:44, ,1,比想象中的要好一些，但还是有点浪费设定。通片在问“什么是爱”，对爱的思辨却只是稍好于情感鸡汤文的和稀泥。面对“被剩下”的天启明明可以深入做戏，但人物的转变却没有表现出深入和层次，撕逼和挣扎的对抗性也比较跑偏，总是围绕着赵本山小品里“你俩睡了没”那种冲突打转，除了黄渤，另外两条线的和解都有点脑袋进水，特别是跳楼男的女友。“我可以为你去死”，这不叫爱，你死这个行为，为对方做什么了？什么都没有，这就是一种为实现拥有权的道德裹挟和自我感动。而且，既然可以去死，为啥还非得死之前强行占有身体才行，这不是性欲上脑是什么？然后，女生怎么就因为对方跳楼就被对方感动了？不是说不符合人性，但却是有害的“鼓励”。比较有趣的就是，这片里中国小城市的样子，没有滤镜，破烂得很真实。还有和《误杀》一样，都有国外的骚乱景观。
蝠蝠,看过,还行,2019-12-14 12:49:07,4,试图解构爱情却失脚跌入水坑，爱情有时如儿戏，有时如食粮，此时于我而言，爱情是磕到墙角留下的疤，看一眼总会想起曾经在一起的时光。
路人Eita,看过,还行,2019-12-10 18:05:54,2,如果是你，你想被光抓走吗？我想我不愿意。任何有尊严的爱除了被自证，无法被任何外物证明。而假如我没有被光抓走，证明我们在对彼此的爱仍然有变得更深刻的可能。而满分的爱多无趣呀。结尾也许值得0.5星，失恋的中学生年纪的女儿痛哭流涕，黄渤和谭卓并肩在窗前做饭，切菜打蛋，灶头热水沸腾。只有他们自己知道，自己是如何咬着牙证明了自己的尊严。中年人啊有时候讨论爱与不爱都难堪，只能梗着喉咙不敢哭出声来。可也只要还有一点计较对方人到中年是否爱自己的在乎，也只要还有最后关头为这点在乎不放肆，也就是平凡生活中的了不起的爱。“如果你不相信克制是通向幸福境界的门钥匙，放纵肯定更不是。”
