用户,是否看过,评分,评论时间,有用数,评论
一一,看过,力荐,2019-11-25 01:50:30,100,鍾孟宏這次想要講述太多東西了。不過現在的大環境也是如此複雜，每個家庭折射出來的問題都是社會的真實寫照。大家都是第一次做父母，第一次做小孩，但我們都有感知愛的能力。到底什麼樣的愛才是正確的？喜歡菜頭這個角色，有情有義，大家都沒有好好愛他，他用自己的方式讓自己在乎的人感受責任和承擔。因果一直存在。（林生祥的音樂做得依然讚！）
不良生,看过,推荐,2020-01-25 16:40:37,783,三次噙泪：弟弟接到出狱通知，四周响起歌声送他回到阳光下的时候；哥哥想要有个阴影可以躲一躲，在父亲的梦中说要走另一边的时候；父亲站在阳光普照下的草地，跟妻子说起接纳并承认了“一个儿子”的时候。电影暴戾开头，温柔收首，看完一遭，仿佛我们人生的破碎也经受了缝缝补补好了一点。
颜落寒,看过,推荐,2020-01-24 23:39:42,699,司马光救的是躲藏在阴影里的他自己。
斯齊佐飛力尼克,看过,力荐,2020-01-31 21:54:24,114,两个震撼我的地方，一个是合唱《花心》时意外的感动，一个是父亲自白时带出父爱的主题。我们华人群体中深植基因的伤痕式亲子关系，始终还是没学会让双方都轻松自在爱人爱己的方式。“不说一句的爱有多好，想我怎去相信这一套，多痛惜我却不便让我知道。”
江海一蓑翁,看过,力荐,2020-01-26 23:50:39,99,疫情蔓延之际，看到如此高水准的电影，心绪复杂。看完电影，已经时值午夜，万籁俱寂。微信里关于疫情的文章，仍然汹涌，安居家中，内心却丝毫不平静。无意对这样的电影，做过多点评，只是注意到一个细节——从《大佛普拉斯》《血观音》到这部《阳光普照》，这些直面台湾中低层民众生存状态、揭露台湾家庭关系困境与社会矛盾的现实主义题材电影，都不只能够在院线公映，而且似乎都获得了台湾政府文化部门的拍摄资助。
徐若风,看过,推荐,2020-01-25 01:23:01,573,"钟孟宏拍出了属于他和这个时代的《一一》/《父子》。绝非“日式治愈”，而是决绝的台湾本土情节剧创作，悲情阴冷，布满黑色幽默与讽刺。犯罪类型的嫁接处理，看似漏洞横生却又风生水起，能刻入21世纪华语电影“家庭题材”的一流行列——父子亲情是痛苦的枷锁、无声的温存，最终成为不顾一切的“以罪恶作为救赎”——罪恶与救赎、阳光与阴影，时时刻刻汇于一体。
可惜剧作上过于工整直白，多次点题析义、前后互文、围绕概念做文章，也许是不够信任观众。所以纵使人物的状态已经呈现出惊人复杂的情感，却仍旧不够令人满意。动物园、婚礼、出院、夜寻、狂奔、坦白和最后骑车的开放结局，这七场是本片最有力道的戏点，的确每场都非常击中人，但缺点和优点一样，亦在于“过分精妙”，反而拖累了它，无法成为一部真正的杰作。
p.s.摄影配乐加分太多。"
Luuvy爱电影,看过,推荐,2019-11-22 23:23:50,451,其实我看完挺难受的  整个片子最喜欢的就是摄影了 特别厉害。预测会拿金马大奖
Sabrina,看过,推荐,2020-01-24 20:32:12,359,很喜欢台湾这种不慌不乱和淡定从容。尽管这个家庭有如此多的不幸，但几个人都没有慌乱。
Thru the Glass,看过,还行,2019-09-07 08:46:41,367,台湾现实主义还是太抓马，像味道丰富但总体仍然不大好吃的菜肴，但是故事还是很敢讲的，很“超大陆的纲”的。没有CCP的华语家庭电影至少应该是这样子的，大胆的，不拘谨的，表达欲非常浓厚的。有什么问题那之后再说，起步价要有。
水泥,看过,推荐,2019-11-10 10:01:56,266,之前的看下来都只能给三星，看到最后，阳光下父对母的自白，决定上调到四星。优缺点都挺明显的。多线叙事控制不住，衔接做不好，使得整体偏失焦。镜头语言略有单一，洗不掉的电视剧质感。但这个台北拍得也太好看了，尤其是那个航拍镜头。配乐真心棒。最喜欢的还是“走出阴影”的方式。《花椒之味》也和解，不和也要强行和，然后告诉你一切都过去了，我们可以继续向前了。《阳光普照》的和解是要流血的，是要杀人的，那普照的阳光不是温情，而是审判。许光汉我一万个🉑！2019.11.09  HKAFF
汪金卫,看过,推荐,2019-10-15 12:34:57,117,【釜山电影节展映】关于家庭的分崩离析与重组，关于少年的成熟长大，关于父亲身份的责任与担当。从始至终，这个四口之家似乎从未团聚过。经历了分别、悲伤、团聚、和解，四口变五口重新上路。即使是一家人，但彼此内心隔着巨大的鸿沟。除了深沉无言的父爱，最让我感动的是哥哥角色，冥冥之中的安排与果断决定，让弟弟得以出狱见到女友，让父亲和弟弟得以化解隔阂。陈以文巫建和提名影帝实至名归，刘冠廷散发邪气的表演也可圈可点。林生祥配乐加分。问题一是节奏略拖沓时长过长，二是片尾关键剧情不能通过剪辑呈现，竟要让演员大段对白完成叙述和煽情，过于直白无力。刻意强调阳光普照的主题倒不如乱入的司马光动画有深意。不过整体瑕不掩瑜。至少比《一路顺风》好太多
记不住密码,看过,较差,2019-09-14 18:50:36,211,太日系了，甚至几个镜头完全就是步履不停嘛，全片最出彩的地方依旧是最擅长的讲鬼魂的部分，另外个人来说，以独白的方式讲出杀人的真相是非常偷懒的剧作创作方式。
食菠萝,看过,较差,2019-11-25 22:23:45,63,难以相信这是金马最佳，这种糟糕不是批评《寄生虫》太过结构主义的糟糕，而是最基础层面的，人物断片毫无逻辑，情感线（如果还能称得上线）虚浮造作，两个半小时看得我脸都垮了。
晚不安,看过,很差,2020-01-27 02:12:30,70,食之无味，弃之可惜。浪费了两个半小时去确认开场十分钟的预判，没想到对社会议题和底层状态做的描摹从始至终的贫瘠与直白。用拙劣的戏剧结构去完成家庭书写，丝毫没有侯杨蔡李任何一位的准确与锐利。比《沦落人》更差，在情节剧模式上，也根本不敢有任何突破，比如做《血观音》那样极端的风格化。但最后就突变成阳光下的罪恶之家，还用阳光普照去抵达极不相称的弥合和消解。人物也比《大佛普拉斯》要僵硬不少，情绪发泄和王超一个水平。最可惜的是林生祥的配乐，降格成为煽情的附属品，充当生死之间的强硬转换，甚至一定程度上破坏影像本身的力量。《谁先爱上他的》至少提供一种娱乐性，《阳光普照》就只剩下一堆扁平的景片了。这根本不是台湾电影的未来。对坏的好电影，我们应该更残忍一些。同意《电影手册》当年给钟孟宏贴的标签：伪文艺。
起风了了了,看过,推荐,2020-01-24 20:35:30,147,看前半段，一直在思考阿豪讲司马光的故事是想表达什么，以及阿豪为什么自杀。看到最后阿和从柜子里拿出哥哥那一沓封面是“把握时间掌握方向”的笔记本，好像突然明白了。全片最深的记忆点不是开头血腥的剁手，不是山上父亲摊牌撞死菜头后母亲的崩溃父母的对峙，而是许光汉那段念白：這個世界，最公平的是太陽，不論緯度高低，每個地方一整年中，白天與黑暗的時間都各占了一半，前幾天我們去了動物園，那天太陽很大，曬的所有動物都受不了，他們都設法找一個陰影躲起來，我有一種說不清楚模糊的感覺，我也好希望跟這些動物一樣，有一些陰影可以躲起來，但是我環顧四周，不只是這些動物有陰影可以躲，包括你，我弟，甚至是司馬光，都可以找到一個有陰影的角落，可是我沒有，我沒有水缸，沒有暗處，只有陽光，24小時從不間斷，明亮溫暖，陽光普照。
stanza,看过,力荐,2019-11-04 17:07:45,55,五星魔人又來了。非常喜歡爸媽兩位的面孔與表演，其他角色厚度也夠，但電影的剪裁不當幾場戲也太脫離現實，還有充滿台灣電影常見各種語言銜接人物背景的問題，即使向來喜歡巫建和，只要有說話就破功，與菜頭的人物關係太含糊，有種編劇也不知道那些人在幹嘛的感覺。沒人處理劇本的硬傷也很怪，你所謂的太陽公平根本就是物理學上的大誤，當然也詩意不起來。另外醫院那段說小玉沒看到阿和也是錯的。腳踏車可以全刪。喜歡林生祥的音樂，幾個美好的攝影畫面也加分。以上報告，我在等上課所以打了這麼多字。
王大根,看过,推荐,2020-02-02 11:50:29,94,去年就算能去金马，最佳影片也该是这个了。巫建和长得不帅，但是眼睛有邱泽味诶。
Poke,看过,较差,2019-11-27 22:19:07,25,最佳影片？一個敢發一個敢拿，八點檔劇情，又臭又長。一星給攝影，一星給表演。
SydneyCarton,看过,较差,2020-01-27 01:41:12,16,太差了。又臭又长，知识分子自以为结地气的肉麻阐述，对画外旁白的运用真是糟糕到爆裂。唯一值得一赞的是林生祥的部分配乐。
同志亦凡人中文站,看过,推荐,2020-01-28 18:07:09,71,阳光再普照，阴影依然是阴影。 跟“地久天长”殊途同归，都是家庭的不幸应激机制和父子和解主题。可惜对话过于饱和，后半部分拖沓，许光汉饰演的角色惊艳而动机成谜。 为啥还给四星？因为光结局的处理在国内就无法过审——而生活本来就应该没有judge。
凌睿,看过,推荐,2020-02-12 19:59:36,78,"阿和得到的阳光太匮乏，从不知道温暖的滋味。他在黑暗中生活，也被黑暗所吞噬。
阿豪接受的阳光太浓郁，刺眼的阳光让他想要躲进阴影。于是他走进了阴影，再也没有出来。
父亲终于明白，“把握时间，掌握方向”就是个笑话。
生活总是惊喜与噩耗相伴，幸福与意外并存，不可能完全按照你的计划发展。
正如计划之外的孩子没有征得同意就来到这个世界，最疼爱的孩子却偷偷溜走。
重要的不是已经发生的事，而是你如何面对。
你可以将他扼杀在摇篮，也可以赋予他生命。
你可以祈祷他关到老，关到死，也可以放下无法改变的过去，创造更好的未来。
最终父亲选择了后者，以下半生为赌注，以生命为筹码，用一场豪赌换取儿孙平安，弥补迟到多年的父爱。
点点滴滴的亲情化作屡屡阳光，喷洒在儿子身上。
以前他只承认一个儿子，现在他真的只有一个儿子。"
想当月亮,看过,力荐,2020-01-24 21:05:19,48,关于司马光的谜底，我想了很久仍旧没有答案。可能在将来的某一天，我端详着镜子里的自己…可能某一天，我从阳光踱入阴影…再可能……
郭连凯,看过,推荐,2020-01-25 17:58:17,59,如何用声音推动叙事
桃桃林林,看过,推荐,2020-01-28 18:16:45,42,钟孟宏的电影，总是有点喜欢玩花样（叙事或是类型元素），而这部《阳光普照》明显成熟了很多，虽然还是很多设计（无论是这个非常有代表性的家庭关系还是很多戏份的设计）。影片相对更稳的讲了一个华人家庭的悲剧，而且是那种切开来、扯下去给你看内里的伤疤。关于父子关系、东方式的家庭描绘，还是颇有代表性，涉及的元素虽然极端，但还是会让不少观众在其中找到记忆的对应。阳光下的认罪以及《花心》两场印象都不错，巫建和表演挺好的，陈以文也不错。
饮歌,看过,还行,2019-09-07 09:55:05,185,电视剧观感极强。想讲的事情太多，导致时长过久，电影前后略显割裂。不过导演着眼小人物的视角从没改变，电影最后的落脚点还是好的；太阳照常升起，被阳光普照的我们，最终还是要踽踽前行，面对生活。
yichuhsu201605,看过,还行,2019-10-24 15:27:49,142,"《陽光普照》表面上反映家庭不擅溝通的詬病，不過光亮與暗處的對比意象，呼應三位青少年的故事。主角阿和(巫建和飾)，其兄長阿豪以及死黨菜頭，正剖析青少年陰晴不定的心理狀態，阿豪正走在父母期待的明亮軌道考上醫學院，而混混友人菜頭叛逆被世人拋棄。這兩位極致光明與極致暗黑的青少年，擺在一部電影宛如陽光普照的日子，陰影鋒利。主角阿和正處在明與暗的界線，他何其幸運。總在陽光底下的阿豪無處放置黑暗；躲在黑暗的菜頭見不到陽光。阿和相較其他其他青少年是可以選擇的。

《陽光普照》也許會被認為暖心療癒之作，觀影時心中保有一絲憂傷，面朝陽光是否腳底正踩踏陰影？《陽光普照》總讓我想起海子的詩句「我也願面朝大海，春暖花開」如豔陽般的難解愁容。"
啵棒啵棒,看过,还行,2019-11-27 11:11:58,92,阳光普照 真的普普，金马最佳倒也是不必，反而显得格局小小。我很少看电影坐不住，这部电影做到了。感觉是 是枝裕和+彭浩翔+奉俊昊的拼凑，但都比不上以上各一位。最突出主题的哥哥居然在前半段就死了，后面一段不免落入俗套，不知为何而续，故事发展也比较牵强，台词也不出彩。这几年不知道怎么产生的风气，拍电影不是拍纪录片，不是行为艺术，恳求以后某些导演自视没有 末代皇帝 和 牯岭街少年杀人事件 的叙事水平和内容充实度的话就不要轻易拍120分钟以上的电影好吗，在电影院坐到腰痛。
熙熙妈妈,看过,力荐,2019-12-03 22:08:27,34,不错，好看，看中文果然更加有文化认同感！
陈哈,看过,力荐,2020-02-09 10:52:46,22,看的时候心说，跟《大佛普拉斯》气质很接近啊，完了一看导演，同一个人啊。钟导演让我想起早期的杨德昌，都是人间剔骨专家。
亵渎电影,看过,推荐,2020-02-02 02:37:19,37,钟孟宏导演还是挺不错的，美术和摄影方面偶尔就会蹦出小亮点。编剧的写法让人想到当年台湾电影新浪潮的片子，节奏不疾不徐，任何小细节都不会扔，写的非常有骨气，演员的状态也很棒，这些演员真的是在演戏。
shininglove,看过,还行,2020-01-30 16:31:27,10,从面相学看，演员多福薄相寡，尖嘴猴腮，全无台湾电影新浪潮时的光芒四射，底气十足，感觉时运和电影息息相关，不舒展，格局小，差口气。
LOOK,看过,推荐,2020-01-26 22:49:35,11,最突出的是演员发挥太好，状态浑然天成。剧作设置的冲击力、狠劲有杨德昌的意思，是理想与现实撞击后的极端挣扎，每一个演员都把这种挣扎处理得非常得体。缺点是有些细节设置过硬，类似出狱犯人齐唱花心，镜头语言有些单调、单薄，但已然是过去十年最佳台湾电影。3.5
Joker,看过,推荐,2020-02-28 17:10:44,9,有时候生活很荒谬，你明明紧握着方向盘，却感觉不到手掌。有时候生活很夸张，你明明一直在向前开，却发现走错方向。公平的太阳不断释放温暖，可永恒的燃烧，意味着加速消亡。懦弱的影子不断逃避悲伤，可短暂的沮丧，反而是一种补偿。经历过苦难，才会接纳彼此的黑暗。被命运灼伤，才能成为彼此的太阳。钟孟宏所捕捉到的，应该是下午五点钟的阳光，是黑夜来临的前奏，夜色刚刚苏醒，白昼尚有余温，在这黑白交叠的时刻，是一天当中人心理变化的波动点，最富有感染力，也最易于表达。中岛长雄的配乐为电影增添了一丝梦幻色彩，摄影中规中矩吧，最大的问题还是出在剧作结构上，虽然人情味拍出来了，但是“家庭”二字却始终没有严整的塑造出来，人与人之间的情绪传达没有层次，仅仅停留在文本表面，阿豪与菜头是遮云蔽日的戏剧转折，有效但让说服力打了折扣。
vivi,看过,力荐,2020-01-24 21:57:38,7,4.5 朋友总是劝我要多晒太阳，说会开心点，健康点；那天在路上晒太阳的时候便想起最难过的一段日子，就是见不得一点阳光，拼了命也要躲在阴暗处。适逢这样一个无法出行又快乐不起来的假期，看这样的父亲母亲和儿子。每个人、每个家都有很多不解之谜吧，哪有什么把握时间掌握方向，人生就是什么都不可能握得住。
荞麦,看过,还行,2020-01-30 16:14:11,16,山顶陈述是败笔。有几幕很喜欢。
弓谷所長,看过,力荐,2020-02-07 12:30:00,6,阿和外表柔弱受欺，内心却好胜强硬；阿豪外表乖巧听话，内心却抑郁叛逆；菜头外表穷凶极恶，内心却重情重义。其实每个孩子都应该阳光，但却被阴暗所迷失了方向。最懂得人生道理的是父亲“把握时间，掌控方向”，但他却一直无法放下自己的固执和偏见，眼睁睁的看孩子走向歧途。台湾导演真的会拍生活啊，他们总是能把生活和现实表现的很透彻，难道大陆难做到的原因，真的是体制问题？
巴伐利亞酒神,看过,推荐,2020-02-05 23:41:42,15,有阳光普照的少年，就有黑夜奔跑的野猪。雨水洗刷不了善与恶的边际，太阳也泽被不了喜与悲的苍生。活着像一场修行，有太多猝不及防的难。保卫他的生活，直到大厦崩塌。希望有一天，大陆电影也会有一个今天过不了审的结尾。
邓安庆,看过,推荐,2020-01-28 14:26:59,15,“阳光普照”，电影几乎是反讽式地用了这个题目，一桩又一桩沉痛的打击纷沓而至，无论是逃避还是面对，都毫无“阳光”可言。无论是杨德昌的电影，还是这部，往往有一种坚韧的精神在，人在如此千疮百孔的情况下依旧努力地维持下来。这份维持的力量，是无法言表的爱。有点像是回到了看《一一》的感觉，近三个小时的片长，看完后沉浸一种平静的惆怅的情绪中。林生祥的配乐真好。
室内滂沱,看过,推荐,2020-02-16 08:44:05,7,最后一小时神乎其神，菜头出场并不多，却是我在所有电影里见过的最生动的小混混角色之一，也是这一年里看到的最佳反派。明明好逸恶劳，只会想邪的歪的，却装得比谁都有上进心，看着比谁都体面，却明显让你不舒服，句句有诈，还声称自己是世上唯一好人，全天下都欠他，刘冠廷的表演为人物成功赋形，功劳最大的却是对这类人了如指掌并将其完整创作出来的编导。老爸在山顶向老妈坦白真相那段也挺神，并没给自白者几个镜头，全靠听者的reaction shot来提升段落力量。除此之外，让人提不起兴趣的地方也比比皆是，原因是影片的根基仍是台湾最通俗的电影里最常见的“家庭逸闻”，一桩奇事引你看下去，是有点黑色意味，可总归是浮夸的，人物看起来挺有血肉，但还是靠“不动声色的表演”和“演技炸裂”之间的频繁切换来撑场，总想在矜持中爆发，故事新奇审美俗套
杨三疯,看过,推荐,2020-01-26 21:52:02,19,华人世界现实层面的家庭亲情关系，都是在以疏离为代价的成长，以鲜血为付出的和解中负重前行。这心存期盼又欲言又止的处事方式，让亲人间交流失效、理解不能，成为阻碍家庭成长的芥蒂。正如电影中每一个情节都给出了答案，生活也是一样，每一件事都有一个答案和你愿不愿意都要接受的结果，我们把握不了生命的时间，也掌握不到生活的方向，我们只愿在明暗交错里消失殆尽，不盼阳光普照，不期阴霾笼罩。
kakakarl,看过,还行,2020-01-26 00:55:03,13,3.5。开场砍手镜头特别类型片，接着开始又是文艺片风格不紧不慢的发展着，最后偷个自行车载着妈妈走，甚至有点是枝裕和型日影的味道。
范毒草,看过,推荐,2019-12-02 01:56:19,15,看得出来导演想拍某一阶层人物的横切面，明显模仿《一一》，也想在台湾影史上留名（一一是中产阶级，这个片拍底层）。但我现在对过长的时长实在是没有好感，这个片野心太大但处理程度有限，成了台式市民片跟台式青春黑帮片的杂烩，故事难免失焦。只能说还算是一部良心片，值得票价。（后来听了几遍林生祥的原声，感觉做得挺敷衍的，有点俗烂的抒情）
N记丧青,看过,推荐,2019-11-18 16:53:11,12,父亲母亲相互搀扶着登到山顶，一年四季普照的阳光，见证着父亲的自白与母亲的泪水，也审判着历史里的每一个人。如果说具体的角色是在特定地影射着台港陆，那到底要流谁的血、付出怎样的代价，才能与过去和解、与伤痛和解，继续向前，影片已经给出了一个足够黑暗的答案。当港产华语还在迷茫，台产华语已经下定决心了，我们又准备好迎接未来的风雨飘摇了吗？林生祥的配乐很好听，台北航拍镜头也很棒，为不能在影院里看到的朋友感到遗憾。2019.11.09 HKAFF MOViE MOViE（作者：水泥）
爱教练的吴蜀黍,看过,力荐,2020-01-29 00:45:51,6,我小的时候成绩很好，很听话，从不打架从不惹事，热心帮助别人，无论好学生坏学生，大家都爱跟我交朋友，无论男老师女老师大家都很喜欢我，所有人都对我寄予厚望，但他们只看到了我“完美”的表面，很少有人知道我偷偷抽烟、偷偷看黄片，和班上几乎所有男生做爱——我想，可能是这些阴暗的角落让我更加“正常”，没有像阿豪那样突然崩溃。我有一个堂兄，他大我两岁但是是我的同班同学，他打架、XD、花天酒地，他被送进去又出来，他跟阿和一样搞大女生的肚子，女生也一样对他死心塌地跟他结婚生子，他们一起开一家干货店努力生活，但他没有一位父亲帮他撞死“圈中死党”，所以他34岁的时候死于XD过量。看电影的整个过程都压抑到死，我一直以为阳光普照的地方最温暖，后来想想，可能我们每个人都需要在阴暗的地方去乘乘凉。
HurryShit,看过,还行,2019-10-14 20:18:04,11,或許是鍾對模糊性拿捏最好的一次，要說陽光普照的是家人溫暖或灼人恐怖都有理。三次上帝鏡頭的處理（前兩次出現於母親幫助小玉，後一次是阿和脫險，從奔跑橫拍到垂直俯視；上帝鏡頭本身的感受潛力開發，保護、監視、同時也是不安，扣回電影大量出現高處，且阿豪是跳樓）、兩次陰影蔽日（一次是阿豪自殺；一次表面上是阿和陷險，但以共時性來看，毋寧是父親殺舉）所指向的行動類比性。血緣性（小玉、曉真，因女朋友而被籠罩），反觀菜頭、黑輪⋯整個家庭到最後其實沒什麼改變：依然不說，如媽媽叫阿和把「掌握時間把握方向」冊子藏起，不要給爸爸知道；最後一場騎腳踏車的戲，為何腳踏車要用偷的？（家人之外者，依然是被排除的）鍾孟宏似乎也不願給出明確態度，就是看這一家在時間流轉（或許就是使用〈花心〉緣故）下繼續生活。死亡如何被捲入敘事。
超cute侠,看过,推荐,2020-01-27 22:51:07,10,钟孟宏这次真的很生猛，用一个家庭的悲剧去折射千万家庭的内部问题，24小时的阳光普照可能就变成了烈日灼人，躲在缸底的司马光又何尝不是渴望有阴影可躲的哥哥自己，而一直处在黑暗里的弟弟不过希望在天气好的时候能和妈妈骑单车透透气，正是由于父母与孩子沟通之间存在隔阂才导致了a son成为现实的悲剧。前半段拍得特别好，儿子出狱后节奏有点儿慢，结尾父亲陈述真相体现父爱的手法也不是很高明，当然瑕不掩瑜，演员们个个选得好演得也好。
二月飞雪,看过,还行,2019-12-06 09:05:38,19,大儿子因为长期在家庭中扮演太阳的角色，其实心里不堪重负，已经有自杀倾向，小儿子则选择了破罐破摔。
胤祥,看过,还行,2019-10-08 23:52:19,11,#24th Busan IFF# 亚洲电影之窗。感觉不是太行，虽然“父爱如山”讲得不错也蛮动人的，但是整体上故事讲得比较凌乱，金马估计是要凉……男主陈以文可能还能一拼（但是[叔叔]那俩其实都很好……），女主虽然好但是李心洁更好啊。摄影估计也要凉。这就有点尴尬了。
Sonata,看过,推荐,2019-11-06 00:24:16,15,大兒子自殺前的衝突能多一點強一點就更好了，動畫令人有點出戲，阿河和媽媽演得都很好。結尾騎腳踏車能更長一點我可能就哭了。爸爸幫媽媽那段若能不用講得方式回顧過去畫面，能在當下敘事會更驚心動魄。好劇本，好演員。畫面規格能更高就完美了。
Hiroshi,看过,还行,2019-10-28 22:00:23,15,正如影片155分钟时长所提示的，电影的容量和野心很大，少年犯罪、收容制度、自杀问题…它试图照进台湾社会的多个阴暗角落，但最终，影片的核心还是关于家庭，特别是关于父何为父、子何为子这一典型的东亚式命题，这也是反复出现的台词“只有一个孩子”所寓意的。影片的故事很圆满，有伏笔，有对照，但它的缺点也同样明显，即因为执着于讲好故事，它不懂得节制和留白，而当结局揭晓，实际上它早已不再重要，或者说它的谜底早就被我们知道。
苦月亮,看过,力荐,2020-01-26 18:14:42,7,好电影的标准是能拍出生命之艰难的，艰难但人在不能再逃避的时刻就是绝地反击了，很喜欢阿和在高速上奔跑的戏，和《南国，再见南国》结尾有异曲同工之妙，甚至看到父亲在学生拿到驾照的时候说的那些话，恍惚间有点《一一》的感觉，钟孟宏导演朝着大师前进吧！！！两个半小时的电影没觉得长，很清淡，好像远处飘来的香木，樱花簌簌落在行人的衣服上。又好像脚印在雪地吱吱的声响。
花地,看过,很差,2020-02-01 03:21:39,13,以庞大的意象为题眼却只满足于构建文本内部小世界的奇情情节，横向纵向都毫无辐射面。不是舒缓就能制造“文艺感”，事实上“阳光”的调用只是功利主义的剧作含糊，更大的问题是叙事能力太差，感悟体和情节剧的语调节奏不清，导致结构的松散而非松弛，欲求达到的家庭和解则着力点和力度都孱弱不堪。我们看到一个特殊的家庭，却从未看到关于他们的生活细节，看到得只有对家庭受难共同体的想象。
欢乐分裂,看过,推荐,2020-01-24 22:55:42,6,3.5；一个面临分崩离析的家庭，在万物同享的阳光普照之下，终于从黑暗走向光明；虽说偏向于日系，但戏剧化更甚，叙事线头较庞杂容易冗余枝蔓，且易于电视剧化。最感人的无疑是点题的哥哥，一个将爱的光芒撒向周围每一个人的孤寂者，他的内心即是深潜于阴暗的“司马光”，在梦中告诉父亲、去监狱探望弟弟，他都只说一句“我就是来看看你”，太催泪了，如果有那么一个人能读懂他的心思呢，能解开这个浅浅微笑后面的心事呢。通篇看是「父与子」，从「一个儿子」到「一个儿子」，世事走过这么一大遭，人生啊谁能想得到！每个人都在风雨路上跋涉，最终说服自己，告别自己。菜头也是一个非常有亮点的角色，其实后半程的剧作有点失控，幸好虽有点奇情但幸好圆回来了。
翻滚吧！蛋堡,看过,还行,2020-02-03 01:44:05,9,除了许光汉那条线，剧情一直在冗长的情节剧里打转，略微干瘪
魏晓波,看过,推荐,2020-02-12 01:43:48,5,可怜的菜头
浅水艇司机,看过,2020-01-25 01:48:26, ,11,我穷，我没有一个地方可以痛哭。
