用户,是否看过,评分,评论时间,有用数,评论
无敌超人,看过,还行,2019-11-29 16:45:03,80,可能这几年国产电影和好莱坞喂的屎太多了。一工整无神来之笔的作品吹成这样。信息缺失，视角转移，人物的不确定性。这些东西应该是一部进电影院观看的推理片应该有的。而且这片看完并不让人感动，说明共情不成功。
Tony,看过,还行,2019-11-29 16:45:50,69,看前很是期待，看后很是失望。最致命的问题就是动机。作家改遗嘱的动机和行为，毫无逻辑可言。本来以为会是🍑总和克雷格合作找出凶手，但是太多的上帝视角让其余家庭成员的群像显得毫无声色，苍白无力。导演甚至从头到尾都没让那些人参与进来，仅仅是围绕着两男一女的三人行，一点张力都没有。
心痛2009,看过,力荐,2019-09-08 08:53:18,74,冲着007和美队来的，然后看到一群老戏骨飙戏，这部电影没有主角，因为观众才是主角，我猜这是Johnson的一次大胆尝试。
九命猫@victor-eyes,看过,较差,2019-11-30 18:01:08,33,就是个喜剧。抹自己脖子也太容易了吧，符合人性？女主的高智设定和低智行为分裂。遇谎吐那叫歇斯底里症，也就是神经病，这几年看的最烂外国悬疑。导演还是老老实实做点星战这类不需要我们智力参与的片子算了
阿德,看过,力荐,2019-11-16 02:44:26,52,年度十佳预定，悬疑+喜剧的绝佳组合，最后还告诉你做个好人的也是可以自救的。
shininglove,看过,推荐,2019-11-29 23:00:52,19,深得七十年代群像侦探片精髓，1974年的《东方快车谋杀案》，1976年的《怪宴》，古典推理中不乏恶趣味。有时候流行文化会四五十年一轮回，虽然拿着苹果11的手机拍照，身上却穿着五十年代复古款的茧型大衣，经典会回潮。
傻乐的猫,看过,较差,2019-11-30 17:44:54,30,就因为反川普评论界集体高潮了？除掉这点电影连服化道都谈不上惊艳。失望，多扣一星。
无耻不混蛋,看过,力荐,2019-11-15 22:59:28,44,今年全球阵容最豪华的电影（没有之一），必须是这部！看完心情久久不能平静，太tm爽了，怎么说呢？一句话概括，这就好比“诺兰拍的东方快车谋杀案”，而且是全明星阵容，顶级配置。剧情烧脑燃脂，唐顿庄园+东方快车谋杀案，全片130分钟，不容你有丝毫走神，不愧是拍过神剧《绝命毒师》的导演，牛b就是了！
寒枝雀静,看过,还行,2019-11-29 22:25:24,41,D / 导演本可以丰富的文本层次去试探作者与人物的关系，从而将影片真正构建为一个“剧本”创作与解码的过程——这也正是“规则”这一核心概念所能收拢的广阔视域。但这种潜在的微妙立体感终究在极度扁平的视角切换与空间利用中枯萎，走马灯般轮转的纸片人始终没有完成“单薄”的自我揭露从而变得“丰满”并共生于“作品”之中。最后，就真的从一个蕴藏生命力的“剧本”变成了单薄的“剧本电影”。
大聪看电影,看过,力荐,2019-11-27 22:32:33,34,精彩的剧情复杂的人物黑色幽默的笔法，反转反转反转！这一切的背后到底是道德的沦丧，还是人性的扭曲！PS：第一次了解原来甜甜圈能蕴含这么多含义……
柯里昂,看过,力荐,2019-11-29 22:10:14,29,四星半。在好莱坞遍地都是翻拍重制、续集衍生、IP改编的当下，这部类型片简直是珍珠般的存在。
沉因,看过,力荐,2019-11-24 12:50:46,35,图穷匕见，仁心冠冕。
【Hector】,看过,还行,2019-11-20 16:22:01,46,so so，对推理迷来说谜题不够精巧
钦旨钦部钦件雷,看过,力荐,2019-12-01 12:24:46,18,可以看出，在当下拍一部古典推理电影，为了不让观众打瞌睡，需要使用多少辅助手段、添加多少笑料和梗、设计多少特殊场景、刻意打多少光。
花泽累,看过,较差,2019-12-01 10:09:13,26,蛮本格的，但是好没有意义的一切啊！没有能力还不陪我聊天打针下围棋就会被剥夺继承权哦，而且孙贼口口声声要大家吃屎，结果动机还是捍卫自己和自己的家庭......类似想不通的地方太多了，这是为了戏剧化牺牲了人物的合理动机。
Lycidas,看过,还行,2019-11-30 16:26:22,18,3.5 主案件过于单薄，不过细想之下作家的选择反而带出一个没有明说的可能版本，这种模糊感给了很多讨论空间，很有趣。凶手设置和出场时机更像奎因吧，套了个阿加莎式家庭大戏的壳未免有点浪费演员，但如果算是本片反套路的一环也无可厚非。恶意终究容易预测，善良的心才是带来奇迹的X因素。
李九弟Jody,看过,力荐,2019-11-29 22:02:21,26,"结构精巧，除了007先生起范太久，基本没浪费情节。
剧本是教科书级别，在工整中有一种野蛮生长的平易近人，比如007唱歌和最烂飙车的自嘲。

主题上非常反映近年好莱坞风向（女性+少数族裔），但完成度很高。不敢相信在如此推崇不劳而获崇尚天赋的年代，还有作品愿意用如此精美外衣包装最简单的真理：本性善良比所谓聪明重要的多。哪有那么多birth right和理所当然，asshole还是asshole，反转的反转也不存在。

大学生涯只教会我一件事，永远不要觉得自己比别人聪明，以为自己能算到哪一步，尤其是涉及到他人的动态博弈。人脑永远比不过世界变化的千万分之一。最后结果好，真的是因为你脑子好吗？还仅仅是你运气好？做自己认为对的事情，剩下的交给上天，它会做出最公正的裁决。"
西帕克,看过,力荐,2019-11-21 09:32:36,16,被悬疑包裹的爆笑喜剧。仿佛阿加莎·克里斯蒂遇到梅尔·布鲁克斯。做到了在前45分钟便交待出案发经过，之后依然有惊人展开。导演莱恩·约翰逊无疑是类型片大拿，处女作《追凶》致敬黑色电影，这部则学到了英式推理的风骨，更把美式移民问题完美嫁接。丹尼尔·克雷格表演脱胎换骨，贡献了极有喜感的“波罗”式侦探，完全可以自成一个新系列。
南悠一,看过,还行,2019-11-29 18:05:03,22,"投阿婆爱好者所好，侦探、罪案、庄园和遗产，群像展览，聚在一起解谜，缜密的推理，复杂交织的人物。它得阿婆之表也深谙阿婆之思，不忘洞察社会肌理。只是阿婆时代的氰化物和枪杀，变作莱恩·约翰逊对美国当下社会困境的折射，破案成了套路，谋杀不是谋杀，每个人物立足于一种立场之下，巴西新移民、种族、白人内部分裂，像是在推理钢琴曲演奏之下，一个合曲而歌的锐利男声。

当立场设计超越人性，“呕吐”也无法再让科学成为推理圆规的定点，影片画出来的圆便也失去人性和科学两个传统侦探故事的基础，又是对克里斯蒂的反叛。它用反转替代心理冲突，仿佛趣味横生，又少了余味，使我无法享受到阿婆式的教谕魅力，是好莱坞套路走向黄昏的表现。于是二者的巨大区别在于，克里斯蒂不是审判者而更像是立法者，而《利刃出鞘》却只能是一位控诉的原告罢了。"
鲸河,看过,还行,2019-11-19 23:14:03,26,3.5 富豪名流死去，凶手在各怀鬼胎的大型家族成员中，这其实是很基础很普通的杀人案件。就推理来讲甚至没有带给我任何惊喜，调包再调回来其实很没有亮点。而且全片人员脸谱化严重，看似聪明机敏实则只会摆架子的英国绅士侦探，与父亲关系良好外表中性实则感性的大女儿，花枝招展却无能力的网红儿媳，桀骜不驯一肚子坏水的阔家少爷，内心纯真善良（到一定地步）的大女主等等等等，每个人严格坚守着自己的角色边界而从不越过。细节拍摄方面倒有些意思，例如家中摆件片段的分割线，对于美国政治白人世界富豪家庭等等等等的讽刺，女主的个人身份非法偷渡移民女儿+马克思研究还是什么的专业。最后讲讲🍑总的表现，唔无功无过吧。感觉还是没有很放开地演这么一个纨绔子弟的形象，还是有点伟光正的底子在，大胸太出戏啦hhhhhh且依旧是睫毛怪！
梅花牛,看过,力荐,2019-11-29 21:13:31,20,我觉得推理看得少是一种优势。当毛老师已看猜到真相的时候，我还在目瞪口呆。
蒜 | BOY A✎,看过,推荐,2019-11-24 20:08:39,24,今年第一部值得去电影院二刷的剧本杀，后面感觉所有观众都坐直了起来，等待大结局的时候，简直肾上腺素飙升，最后还有惊天大逆转，太过瘾了，各种华丽丽，从复古场景到卡司阵容，演技在线，剧本完美，杀进颁奖季
儒,看过,力荐,2019-10-09 23:06:06,17,Beautifully crafted script: Impressive! 中间一度觉得：诶？就这样了？然后就一路过山车颠簸到结尾…好久木有这么爽的观影体验了。既当下又复古，能把古典推理加入当代意识形态元素，不违和且很出彩，还是靠的对剧本的打磨。看到这样扎扎实实创新的电影真好，觉得电影艺术还可以生龙活虎地发展下去。
seabisuit,看过,还行,2019-11-29 19:35:35,32,过程爱美丽，可后来一回想全是坑。这温格老爷子就不应该走，多少年立的家业，还靠战术吃饭的大师呢，死得也太冤枉了吧。猜一下这继任者是来自南美哪个国家？巴拉圭，乌拉圭，厄瓜多尔还是委内瑞拉，智利，秘鲁，最终也只是个木偶。好莱坞反川普系列大电影之一。
胤祥,看过,推荐,2019-12-02 03:46:28,11,92届奥斯卡最佳原创剧本提名。推理完成得相当扎实，局写得也很漂亮，是属于电影的推理（悬念-吸引力用法是很视觉化的）。很多地方可能参考了“一家各婊，没有共识”的《八美图》。当然最稳的还是老爷爷。丹尼尔·克雷格扮演一个顶着法国名字的名侦探一度让人挺烦的（可惜最后没再翻一道）。
时间之葬,看过,力荐,2019-11-12 23:01:15,15,4.5星，名副其实的年度悬疑佳作。在悬疑推理这一类型里，极富诚意又极其大胆地用各种经典设定和元素重新构建了这样一个原创故事，像是邀请观众一并来参与一场需要全程投入的“杀人游戏”。莱恩·约翰逊的风格和手法看上去很古典，但在悬念的铺陈与包袱的设置上，又完全不落经典的窠臼。用各种考究的细节满足你的趣味，撩拨你的猜想，但保证你一定猜不对真正的凶手和结局。
内陆飞鱼,看过,力荐,2019-12-04 14:58:11,8,很多人评价一部电影好坏的标准是“是否有一个剧本，是否会讲好一个好故事”，《利刃出鞘》就是好故事的范本，人物、拍摄、制作都堪称精品，片子的大多数场景都是室内，通过人物对话、行动来完成，但悬念铺设，人物关系环环紧扣，丝毫不显得沉闷，紧凑的节奏恰到好处地抓住了观众眼球。这个故事就像是通过思维模拟导图完成的，所细节都经得住逻辑推敲。
大胡子先生,看过,力荐,2019-10-16 15:36:41,23,观影感受极佳，在我看来，《利刃出鞘》拓展了悬疑类型的内容空间，打开了原本早已约定俗成的“套路”，正如国外影评所说“既是致敬阿加莎，也是全面的反阿加莎”，甚至可以说，《利刃出鞘》不能仅仅只用悬疑推理电影来界定，否则就过于狭隘了；莱恩·约翰逊很好的掌握了将丰富视听元素聚集并熟练编排的能力，加上一众“全明星”级别卡司的精彩演绎，完美实现了类型片的商业化“破圈”，就像导演可能安排了一百个梗，而我只发现了10个！坐等国内上映二刷走起~
外出偷狗,看过,还行,2019-11-29 22:24:55,14,前期的高口碑令我误以为这是Rian Johnson或Evans在迪士尼邪恶大公司模式之外仍然能拿出像样的作品，实际上其中有太多熟悉的风格模式以及烂梗笑料，仿佛在建造另一个主题的theme park。某个直接关系到剧情走向的智障设定，连迪士尼都不会这样用或这样反复用这么多次的。在“悬疑”这个概念上玩了个花样，可能表面上有点不一样，可是“侦探得到的信息”和“观众得到的信息”有偏差，电影叙事上方便了，却影响了侦探这个人物本身的树立。最后明白高口碑可能其实是来自笨拙的现实比喻。最有电影感的部分可能还是各个角色的各种面部特写了。
zitsunari,看过,还行,2019-11-30 16:46:15,19,literally明星大侦探，不过好几位都成了工具人，剧情规矩到就像你刚看到那个刀阵就知道后面会有镜头让角色的头位于它正中。masturbate翻成深情地凝视也是一大创举。
教授,看过,还行,2019-11-30 22:54:48,15,3.5。细节、场景、表演、镜头都很好。可以说是硬件上几乎无可挑剔。但这更映衬出了故事本身的苍白。所谓的“反转再反转”稍微看过点推理人基本都能猜到个大概。而所谓的“人性”在一开始就告诉你这一家人就是这样了。看完这片子后我们真的能感受到什么所谓“复杂的人性”吗？对不起我觉得这里面的角色都还蛮脸谱化的。最后一封信也真的就是一个小把戏。相比之下我永远都不能忘记的是《大卫基尔的一生》最后出现的那封信……
架构师,看过,较差,2019-12-01 20:34:31,13,不推荐。阿加莎流本格推理，叙述性诡计，一人分饰两角，场景搬到现代，查案用智能手机，案情分享用Twitter，一股浓浓的《神探夏洛克》风。明显比阿加莎逊色的是，虽然家族中有4个人都存在一定的犯罪动机，但剧情一早就引导观众“这几个人都不是凶手，只有这个是凶手”。早早把大多数登场人物都排除掉了。我心目中正统的阿加莎流应该是，登场8个人，其中1个侦探，1个被害者，其余6个人轮流被安上嫌疑人的帽子，而且都好像说得通，但真相只有一个。此片的侦探设定也存在严重的不足，居然让一个已经知道大部分真相+不能撒谎，只会说真话的人来担任侦探的助手（华生）的角色，我说你这侦探也当得太轻松了吧？这案子的解决，侦探的功劳有没有占到20%？
MR.CHarles,看过,还行,2019-11-30 15:21:10,11,"Good story maybe, bad storytelling. 这么多演员出演我还以为有很多精彩群戏，没想到大多人都在走过场。Daniel Craig某段开始让人以为他在大剧场表演戏剧里的大旁白部分？用力过猛到他下一秒都要断气了。政治寓意也过份直白，恨不得让每个角色都把statement一字一句念出来。"
奇爱博士,看过,推荐,2019-11-26 16:14:02,11,非常精密、准确、成熟的剧本，加上群星璀璨的表演，高级的电影化技巧，复古的音乐与氛围呈现，直白有力地对现实政治的反讽和影射，组成这部高水平的娱乐大片。几乎可以说是教科书式的案例呈现，它当然很难用“伟大”来赞美，但已经做得足够稳定优秀。
易老邪,看过,2019-12-29 20:07:35, ,7,20分钟弃，看着太累了。真搞不明白编导为什么在影片一开场，在观众还搞不清状况摸不着头绪分不清谁是谁的情况下，强行把如此众多人物的调查问询交叉剪辑在一起？逐次逐个有条不紊地展开会死吗？如此众多的人物如此密集大量的信息和线索，一上来就这么七嘴八舌劈头盖脸一股脑地抛给观众，观众能消化的了吗？反正我是看了20分钟就暂停回放了五六次，实在消化不了。
托尼·王大拿,看过,推荐,2019-12-02 02:29:42,12,隐藏在向传统英式推理小说和电影致敬的表象下，实际则是对这一经典类型的肆意反叛，像若干不可靠叙述者加一个绝对可靠叙述者这样荒诞不经的设定和近乎赤裸的政治指涉，在硬核推理作品中难得一见。
OreoOlymLee,看过,很差,2019-11-28 18:21:14,42,我们所看的究竟是不是电影，是否仍然重要？
小玄儿,看过,推荐,2019-09-10 03:40:38,22,一场侦探小说家遗愿和侦探PK的故事。全明星阵容一点都不花瓶，观众完全陷入全知视角的圈套里，反而被剧情的编排骗到了。一个没有麦格芬的悬疑电影，让观众直接移情到嫌疑人身上，与侦探智斗，反套路设计的让结尾更加惊喜。当下主流的价值观显露无疑，可谓是正能量又政治正确的侦探类型片！
昏金暗玉,看过,2019-12-04 17:12:47, ,7,以快打慢，压住人物情绪写，这是它聪明也可能是唯一的办法。因为有漏洞，因为观众只要一停下来思考就会意识到，所以速度必须快。也因为快，各个人物未能物尽其用，连标签都贴得不够鲜明。对话追求明面的喜剧效果，不时失之粗鄙，这点就跟阿加莎那些暗戳戳引经据典的玩笑话差之千里。到底是美国爆米花，图个乐呵。可是在细节和镜头和演员情绪调动上，也见心思。侦探在黑暗里点烟的明灭烟火，想起97版lolita里Quilty在旅馆门口暗处那同样的镜头和对明灭烟火的用法；推理小说家留给女儿的信的阅读方式，又是暗示女儿小时候必然没少跟父亲玩同样的游戏，这个又想起达芬奇密码里sophie的用法，颇有家风之意。就算有这样那样的不足我还是不介意多来几部多引进几部，这就是冬天炉火旁的童话。
方枪枪,看过,推荐,2019-12-01 14:38:41,10,"七月标记，十二月看完，一百分满足。
观影过程犹如坐上了一趟充满意外与惊喜的过山车，山穷水复，柳暗花明。
既有对古典推理小说的传承：意外与谎言交织，豪门中的每个人都有动机，疑问是—谁才是凶手；
也有站在经典肩膀上的创新，过早告诉你答案，同时又用一个接着一个的反转颠覆你的想象，还用喜剧和幽默来消解你观影时的紧张感；
三观也很正，人心是把利刃，唯有善良能得到最后救赎。
太牛逼了，悬疑佳作，年末必看，4.7！"
芦哲峰,看过,推荐,2019-12-08 07:08:18,5,侦探推理复古、老派，但并非特别出彩，讽刺非常到位。
