用户,是否看过,评分,评论时间,有用数,评论
不良生,看过,还行,2019-08-22 18:18:03,137,说不清楚哪里好，也说不清楚哪里坏。黏稠的，雾蒙蒙的，游离的，汗涔涔的，湿漉漉的，破碎的，拧巴的。像是人生。姚晨说“不知道怎么活才是正确的”，大多数人都不知道答案。其实人生就是一个巨大的瘤子，长在身体里面，我们以为喝水就能清心寡欲，可到头来还是想吃肉。于是只好躺了下来，将一团糟的线团般的生活捻出一根绳来，在自我安慰的幻梦中哈哈大笑三声，扶摇直上青云。活着嘛，就是与瘤共存，带瘤生存罢了。
maggietutu,看过,推荐,2019-06-18 23:14:41,68,siff影城 导演处女作，影像上确实稍显稚嫩，不过好在剧本非常抓人，每个人物都饱满而讨喜，这部亚新奖的水平比金爵奖高了太多。国产剧情片少有的锋芒，处处充满着黑色幽默和女性力量，用诙谐自然的方式消解生活本质的困顿和无望。姚晨的人物气质太吸引人了，尤其喜欢她和刘光明在船上的一段对话。
低端的一日三岁,看过,还行,2019-08-13 12:55:49,82,太做作太假了吧？袁弘演技让人出戏。
徐若风,看过,还行,2019-08-16 11:40:42,57,昨天看了制片人的推荐日志，还蛮期待的，没想到emmmmm，不具体写缺点了，只能说是上影亚新入围的正常水平。当然，也有不少好的地方——放在今年华语片的环境里，这样全然女性视角的人物书写，以及姚晨的演技，也算值得鼓励吧。
马 夋,看过,很差,2019-06-17 18:21:17,83,上青云意味“女上位”。电影里那段，先是女上位，然后欲求不满，男性不行，要靠自己自慰获得高潮。但是可怕到要命
Кинo,看过,很差,2019-07-27 12:40:47,61,影片节奏太差，找不到表达的核心。在场的业内大佬纷纷表达自己的赞赏观点，不知道是为了迎合什么。影片的节奏太乱了，商业气息的浓重冲淡了影片原有的抗争之力，发言时姚晨抢着发言，完全忽略了核心创作者导演的感受。不过《送我上青云》这个名字是本届影展中与电影内容最为匹配的一部片子。讲述的为性、为爱、为自由奋斗的女性，却在其他的故事线分散太多精力，不过姚晨在片中对光明的爱慕之情我是能体会到的，每个人都喜欢有才华的人。两个人是需要互相吸引的。
olivia,看过,很差,2019-08-09 23:33:06,47,年度戾气最重女主角，我真是服了这些使劲儿假装讲述女性困境的片子了。
一只神奇海绵,看过,力荐,2019-08-14 00:32:38,87,不止是一部女性电影，更是一个关于尊严与体面的故事。难得的是以如此轻盈的方式讲了一个又丧又燃气的故事。众生相。
寒枝雀静,看过,较差,2019-08-16 11:24:47,63,1.5 / 把各种社会关怀用最浅白的方式几无情境建树地怼到你面前，最后的效果就和一篇心灵鸡汤推送差不太多。很久没有看过这种全是轻飘的概念毫无落实的电影了。没有姚晨谁看得下去啊？——但尽管如此，依然是本周最值得看的一部，至少有在相对边缘的视角讲一些不一样的东西。虽然这种站在主题立意角度的片面夸奖，真的很勉强。
费马的马,看过,力荐,2019-06-17 22:31:10,106,看了上影节首场展映。电影比我想象中要好，是这次影展的惊喜之作，整体完成度很高，画面极美，配乐动听、且到位，姚晨和母亲、李老的表演都十分可圈可点。我本以为是十分文艺气息的电影，没想到观影时大家笑声频繁，很诙谐幽默，在诗意的表达的同时，影片对时间、死亡、爱欲的探寻就不会显得那么苦大仇深。是很合我胃口的片子，国内这个类型的片子非常少，很开心现在有这样一部电影出现，加一星以资鼓励，映后见面会姚晨说起了幕后制作，摄影、美术、配乐、调色等等都是业内大佬，制作很过硬。上映绝对值得一看。
二火山,看过,还行,2019-08-13 00:28:33,57,设定上来讲可以说是富家版的苏明玉，父母依旧不靠谱，姚晨电影电视剧无差别的演出让你看不出任何痕迹。整体是文艺的，不过故事性还挺强，前半段转场切得生硬，后半段渐入佳境。时日无多处世的淡然与本能欲望的释放，也是在形形色色各类人的困境中找答案，有几场戏很喜欢。切回演员本身，姚晨最起码证明了即便是40岁的女演员，依旧可以演床戏，如果她能演符合自己年龄女人的困境，说不定能突破现有的表演瓶颈，就更好了。无论从男人还是女人嘴里说出来，“我想和你做爱”都要比“我想和你打炮”更能让对方感到一丝尊重。
老特拉福德大鸟,看过,很差,2019-08-18 23:53:34,46,能不喜欢袁弘吗，身背徕卡手拿哈苏，遇见路边老太太就发钱。这对佳能小妹简直是降维打击。
嘟嘟熊之父,看过,较差,2019-08-18 15:49:16,64,不是姚晨诠释角色，而是角色服务于姚晨，臣服于姚晨，一个藐视权威傲岸不羁的独立女性形象全靠春晚小品式扁平化同行的衬托才得以不露出马脚。不论突如其来的癌症，抑或淡薄的亲子关系，都不过是掩人耳目的诡计，以一种最粗暴的标签化方式呈现最去标签化的女性困境，是本片最本质的问题。
___肯德基先生,看过,还行,2019-06-17 18:28:01,53,台词写得太差了，剪辑也让故事很破碎，难以抓住情感走向。三俗段子太影响观感了……
葡萄猪不爱睡觉,看过,较差,2019-08-14 12:01:56,66,一部平庸之作，贴上某些标签之后可以营销口碑了
月歌,看过,较差,2019-08-13 00:06:41,32,"［英皇首映礼］两星半，不知道说啥好，讽刺效果是有的，但女性自我和家庭主题都没太讲清，视听一般，台词是硬伤。真的不想再看电影学生作业一样的文艺片了…"
掉线,看过,推荐,2019-08-17 02:01:45,29,【C+】有点有趣有点尴尬。故事是轻盈的，背景，情节，配角们，都有种浪漫的虚幻感，仿佛走进一场梦。但大量描写，台词又十分明显在揶揄现实，很多时候调子也太沉重。最后电影是飘没飘起来，沉又沉不下去，上青云上一半卡住了。想法ok，通过不同阶层，年龄却同样迷茫和痛苦的众生像，让身患绝症的主角对生死的得到领悟，也对自己的人生释怀。但双方联系几乎都建立在一些符号化的交流里，看得到幽默却看不到真正有效的碰撞，最后的爆发因无处使力自然也就泄气。导演还是犯了大部分新人都会犯的毛病，沉迷于自己的“妙笔”当中，最后真正要表达的却力不从心。幸好那股丧而暖的气质还是拍出来了，再充着诚意和姚晨的表演，加半星到四星。
Heartj,看过,推荐,2019-06-17 17:24:24,63,我觉得这就是我的未来。190617上海
CharlesChou,看过,较差,2019-08-18 18:56:15,20,从袁弘出现开始想逃走，坚持看完后真的身心上了青云【姚晨很努力是真的
内陆飞鱼,看过,推荐,2019-10-11 22:38:47,9,没想到《送我上青云》是这样一个故事，一个大女主的生死故事，失败女记者的颓丧、孤傲、寂寞、倔强，以及濒死的身体欲望，很精彩，配角们也有意思，不是纯写实，带点黑色意味，挺有趣，没想到姚晨还可以演这样的文艺女汉子的角色，压抑中的笑点拿捏很好，其他演员也张弛有度，释放自如，片子节奏感也不错，娓娓而来不闷，稍微一点遗憾是有些时候台词太满，像急着抖包袱，有时候又太松，像絮絮叨叨电视剧。总之作为导演长片处女作，拍成这样很不错了，是今年白雪的《过春天》之后，最惊喜的处女作。
Arrow Shaw,看过,很差,2019-08-09 23:10:49,30,虽然在荧屏上看到中年女演员扛旗很高兴，但是感觉扛错方向了...姚晨去拍一个女演员生活大概会好一点，求放过女记者吧
弥耳猫朵,看过,力荐,2019-08-18 01:55:50,74,影片本身我不会给五星，但是看见被戳了肺管子的玻璃心某群体故意打低分，那没办法我就是要给五星，我们缺乏女性视角的作品，而现状就是一个男人说了正确的话就代表全体男性伟光正，指出群体中的害虫就说搞性别对立，有些作品只是用了女性做主角，但换成男性立场同样成立，可在某些人眼里以女性为主角就是女权主义，如今的影视作品中大多都是物化女性，仿佛女性除了谈恋爱一点用处都没有，如果这样一部陈述了事实的片子就让某些人感觉到被冒犯，那么请问看了这么多年无法塑造正常女性尊重女性的作品的我们，是不是要气死了？
马吟吟,看过,较差,2019-08-16 18:50:30,27,pretty bad
Mr. Infamous,看过,推荐,2019-08-11 16:20:22,27,看盛男和四毛仍在争论记者一个月拿几千块图个什么，还在钱与脸间摇摆，感觉自己这条路历来连悲瘦都算不上，何来壮？但饶是所谓成功人士恶臭地呈现嘴脸，没成功的也没能过得高洁，遑论被尊重。就像姚晨映后所说，盛男一直强调想做正确的事情，但正确的定义哪有定数。就连她，被告知有卵巢癌时，第一反应就是“没有乱搞男女关系，几年没有性生活”，人大抵总逃不过被驯化的可能。电影好的地方在于，她不用背负做一个完人的要求。众生相被展现时，也没有过于脸谱地构建关系。哪怕有些台词并不口语，有些行为过于天真，但整体上，姚晨、吴玉芳、杨新鸣等人的表演，以及一些相对有趣、大胆的段落，可以弥补。映后听姚晨跟滕丛丛讲话，寻到很多有意思的角度，包括女性视角、觉醒、争议、床戏解放、票房等等。新导演有这样顺畅且有味的作品，值得鼓励。三星半。
Aboo,看过,推荐,2019-08-11 11:15:35,26,这电影想讲生死欲，全都是送命的大题呀，创作者或端庄或蔫儿坏的表达竟交出了一份有惊喜的答卷。真，是优点之一，人物、台词和戏，落地了，姚晨在这种“真”里演得就自如；有市面上不多见的切入点，但不矫情不迎合不消费也不贩卖，是当下华语电影里较稀缺的可约上好友闺蜜一起看看然后还愿意认真多聊几句的作品，能感觉到导演滕丛丛有想法且自信，未来可期；兼有温暖善意的力量，我看完就有想给身边独立优秀的女性们一个爱的抱抱。虽还没和导演核实，但感觉像洪尚秀、锡兰这些当代电影大师的养分已经开始滋养到现在的年轻创作者。当然处女作，瑕疵也都有，再轻盈点就好了。
凹凸,看过,力荐,2019-08-17 18:47:30,43,不觉得只是题材讨巧，也不觉得台词做作矫情，倒是借一个喜剧的壳洞察到了人生的无力感与挫败感。妙笔颇多，规避开了同类题材最常见的套路，什么与现实和解，什么找寻自我，活下去就不错了，哪能悟出那么多答案啊？最动容的一幕也不过是将镜头对准了妈妈，最大的反转也不过是一记打在自己脸上的嘲讽。有短评说“干扰主题的东西太多，挥出去的拳没打到要害上”，可这不正是片中所说的轻盈吗？
LORENZO 洛伦佐,看过,2019-08-12 01:48:33, ,46,风景挺美的。
無 念。,看过,还行,2019-07-18 16:24:51,25,意外地富有灵气和喜感，看似散漫实则充盈着一种漫游轻巧的飞驰感，颇具“送我上青云”的浪漫意味。这次的人物困境虽然仍主要围绕单身独立的都市女性，但其实也对周围的人进行了不少着色，县城乡镇和都市气质在一种看似二元对立的状态下有着十分微妙的嘲弄融合，人物关系也很值得玩味，是一种自反中透露出自爱的爽快和耿直劲。上映后可能市场反应会比较一般，但我还是蛮喜欢这片的，那种感觉很难以名状但是又真切地戳到了你某些地方，华语片中出现这样的生活小品，尤其还是出自新人导演之手还是挺难得的一件事。它确切地告诉你，对于不同的人来说，生活的痛苦和烦恼有一百种模样，选择释然不一定能解决问题，但至少看起来很酷，哈！哈！哈！（很容易理解姚晨出演这个角色的心境，但还是稍微觉得她在这个项目里作为监制和主演所把控的比重过于高了）
蒜 | BOY A✎,看过,还行,2019-08-20 16:09:42,20,难得有部电影可以如此直白的表达性，反复提到的性生活，性欲望的渴求，老年人的性，甚至女性的绝经和自慰，这是一次非常的突破和进步。同时影片提供了一种女性观看男性的视角，女性思考世界的方式。它直面女性的欲望、自我、尊严，同时也用女性的眼光，关注男性的欲望、自我和尊严。所以这不单单是一部女性主义的电影，实际上，这部影片所表达的是有关理想主义、尊严与孤独
btr,看过,2019-08-21 00:42:24, ,20,梁美枝呀你不要哭了～
帕拉,看过,还行,2019-08-18 14:11:20,10,像是章明《冥王星时刻》与杨明明《柔情史》的结合。
黑道快餐店,看过,很差,2019-08-13 19:28:24,30,太矫情太做作了 强忍着坚持了一个半小时…… 里面角色都不太正常
晚不安,看过,较差,2019-08-18 01:41:05,18,电影不是设定，设定终究无法让人感同身受，电影是一个生命与另一个生命鲜活的相遇和碰撞，在虚构的前提下，它必须摆脱捏造感从而贴近观众的心灵，这与是否现实的风格无关。《青云》看似有很强的女性意识，然而支撑这个骨架的血肉难以成立。如果在建构文本上有刻意为之的地方，那么导演思维和具体执行还欠缺得太多。一个可以足够深刻的议题最终被简单化，于是我也着实被浮皮潦草的情节冒犯到了。诚然，在这样的环境下谈性、谈欲望很难得，但是怎么谈难道不是一件更重要的事情吗？至于强调的幽默和自嘲，都生硬至极。
西帕克,看过,还行,2019-08-17 11:41:25,16,其实是一部公路片，像是文艺一点的《等风来》。有一点小丧，也关注到了一些女性困境。但编排还是太散了，停留在写段子的阶段。
调反唱唱,看过,推荐,2019-08-12 10:17:17,20,3.5生死是什么，大笑三声。
一二三,看过,推荐,2019-06-19 00:16:40,36,很久没看到这么自在的国产片了，幽默和刺痛的处理都很巧妙，在九十分钟内几乎把每个人物都塑造得生动可爱。管它什么科学哲学灵魂信仰，“爱欲是生死之门，我从哪儿来还回哪儿去。”
我爱罗宾,看过,推荐,2019-06-19 09:44:10,28,渐入佳境，开始以为是解构都市女性的精神世界，结果特别惊喜没有说教和苦大仇深，完完全全有趣灵魂式的喜剧风格。姚晨的题词最打动我，几个配角也很出彩。由奢入俭难的李九霄神似小栗旬，哈哈哈哈
提图,看过,推荐,2019-07-26 10:34:24,27,电影本身毛病存在，但在大陆荧幕上看到对男权文化的讽刺和嘲弄，女性情欲的表达，尤其是那个自慰的镜头，都要给四星
,看过,较差,2019-08-16 17:23:11,24,"【2019年8月16日-北京百丽宫影城国贸店】
整个是一喜剧片！简直是“送观众上西天”。矫情、做作，一塌糊涂，好不容易找到一个关乎女性的电影，奈何碰到一个末流的编剧和导演。
核心议题从始至终都没有表达清晰，拍云里雾里，编剧的脑回路也在云里雾里。瞎玩视觉元素，最基本的叙事都没搞明白，就想走作者电影的套路。
整部影片也就是“我想和你做爱”这一句台词值得一听，谁想到下一句台词直接笑喷。
没错，这是女性题材电影，但没有让你消费女性题材！"
自心,看过,很差,2019-08-14 00:48:43,39,感觉什么都没说明白
郭连凯,看过,较差,2019-08-18 23:44:53,25,比上海堡垒难看
pallas,看过,力荐,2019-06-18 17:20:37,53,气质非常独特的片子，轻盈、幽默、流畅。看似波澜不惊的铺陈之下是尖锐锋利的女性表达。
黑狗成,看过,较差,2019-08-16 11:46:54,23,刘青云老实人疑惑脸.jpg
寇寇谋,看过,很差,2019-08-20 00:27:36,11,脸谱的人物，生硬的关系，牵强的视觉意象，最无语的是，微信公众号的愤世嫉俗竟还想做出一番哲学表达。几乎一无是处
居无间,看过,还行,2019-10-01 23:28:30,11,2.5。文青矫情病没得救。基本上所有人物都流于符号，难以进入，角色塑造太刻板印象。就像软饭男，能忍着背圆周率那么久，突然就因为一个人崩溃继而跳楼，真的难以置信。寻求尊重，是影片的一个主题，但，处理成领受灵堂拜礼和坚持体位在上，前者荒诞后者无趣。女主嫌恶老李，他一两句话就点化了她，成了她的寄托。仔细想了下它的问题，还是调性不统一。一会上下求索形而上，一会黑色幽默，一会揶揄讽刺。编导都力有不逮。
Beatrice,看过,力荐,2019-08-11 15:29:51,26,特别好看！故事完成的太喜欢了，有几幕让我想到洪尚秀，那种对话和画面太舒服了，对于一些人生的探讨也是点到为止没有过多解读，很舒服，文子的音乐也很好。之前看短评说袁弘的角色可有可无，才不是呢，他那个角色太重要了！主创演员都表现的太好了，特别喜欢。ps 这根本不是女性电影啊。有机会再刷
怀璧不予,看过,还行,2019-10-18 21:55:20,10,卵巢癌手术前的寻性之旅。遗憾的是，由于加了这个前提和时限，电影中想要传达的东西很多，偏偏就是没有传达出“女性的性需求”。这不是性需求，而是被爱的需求、被需要的需求以及被尊重的需求，盛男近乎饥不择食的状态，找掉书袋酸叽叽的文艺男被拒，找油腻圆滑满脑子发财的男同事也被拒，最后还是个疯子跟她说了两句“我爱你”，才让她笑得出来，她看不起傻白甜老妈“找男人才能找到自我”的蠢样，装坚强装独立，其实她自己何尝不是这样，真是太可悲了。
Zack,看过,很差,2019-08-19 02:18:08,16,这片子画面的调色就给人一种很直观的难！看！ 低俗老套故事梗还要添点儿文艺意象的佐料 最后什么都没讲出来
舌在足矣,看过,较差,2019-08-05 07:49:44,25,三流电视剧剧情，所有要表达的东西都几乎是硬塞进去的，整个影片飘在半空中的不真实感倒是和标题挺搭的
有心打扰,看过,推荐,2019-08-16 17:38:08,16,哈哈哈，台词还挺好笑，你问我哪里好笑，说真的，走出影厅之后基本就全忘了。影片的调性不统一，不然可以更好，整体还是喜欢的。最后，姚晨结尾处的自慰段落，在我看来可以算是华语院线电影的神来之笔了。
kylegun,看过,力荐,2019-08-25 23:46:39,6,右手中风是黄昏恋的动力；祼和裸的区别；即便熟背圆周率也无法理解时间或灵魂的丈量方式；鞋柜和丧礼适合享受磕头；由简入奢易，由奢入简难；掉下江里失踪的棺材……又一部国产新喜剧，前半部尬戏较多，后半部渐入佳境；说它只黑直男还是片面了点，分明黑的是社会嘛，简称黑社会；还从一位豁达父亲的角度解构了父权的虚无，挺好
思郁,看过,推荐,2019-08-17 14:55:54,16,如果不看结尾，真的是很好的国产片了，可惜到最后积攒了一片的矛盾、困惑和反讽，导演也不知道怎么收尾了，从半夜偷西服那段开始，已经有点绷不住了，结尾简直莫名其妙就完了，就跟姚晨最后没办法，只能打了三个哈，哈，哈
獨孤島主,看过,较差,2019-08-19 08:54:13,16,比较严重的主题先行，与编导能力难以匹配。
韩松落,看过,推荐,2019-08-21 17:56:41,12,小时候看女娲神话，女娲破开混沌，造出天地，轻的上浮成为天，浊的下沉成为地。人就在浊的地上生存，却想着青的天，想着无欲无求成为云，无挂无碍成为虹。生和死这样的大事，会成为穿越清浊，由浊及清的契机吗，会换得病愈后的心清目明吗。《送我上青云》说，并不能。反而，当死亡临近，换个眼光看青天浊地的时候，越发觉出不耐。
OreoOlymLee,看过,较差,2019-07-27 12:29:32,32,一部视角闭塞的电影。男性角色只有在特定场域下才能得到刻画，情绪和人物关系的起伏变化都经过了精密的商业考量。
外出偷狗,看过,还行,2019-08-18 23:43:51,5,难以置信，这么粗糙又充满漏洞，却是银幕上难得一见的现实/女性题材。
phoebe,看过,推荐,2019-08-18 19:53:31,10,"情不自禁地想念起顾长卫来。
立春里王彩玲还好吗?
孔雀里的姐姐还好吗?"
室内滂沱,看过,较差,2019-10-02 05:46:47,13,电影的问题其实是现阶段内地所有年轻导演都多少会遇到的问题：除了主角明星以外的全部角色，都一看就是学表演的人，身上还带着演员那股风采，而没有真正进入各自的角色，人物特征只靠妆和衣着来区分；故事和对白一看就是被人写出来的，一点不自然；仍保留着非常浓的学生气，想诊断时代写活人物，可是缺乏对人生真正的体察，对社会的理解十分之乖；无法将影片体恤人物时展现的柔软气质和影片节奏合理结合到一起，流于温吞；缺乏真正的个性表达，说不出一句别人说不出来的话。在片头就预感不妙，出品公司的logo连篇累牍，加起来足有十家，主人太多当然影响作品。“老戏骨”让影片看起来像电视剧画风，完全没有从学院和制片厂话语系统里走出来，话题看似很犀利，但内在是个比任何人都乖的乖学生，电影行业不太容得下晚熟的人，请继续加油。
锐利修蕊,看过,还行,2019-08-16 21:12:04,15,规规矩矩的写法，干干净净的拍法，但也仅停留在全盘托出的表达。虽然是近几年难得的女性关怀，可依然逃不脱以病为因，辅佐生死观，从而和解为果的老生常谈。偶有惊喜是母女间的对话，梁妈妈简直是混合了我和我妈的做作毛病，让我边看边乐得不行。其实我还是挺喜欢这个借用《红楼梦》作梗的电影，但是说出“好风凭借力，送我上青云”的薛宝钗，在我的认知范围里，的确借风使力不被人喜欢。不过恭喜姚晨，终于有了一部电影方面的代表作！
深夜声噎,看过,较差,2019-08-17 19:27:07,16,怪恶心的，除了谈性爱欲望的其他所有部分基本上都是，也不是没有好的地方，但凡有点好感的地方下一秒马上又被恶心冲掉了，佩服导演的安排，有钱人的生活就是这么有病且矫情的嘛，就当我仇富了吧，不想在学区房奋斗72小时了，快送我上青天。好想看昨日奇迹洗洗眼睛和耳朵。谈女性欲望身体我喜欢的，但导演为啥不专注点还要不断批判一堆无聊恶心的玩意儿现象，现实很丑陋大家都知道了，没必要找那么多烘托，好好拍好女主本身不好么，再深点用力点而不只是骂骂丧话。对了，就想告诉一下，请别人给写的叫传记不叫自传，如果是代笔就是跑业务。
宋雯婷,看过,较差,2019-09-01 23:37:45,13,姚晨很努力，我也一直夸姚晨，但是这一部，不好。演得不够好，因为人物的成长太硬，盛男精神生活里最深层的困境和痛苦没有被诠释出来，她仅仅是因为没有性生活而痛苦么？因为没钱而痛苦么？因为缺爱而痛苦么？不是的，这个角色的痛苦肯定得在于自身，她最后必须从内解决问题才行。现在问题全在外部、全在表面，只是看起来厉害罢了，实际上都是唬人的。人的内部成长，一定是在于寻找，这才是更好的落点，寻找，却找不到，想要勇敢，却跟自己之间存在斗争，最后放弃寻找、放弃努力，在此刻获得快乐，这个人物才会高级，现在太多硬凹，盛男这个角色完成得远没有母亲流畅动人，太硬了。而且最后一个男人压在一个女人身上，要跟这个女人上床，并跟这个女人说，我成功是想要被尊重…… 最后这女性还跟他上床并“得救”了，不是我说，咱能不这么侮辱女性吗？
远子,看过,还行,2019-11-08 19:38:08,8,拍得太僵硬了，像是先想好了主题，然后往里面塞戏……“姚晨”给卡片上的“裸男”打电话的时候，我心想这片子终于要好看起来了，哪知道她是给人家纠正错别字。您不是记者吗，怎么还犯起编辑的毛病了……
涣雨,看过,推荐,2019-08-16 16:08:44,11,刘青云:？？？？？？？？
Koli,看过,较差,2019-06-17 17:55:48,26,哈 哈 哈（男主-1🌟）
开膛手贝塔,看过,还行,2019-10-06 22:17:38,7,女性视角映出的世界，跟当下社会并无太大不同。想要跳脱窠臼，却依旧无法逃出。于是大笑三声，在面无表情中，装做快乐，好让自己解困。有佳句，无佳章，有心，无力。姚晨以为剧本是好风，剧本以为姚晨是好风，结果都错过了青云。
