用户,是否看过,评分,评论时间,有用数,评论
同志亦凡人中文站,看过,推荐,2019-07-31 08:54:56,20,肯·洛奇大爷的“这就是英国”系列永远都这么揪心。物联网革命带来的996现象跟中国何其相似。“对不起，我们错过了你”，不只是快递员留给客户的未送达通知，也是整个社会对金字塔底层人士的回应。然而只是对不起就够了么？——论福利体系存在的必要性。
西帕克,看过,推荐,2019-12-15 23:00:37,24,肯洛奇敏锐的发现了现代社会的真相，科技的发展化身为一个无所不在的黑盒子，这个盒子可以是追踪器，可以是手机，可以是钉钉，可以是微信群，也可以是公众号后台。一切让工作更便利的工具，也在让资本的奴役更加便利。
過期罐頭,看过,力荐,2019-06-20 11:38:39,148,高手拍电影，不需要花招，朴素就是高招。
影志,看过,力荐,2019-06-20 10:31:24,66,工作的货车不能私用于家庭互助，想起了小学放学时排队回家碰到老妈叫一声第二天还要被老师体罚。就是这点小事，在肯·洛奇饱含辛酸的镜头下，显得异常戳人。这片如果在国内引进，不差于《何以为家》的痛点。观感居然跟《跳出我天地》《阳光小美女》一样，关于父子，一家人的丧与幸福，生活纵然很难，终究有收获，一直有挂牵…“我会把你加到明天的计划表里，表的第一行” 妈耶，看到这里终于止不住泪奔。
谋杀游戏机,看过,还行,2019-05-25 16:26:43,38,对底层职业的描绘，怎一个惨字了得...以后对快递小哥们好点吧😂大儿子痴迷于街头涂鸦以至于被逮进警局，妻子做老年护工，丈夫被匪徒打伤，睁着一只眼睛也不敢再误工，一天罚款一百欧（结尾有点抓马了）...看得喘不过气，只有小女儿是贴心小棉袄。结扎宣传片+1
艮艮,看过,推荐,2019-08-02 00:12:49,23,生活真是不易，当你倒霉的时候，各种倒霉蛋儿都会挨个向你袭来。整个片子用生活的琐碎细节向大家展示了底层人们的悲伤与绝望
Welp,看过,很差,2019-06-18 12:14:59,7,父子争吵完马上切到母亲然后脸颊上肯定有泪划过，情绪爆发后立刻切旁人震惊的脸孔，真是受够了这种戏。如果说女主工作中念白的腔调是和工作本身相契合的，那么情绪爆发戏拿出同样的腔调简直令人作呕。“更惨一点”也许是为了共情，但只让人感到刻板生硬假模假式。默认灾难发生家庭内部就该和解同样是刻板印象，由此引出后面一场群魔乱舞的滑稽喜剧，彻底破坏了本就被冲淡的基调。
YQY-Vader,看过,推荐,2019-12-08 21:52:05,14,第一部肯诺奇。这一对比起来，哥谭市的小丑真的太幸福也太不真实了。
欢乐分裂,看过,推荐,2019-06-18 14:15:41,12,肯洛奇老师一如既往地表现稳定，涉及话题范畴也毫无例外地广——工薪阶层所处的位置和所面临的工作困境，教育问题，老龄化问题，整个社会的经济状况，无一不是顽疾沉疴，如何整合到一起并以一个相对合理的故事围拢起来，在叙事铺陈上仍需一定功力。生活千难万难，平头百姓要过上普普通通安安稳稳的日子实在太难了，这一幕幕两难的困局对我们来讲是多么熟悉多么痛心。
晚不安,看过,推荐,2019-11-16 00:34:12,11,没关系，我们没有错过肯洛奇。肯老师俨然英国伊斯特伍德——我指的是创作状态——老当益壮，老而弥坚，不忘初心，砥砺前行。《我是布莱克》里掉下的眼泪，看这部新作时也丝毫没有幸免。依然愤怒，依然犀利，依然无可奈何，但坚持表达何尝不是一种反抗呢？这不是卖惨，这是杜甫在写沉郁顿挫四个大字。而作为一个物流业如此发达的国度，为什么我们的大银幕上还看不见快递员和外卖小哥的故事，为什么我们的现实主义不是在类型里萦绕迂回就是在独立里无病呻吟而不敢迎头痛击，为什么我们迟迟等不来肯洛奇和蒙吉只能学韩国电影搅动观众的神经。
科林,看过,力荐,2019-06-24 11:47:29,58,还是那个习惯将镜头对准英国底层阶级的Ken Loach。不娇柔不炫技，直白、真切、有力量！将劳工压抑重负的工作与个人家庭生活交叉描述，怜悯苦役、控诉资本，直指社保行政的缺失。女儿坦白那段，一家三口哭了，我也哭了，我身边的少年哭了，全场都哭了，比《我是布莱克》好。求求你，耄耋之年的Ken Loach，一定要继续拍下去，你是英国的良心。
不打诳语,看过,推荐,2019-06-20 12:31:36,7,我就是无法抵挡Ken Loach，从创作的角度，它可能又是另一部我是布莱克的重复，但是生活的重担确实就是不断的周而复始的重复着，又重复着，把人逼疯。
胤祥,看过,还行,2019-05-18 14:31:54,25,#72nd Cannes# “戛纳之王”肯洛奇第14次入围主竞赛，仍然是他擅长的社会现实主义题材。片名其实应该译成“致歉卡”。延续了《我是布莱克》对数字鸿沟的探讨，这部影片里主要讨论“机器统治人”，关于八小时工作制是如何被大资本和电脑系统无情地改写为14X6，且没有任何保障的“自我雇佣者”。灵感大概是来自亚马逊的物流。比起肯大爷关于英国工人阶级家庭的前作而言，少了很多愤怒，而多了许多温情。问题在于首先肯大爷这次操纵观众的手段就有些太明显，煽情的地方又太生硬。其次是肯大爷对零零后和互联网的认知实在是……这个家庭让人感觉他们还生活在上世纪60年代。入围戛纳主竞赛应该已经是很大的（敬老+左派立场）认可了。看完片子观众能记得要对快递大哥外卖小哥Nice一点，影片的目的应该就达到了。
Ou,看过,较差,2019-06-20 10:30:43,6,"拍了一堆调研材料我也是服了...被人殴打段落后完全失去说服力。I, Daniel Blake稍好一些，毕竟是人物驱动。"
冬天也是冷饮控,看过,推荐,2019-06-20 10:31:34,5,意外地有点喜欢，不过可能是因为我第一次看肯洛奇（？） 贫穷夫妻百日哀的故事，对“穷是因为不努力”的有力反驳，对资本主义与新式的劳动压榨的控诉。其实我并不觉得它过于卖惨，而是这个家庭真实地living on the edge（当然，这甚至还不是一个赤贫的家庭，只是一个因为还有尊严、还有亲情的家庭挣扎在过上更好生活边缘的故事，但是也足够带有某种城市中家庭的普遍性），所以负担不起任何再向下滑动的lost。但结尾，不是特别喜欢
Steamed Punk,看过,推荐,2019-12-10 23:46:54,6,故事背后最悲哀的其实是，无论如何积极地谴责共享经济下996和自雇对人的异化，到头来多少人又能拒绝互联网话术1小时必达的承诺呢。都想从资本身上贪些方便薅点羊毛，但锱铢必较的资本家总能从猪身上再把钱挣回来。
哼哼.floweray,看过,推荐,2020-02-01 21:57:30,11,"最近的氛围让我看每一部电影，每一段文字都有着超越以往强烈的切肤之痛，好像旁敲侧击的领会了那个虚无缥缈的词：人类共同体。
无论你在刚刚脱欧未来未知的英伦还是疫情蔓延历史路口的华夏，无论你在熯天炽地的澳大利亚还是局势微妙的伊朗，无论你是为了生活还是生存，抛开马斯洛需求最上层的那个，不都希望有一个温暖祥和的家，有几位爱你的人，有一群还不错的朋友，有一份安定的工作，有可口的饭菜，有舒适的床褥。
即便人生偶有波澜，但总还有一些希望让你坚持下去。
怕就怕，有些人，自私的为了“自我需求”，连那点希望都要给你掐灭。"
SELVEN,看过,力荐,2019-11-30 23:40:06,35,80/100 我真是不乐意听到说肯洛奇擅长煽情这种论调，别人的苦难到你这就成了刻意为之的行为了。你动了情，应该庆幸在你那狭隘的内心深处还残存了点共情的能力。对国人观众，不要以为这仅是腐朽资本主义制度下的事情，苦难程度乘以十倍就是我们身边真实的存在。
郭连凯,看过,力荐,2019-05-17 05:49:55,22,内心期盼一个三封
刘浪,看过,较差,2019-06-20 13:05:13,3,不知所措坚卢治…每当人物遇到一个无从解决的困境，便会立即用一个淡出逃离现场，乃至沿用到电影的收尾。实在是太初级的对立了，父亲送快递，儿子就要做抵抗消费主义的涂鸦；母亲为他人做护工，却没有时间照顾家人…将社会批判集中地强情节化本无可指摘，强指向性的镜头运动也并无关系，都只是攫取现实素材作议题论证而已。但将体系问题与家庭问题混淆起来，构成一种直接因果导向实在无法接纳。突然从前段的喜剧处理迈入后段的悲情控诉，激发（快递换线）与强化（抢夺事件）矛盾的反倒是剥削体系之外的突发事件，以此来论证体系剥削的失衡，意义何在？
luminary clock,看过,力荐,2019-06-20 10:48:47,11,从某种意义上肯洛奇一直是一种尴尬的存在，作为一种艺术流派的现实主义在几十年前就作为资本主义的腹语术被判了死刑，但另一方面肯洛奇的每一部作品又实打实地注入了他对底层人的关照和对资本主义的批判。正是在这样强烈的人文性下，《对不起我们错过了你》比《我是布莱克》既有更加复杂的文本，也更具穿透力和冲击性。不仅通过淡出黑场分节、结构鲜明的情节剧描绘出底层家庭在拥有一辆货车（由资本家提供给劳动者的生产材料）后反倒陷入的更加困窘和混乱的境地，又通过对大量日常碎片的精细缝合完成了对无孔不入的现代资本主义（广告、大数据...）的渗透腐蚀的指涉，并在最终以劳动者被资本彻底固着粘连完成收尾，同时也（非常一贯地）在影片中融合了对家庭和社群危机的关注作为主要剧情的辅助。我不会特别喜欢“过时”的肯洛奇，但他真的是个好导演
sTill-Life,看过,推荐,2019-12-16 00:09:18,10,社会矛盾内化成家庭矛盾的典型：为了不错过你（客户/工作/经济来源），我们错过了与爱人的相守，错过了孩子的成长，错过了一次又一次弥补的机会，而一旦错过，再多的对不起都没有用。这一刀刀的，全扎在社畜心口。/ 欧盟影展 12.15 @百丽宫陆家嘴中心
LeungChanXXX,看过,推荐,2020-01-06 21:09:45,5,一句句“我尽力了”、“我没得选”猛地砸向心头，苦中作乐换得片刻的喘息。生活的出路在哪我也不知道，只能发动引擎，又一次开始了徒劳而不知所措的奔波。
无名抹布,看过,推荐,2019-06-20 10:17:07,3,看完后觉得要对快递小哥好的😳
颜落寒,看过,推荐,2019-06-18 12:40:03,2,肯洛奇，我们社畜与劳动人民的代言人。水深火热，人间真实，尽管如此也要活下去。老爸工作狂，老妈太辛苦😭儿子麻烦精，女儿小可爱～
舒农,看过,还行,2019-05-17 06:25:25,28,纽卡斯尔贫民宇宙已开始建立
文森特九六,看过,推荐,2019-11-08 21:16:15,2,依然是一部“乞讨者”电影，只是这次我们感受到了“他”如何由“站着”变为了“跪着”。
阿德,看过,力荐,2019-08-10 13:18:38,5,每一部肯洛奇都可以打五星
时间之葬,看过,推荐,2020-02-06 22:11:21,6,99%的残酷，混进去1%的温柔，因为后者，前者唯有继续忍受，哪怕看不到尽头
基瑞尔,看过,推荐,2019-06-13 21:22:52,3,基本上是前作问题的继续延伸与发散，但因为选择的是家庭关系，会觉得情绪更猛戏剧性更强。焦躁不安的通话、照片的回溯、聊天...都在把近几年所有的民生事务组合拼贴一遍。无从评价是否有多好多坏，但是能坚持这样的关注和讨论已经足够值得尊敬。（Abbie有点漫不经心的台词或是表演不知是否有意为之，但在整体的气势照映下显得更加残酷和麻木。
-,看过,还行,2019-06-28 19:34:11,6,3.5 最后有点过了
Mr.Cap,看过,推荐,2019-06-20 10:30:33,1,7分，每次看肯洛奇都哭的很惨，不过都没有剧中人物惨，基本就是导演去年作品的翻版，换了人物，换了故事，主题不变，还是那个味。
451½°F™,看过,推荐,2019-06-18 15:13:01,3,2019SIFF。从小处说洛奇这部电影的对象就是列位在看电影的，享受各种「服务」的白领中产阶级，可惜最后观众们只会挤一颗眼泪，最后一切照旧；从大处说，自「现实主义」电影诞生以来，劳动人民的处境与命运从来没有变好过，这个系统出了很多问题，每个人都明白且希望改变，结果最后除了亲人之前的互相伤害与暴力之外毫无是处，人类社会无解之谜。
亵渎电影,看过,推荐,2020-02-01 19:10:46,1,依旧是肯·洛奇，不比金棕榈的前作差，水准永远是这样稳稳的。非常惨的一家人，时间都用在展示夫妻俩的日常生活细节上，他们很努力的生活，但还是一再的被暴击，看着这样的一家人，我们该好好思考那么一下了。
SYUKAKA,看过,力荐,2020-01-05 21:16:54,4,生活是什么？生活就是肯洛奇。1.5@深圳百老汇电影中心
天马星,看过,还行,2019-06-23 18:12:58,7,片名应该叫《对不起，我们忽视了你》，肯·洛奇依旧把镜头对准这群被英国社会忽视的人。如果不看肯·洛奇的电影，不会知道底层生活竟一条出路也没有，而在科技大发展的今天，资本通过一个个小装置可以更加精准地剥削底层民众，榨干他们的每一份劳力。肯·洛奇，谢谢你还记得他们。
vivi,看过,推荐,2019-07-26 13:33:19,3,临时加的场次，直击心灵的感动，一个多月过去，还清楚记得母亲那一段情绪爆发，之前是多么冷静和理智。
miko范,看过,推荐,2019-06-20 12:04:45,2,SIFF22早上七点起床赶早场，看完很难过。生命究竟有多重…
你自己看着办,看过,力荐,2019-06-20 10:24:34,4,"太丧了太丧了，活着真是难。人生啊就是关关难过关关过，可你TM倒是让我过啊。
2019.06.20@SFC上海影城#SIFF"
57,看过,推荐,2019-11-30 23:52:13,9,散场之后听好几个观众说为什么大周末的要来看这么丧的电影，我内心其实也一样。明明已经极度悲观，并且知道肯洛奇的社会立场不会轻易放弃拷问观众的良心，这依然是整个欧盟影展我最不愿错过的电影。怎么说呢，不断地去面对那些无以复加的痛苦、愧疚和系统性的失败，在今天是一种重要也必要的折磨。我不认为这是一个审美问题，这首先是一个政治问题。同时也很钦佩这些演员，我很怀疑今天中国的演员能这么专业而细致地理解底层人民的感情。
彩虹冰可可,看过,推荐,2019-06-20 10:58:58,2,SIFF目前最喜欢的一场 叙事手法其实很简单平常 但很容易抓住观众的情绪 普通人某一天的生活可能会突然崩掉 然而崩掉的同时 更能发现那些一直在身边关心着的人
P.T.,看过,推荐,2019-06-20 10:30:20,1,肯·洛奇代表的是英国的良心，这几年关注的视点一直落在底层身上。影片基调正如《我是布莱克》一样，朴素而大方，毫不避讳地展露了大不列颠社畜的凄惨境遇。贫贱夫妻百事衰，爱不能解决问题，钱能。也正因此，世间的大部分悲剧，都源自财务困难。不要被所谓的主流影响你对下半身的控制。跳脱死循环的能力，并不是人人都具备。
汪金卫,看过,还行,2019-06-22 10:51:32,5,【上海电影节展映】肯洛奇依旧在关注底层工人阶级蓝领的遭遇。不过片中所展现的租房贷款买车的资本主义式债务窘迫困境实在不算什么，应该让他们洋人见识下网贷利滚利、传销、P2P 跑路爆雷的威力。疯狂作死的熊孩子与被抢劫等剧情设定有莫名其妙的刻意感，相比主角，无情包工头的形象倒是更加生动立体让人信服。电商快递的工作状况，主角对控制家庭争吵暴力的努力等细节角度也更引人思考
JM,看过,2019-10-20 18:00:58, ,7,观于卢米埃电影节。映前肯·洛奇到场作了简短介绍。最后Thierry Frémaux无话找话地问了句：“So you are still fighting?” 肯·洛奇回道：“What choice do we have?”
风间隼,看过,推荐,2020-02-14 21:59:22,1,新组织化的劳动生产方式下，所谓“自雇”不过是沦为新自由主义的受害者。不愿领救济也不愿睡大街的劳动者，为了一点做人的尊严，便是落得如此下场。影片锋芒所指尽显导演的社会关怀。当然这种一周六天每天14小时的工作换在发展中国家就不算什么，可是想想这是在搞了几百年资本主义的老牌殖民国家，意味分外深长。几个非职业演员个个出彩。柔声善心的老妈和面冷心热的儿子尤其亲切，仿佛我们身边人。
MadRain,看过,推荐,2019-06-20 11:13:12,1,2019年剧院观影，苦片《何以为家》排第一，这部能排第二。近乎纪录片式的真实，让你知道在每个国度，窘迫拮据的故事都是差不多的。3.5/5
海王星黎明,看过,推荐,2019-11-05 06:40:03,5,肯洛奇的三百六十行这次轮到了快递小哥。看到后半段一直在哭，太难了，生活太难了，这可是一个诞生了性手枪的国度啊，谁不想当个朋克操翻这世界呢，可是肯洛奇拍的就是没有出路的反抗，挥出去的拳头永远只能打到空气，反抗有什么用呢，向什么东西反抗呢，全都不知道，郁积的无名怒火腐化成绝望。但尽管是苦情戏也不应该以折磨主角为目的，拍到离家出走就可以了，结尾太过了。看完之后再也不骂荷兰快递了，但莫名感觉国内的情况其实会更差吧，中国太需要一个肯洛奇了。
北岛淳子,看过,力荐,2019-06-18 12:31:59,2,#SIFF22#肯·洛奇用最日常最琐碎的方式阐述了一个家庭的麻烦与困境，而这最日常最平凡也最震撼。每个人都是小人物，演员特别好，角色特别好，一个配送员一个护工，两种工种也选得特别好。生活太难了，成长太难了，为人父母也太难了，残酷生活把我们击得粉身碎骨遍体鳞伤，可怕的是这样的情况不是例外，不是少数，而是常态。医院那段看哭了，可是他们不能崩溃，不能撒手不干，没有选择，只有继续。捱过这个坎，希望一切都能好起来。
柯里昂,看过,推荐,2020-01-22 21:16:40,6,没有小偷的小偷家族，无法寄生的寄生上流。众生皆苦，肯·洛奇依然很稳。
康报虹,看过,推荐,2020-02-04 16:15:00,2,"这是年近鲐背的肯·洛奇一人的“新现实主义”。当“纯正”的新现实主义运动在战后重建的大潮中日渐衰微时，肯·洛奇作为后来者，在近五十年来表达出的对现实主义的强烈诉求，毫不逊色于《偷自行车的人》时期的德·西卡或是《大地在波动》时期的维斯康蒂。他一如既往地关注底层劳动人民的生活，强调题材的时效性，展现英国工人阶级的生活现状。
于英国，他是细致的观察者，忠实地记录地平线之下的真实景观；于电影，他是虔诚的教徒，固执地遵从新现实主义的传统信条，守护着电影的宝贵遗产。"
咱说,看过,还行,2020-02-08 21:14:27,2,7分，显然逊于前作《我是布莱克》。首先是非职业演员的表演普遍不够好（男主角强一点），因为是在表演，一方面丧失了纪录片式的生活真实质感，另一方面又真的没有方法不会演，出来的效果就很飘浮。然后是剧情高潮出现得太突兀且太刻意（包括疲劳驾驶那段也像是特意粘上来的），编剧强行把各种社会矛盾一股脑儿抛给了观众，而不是像前作那样剥洋葱式的揭示矛盾背后的系统性症结。还有几处温情段落也设计得比较做作。
嘟嘟熊之父,看过,推荐,2019-06-23 18:17:53,4,所见即所拍，依然力道十足，肯洛奇大刀一挥，将人物砸得稀烂，再俯身跪地，一片片粘合如初。究竟是软弱拖垮生活，还是生活令人更软弱？允许情绪的起伏，但必须在短暂的涟漪过后迅速回归成一潭死水，这便是这个无坚不摧的社会系统最残忍之处。
麻绳,看过,推荐,2020-02-12 21:08:49,3,贫贱夫妻百事哀的城市贫民生活。这个片名本来是对没收到快递的客户的致歉语，也可以理解向长期被人无视的城市底层劳动者所表达的歉意，他们任劳任怨地劳作，忍受着周遭的屈辱和不公，艰苦支撑着自己的家庭。肯洛奇对非职业演员的调教功力十分了得。
张华弥,看过,推荐,2019-12-08 22:16:01,2,在芳草地映后大家都自发鼓掌了，十分周到的稳，这是一个摇摇欲坠的家庭，而不是一个坠落谷底的家庭，一家人的演技都令人信服和动容，尤其是向来温柔的Abbie在医院的那通电话。
尾生,看过,推荐,2020-02-12 17:54:34,1,中国电影再学习好莱坞的电影工业，也需要有人做肯洛奇，底层人的生活是共通的，每一天都面对着自己的困境，没有出路无处可遁 ，中国曾经有过这样的电影，现在却消失不见了，时代之殇。
Rhodesia,看过,推荐,2019-08-27 22:20:05,1,没想到是这么一惨到底的…太多人生活不易了，多与人为善吧。想起奥威尔说只有对工人阶级家居情形的回忆让他觉得时代还不算太糟，不至于活不下去
陆支羽,看过,推荐,2019-06-19 01:00:46,2,4.0。1.有不少鼻酸时刻，戳中我们的软肋。2.尽管依然对肯·洛奇提不起太多兴趣，但不得不承认他对底层日常的拿捏功力。
万古忠义李秀成,看过,推荐,2019-11-30 22:56:45,2,观于欧盟电影展，英国外卖小哥的故事，摆脱了工会传统的包袱，一切都显得那么赤裸，也显示了导演关注最新现实的努力，没有刻意卖弄伦敦风情好评，催命的电话铃声好评，贵在细腻真实，但还是要扣一星给英式傲慢的老屁，还有“对美好生活的向往”跟“回到原来生活”的希望，自暴自弃的儿子反而来得更真实，《伦敦一家人》在21世纪就是这个样子吧，最后，求中国版。
唐小万,看过,推荐,2019-05-25 23:54:58,2,感觉成在剧本也败在剧本，好在有不少四两拨千斤的戏，很快能让你进入情绪和人物，坏在后半的用力导致有点刻意。肯洛奇总能让我看到社会和阶级的塑造下，人性中无可救药的一部分。
EpicurE_17,看过,推荐,2019-06-18 14:08:28,1,贫贱家庭百事哀 你坐着看他们面临的现实问题嗟乎长叹 而当你身在其中 根本没有伤春悲秋的奢侈 房租、账单、家庭鞭笞着你即便被生活揍得鼻青脸肿也得开着货车跌跌撞撞去上班 在 [我是布莱克]里冰冷的卡夫卡式政府官僚在这里只是换个了面孔变成资本家 平民还是一样的无能 无助 无门 无所遁形
俗人说俗话,看过,力荐,2019-06-20 10:21:26,0,We Missed You，We Love You
Jason Bourne,看过,力荐,2019-06-20 10:19:43,1,上影节#4。第一部肯·洛奇。相当好！泪目两次。
蓝风筝1986,看过,推荐,2019-06-22 14:29:05,3,4.0。电影拍的太真诚了，我们站在何种立场也就不重要了，社会就是这样的，很多判断基于我们所处的视角，如果拍一部快递老板的个人传记，或许也是心酸的，电影可以试图还原并解释当下所看到的视角发生的一切，它引领我们去察觉不一样的现实，我觉得中国主流市场很缺肯洛奇这一类电影，为什么很多弘扬真善美的片子最后都成了伪光正，其实根源在于它究竟是真还是伪，我们太过于关注表面的光鲜，我们宁愿去尝试欺骗也不愿意真诚的面对自我，这也是当下的现状，就电影创作来说，真诚大于立场，喜欢《我是布莱克》的观众应该也会喜欢这一部。
冰红深蓝,看过,推荐,2020-02-11 10:11:00,3,肯·洛奇新作，又一次在深入底层人物细碎内心的同时折射出广泛的制度性问题。1.聚焦一个快递员（无保障，计件收费，承揽关系）与护工（无加班费）的悲催生活，一个每日匆忙奔命，另一个随时可能需要去陪护老人。2.一切唯效率指标马首是瞻，快递扫描枪成了所有送货者的奴隶主，在资本时间的体系中无止境地丧失自我。3.除了快递业现状与老龄化&养老陪护问题，工薪家庭的子女教育亦成难题，捣蛋与偷窃的儿子让无力的家庭雪上加霜。4.尽管高潮与片尾稍显戏剧化，却至终未背离于生活，肯·洛奇老而弥坚，稳健表达，我们太需要如此直面现实困境的电影。5.油漆喷瓶同[我是布莱克]。6.掉进流沙的噩梦——愈努力工作，就愈沉入无底深渊。（8.0/10）
桃桃林林,看过,还行,2019-05-17 06:07:19,3,7分。肯洛奇正常发挥，无论是风格还是主题，都是一惯的。讲的又是一个底层家庭如何绝望的活着，有多苦、有多难。一如既往地关注底层，也是肯洛奇式良心了。唯一遗憾就是，剧情在后面的发展略刻意，各种倒霉事都撞上来
wenc,看过,力荐,2019-06-20 10:23:46,1,#siff  共情地看哭了操！
✘.,看过,推荐,2020-01-11 23:56:54,3,"肯洛奇镜头下是没有low/high tea的英国人，这些人最缺时间，眼睁睁看着他们在淤泥中挣扎直到筋疲力尽。穷人从来没有时间喘气，满满的时间表。如何辨别穷人只需看他们是否走路、吃饭都比别人快。
底层家庭有可贵之处，比如家人之间团结坦诚，也比一般人更勤劳吃苦。现实是，可贵但不值钱，屁都不是。
相对《布莱克》用力许多，无助、愤怒然后绝望。当镜头对准医院里的那群人，仿佛看到了肯洛奇宇宙。
我们错过掉无数时间，可不能错过这部电影。★★★★/8.5/#2019欧盟影展#
不同于《寄生虫》善良无害的上层阶级，这部反过来善良无助是穷人的属性。影片打动人的都是些生活点滴的细节，很高级地藏了起来。底层人被资本玩弄，一天忙到晚，来不及喘气也看不到希望。这家人惨爆了，而且还是未完待续的惨。★★★★/8.8/*2"
风撼斜阳,看过,推荐,2019-11-30 23:59:47,3,资本的无情之下，一家人的挣扎太戳心了，剧本虽然俗套却真实得够压抑，表演很到位，丽莎这一哭把我也给煽哭了。送快递这个切入点很有现实性，一边是我们连五分钟都等不了的急不可耐，一边是 14×6 连请假都要罚款的工作，社会就这样越来越快，再也没有回头路。
德卡的羊,看过,较差,2020-02-01 18:51:01,2,55/100，看电影的时候当然还是会为主角一家近乎“倒霉透顶”的遭遇而同情与压抑，行动换来的某些反馈似乎成了如今社会底层的普遍现象。肯洛奇当然还在关怀，但他是不是已经忘记了自己是在拍电影。
宇宙,看过,推荐,2019-06-18 12:53:04,1,#大光明影院# #SIFF2019# 4.0 分。第一部肯·洛奇。还是很喜欢且值得尊敬的，决定去补一些肯·洛奇。那些在数字零工经济下失去运作稳定性的家庭，更喜欢前半段，后半程有点太依赖偶然事件。
郝小勺,看过,推荐,2019-06-19 00:10:18,5,没有激烈的反抗和呐喊，不是卖惨，更不会虚情假意的盲目乐观。肯洛奇最最打动我的地方，永远是他对温柔的、艰辛的、绝望着生存的普通人，对于他们的无限关注和悲悯之情。#SIFF2019#
Sabrina,看过,推荐,2020-02-13 20:51:10,0,底层人的生活到哪里都是艰难。
小粉,看过,推荐,2019-12-01 00:02:10,1,仅仅一百分钟、压抑到让我一散场就飞也似的逃离影厅，在前门东大街上一路狂骑、呼吸雪后清冽的空气、戴上耳机听一首chemical brothers才终于舒畅起来。为什么光活下去就如此艰难？善良、努力、坚强地面对这个世界，仍然日日挣扎在工作与家庭的水深火热之中。快递员一天工作14小时，一周六天，没有上厕所和吃晚饭的时间，一日矿工就是几百镑的罚款，这种自我雇佣的特许经营权是什么鬼？社会主义真是天堂。所以，看完电影最大的感触就是，我、再、也、不、喊、着、要、辞、职、了……
