用户,是否看过,评分,评论时间,有用数,评论
大聪看电影,看过,推荐,2020-01-09 19:16:07,39,《1917》其实故事很简单明了，导演萨姆.门德斯在场面调度上，开创了很多一镜到底的新玩法，叠加了主角的性格塑造和情绪，有几处人物情感处理还是很让人动容的，这种沉浸式的拍摄也让观众更置身于一战残酷真实的战争世界。一镜到底并没有被摄影师罗杰.狄金斯玩出非常惊艳的新花样，但光影的运用和构图依然是罗杰的王牌，但我也能理解为何说1917爆冷门拿到金球奖最佳，因为相比较于同时入围的影片，并没有多出类拔萃。或许一战的战争选题（战争题材今年风向标？），还有是非Netflix电影，让1917变得非常幸运。
igrɛkonze,看过,还行,2020-01-01 17:54:51,1378,宣传一镜到底过头了 我没有沉浸在战场或人物 我沉浸在了找哪里其实换了镜…
亵渎电影,看过,推荐,2020-02-03 00:39:23,33,导演的长镜头调度对于视听技巧来说，也是技巧狂人了，运动轨迹复杂的长镜头配合着演员走位完成调度，这就是传说中视听盛宴吧，故事的节奏掌控的非常完美，有几场戏的长镜头调度非常震撼！最佳导演和最佳摄影两个奖项应该是稳了吧，早几年拍摄技术上可能都达不到这样的难度，最佳影片应该也是这部电影吧。
木卫二,看过,力荐,2020-01-09 15:29:04,381,一战迷和找剪辑点的影迷，他们是在观看同一部电影吗？追求一镜到底的形式感，强烈排斥着过往战争片的大格局印象，与诺兰海陆空齐发、编辑二战时间不同的是，1917的主人公，似乎是带着抗拒、倒霉和惶恐的心情，爬出壕沟。这种闪躲甚至反映在他们每次与德国兵（尸体）的遭遇上，但「真实时间」的冲击，在小山坡和废墟漂流几段，成功打动了我。与弗兰克、光荣之路、他们不再变老等电影搭配观看，效果更佳
法兰西胶片,看过,推荐,2020-02-09 01:42:20,31,非常好看的技术电影，群演的面孔都好像那个时代的人，还有李安想探索却没达成的游戏感。第二个伪长镜头开始后的魔幻光影废墟是全片最爽的场面，像穿过比1917年还要再遥远上两千多年的时间。在长镜头上一点不虚荣，因为它很坦诚地让你看出那些重要的剪辑点，一些心理意图和反战主题跟《敦刻尔克》陆地线一样。多次听到《拯救大兵》的回声，真拿了学院BP也是徒弟给师父争回一个念想。当深度基片看没问题，毕竟是科林·费斯写给卷福的一封信你也不知道真写的是啥万一画了很多小心心呢。
行至水穷处,看过,还行,2019-12-26 13:54:28,281,剧情及表演做作，长镜头摄影 稍可看，其他 无可取之处。
凪,看过,力荐,2020-01-05 13:05:45,433,从满是小黄花的田野苏醒 到慢慢坐下终于可以松一口气 草原中的牛 渐渐变小的房屋 永远留在那里的朋友 河里漂来的樱花 夜里火光下废弃的小城 只能从枪声和剪影感受到的敌人 就算是尸体上的乌鸦 真是第一次感受到如此诗意的描述 细腻又很宏伟
大奇特(Grinch),看过,推荐,2020-01-27 11:43:23,21,「一镜到底」的多个剪接位其实挺明显，尤其还断了一次，有导演和摄影的炫技意图。镜头调度很花心思，在第三人称视角、主观视角和全景之间自由切换，让观众临场感的同时，更像在看旁人玩游戏，一定程度上也阻碍了叙事的发展。影片向《光荣之路》和《全金属外壳》偷师不少，也是学以致用。
-,看过,还行,2020-01-15 20:49:09,178,主题公园里面有种游乐项目，坐着小车，沿着既定轨道一路欣赏人造景观的同时，会不断触发事件性机关，在最后高潮时还有个过山车式的俯冲体验。这电影基本上就是这样的，一切都是不加掩饰的精心设计和操纵，数十个镜头强行缝合成一镜到底以及那些特效和布景，如此肤浅的视觉技术展示如同迈克贝电影，毫无意义可言。几个名演员在里面像游戏NPC一样为主角打卡过关更是出戏。寥寥几段感性笔触颇为亮眼，是片中角色冲破技术碾压的少有感性瞬间。夜幕降临那场戏的光影设计太棒了。
一位真人,看过,还行,2020-01-16 07:54:45,150,3.5，门德斯喜欢玩绝地求生、神庙逃亡、塞尔达。摸索主线剧情的时候可以先组队一下，发现是猪队友立刻开启单机模式，skip快速过过法语npc，获得创口贴一片，交付道具：牛奶x1，说出解开下一章的关键台词‘i have to go’。立刻闪避技能+1，进入游戏大厅，加入公会，打坐听音乐回血，超级玛丽跳一跳，冲刺主线任务。最后，完成支线剧情‘兄弟的遗愿’。交付道具：‘指环’x2。通关，获得称号：‘荣耀の大不列颠'。
魂,看过,推荐,2020-01-09 21:40:00,17,【B】蛮想给五星，抱着年度最佳的预期去看的，不过感觉就差那么些火候成神作。第三幕的情绪宣泄与爆发工作很到位，可若是前两幕能再多几分绝望和压抑，最终的效果会更加出色。对于影迷而言，这部片子已经很难再挑剔了。对于普通观众而言可能会有些失望（尤其是那些希望有激烈战争场面堆砌，想要《拯救大兵瑞恩》这类战争片的人）。等不及罗杰·狄金斯的下一部片子。
zykmilan,看过,力荐,2020-01-04 22:07:12,235,《鸟人》+《拯救大兵瑞恩》。（伪）一镜到底，其实能找到几处剪接点，但饶是如此也是一个个十几分钟起的长镜头，连主人公black out时候镜头也literally “black out”，奥斯卡最佳摄影预定。长镜头确实增加了在战场上的紧张感，每一次翻越沟壑都无比提心吊胆，生怕有什么jump scare。最后乔治·麦凯奔跑一段简直肾上腺爆棚，不是最美“逆行”是最美“横行”！萨姆·门德斯一次了不起的尝试。
烤芬,看过,还行,2019-12-29 06:55:20,44,两个夺我呼吸的时刻：夜戏第一段，燃烧弹照亮废墟，阴影在飞跑主角也在飞跑，那一幕仿佛科克托的奥菲斯行走在地狱；主角被冲下瀑布在半昏迷中仰面漂流，雪白的花瓣撒下，一瞬间我希望他像奥菲利亚般就此长眠。是完美的filmmaking却非好的战争片，任何毫无裂缝的暴力影像都是破绽百出的奇观假象，真人游戏实况是更虚伪的游戏实况，且是个人英雄主义无限放大掩盖一切反思的游戏实况。每个有名有姓的英国男演员此处都不过是被恋的兵人，马强的腿迈入屏幕嗓音从天而降之时他便不属于战争。这个命令被如此毫无阻挠地接下，影片第一个画面与最后一个重合，绿野黄花晨曦从地平线升起，这战争无历史也无地理，不过是一番美丽奇谭——爷爷口中的故事罢了，不是创伤，不是狂热，也不是血肉成山。配乐摄影太《Skyfall》了，普通士兵化身007！
寒枝雀静,看过,还行,2020-01-18 16:05:36,27,D＋/ 几乎只有中后段那半小时是好的。从废墟城镇戏开始，摄影机、人物运动和环境的光影条件才真正交融起来：随着炮火映衬与人的奔跑，天色呈现出极端的色彩变化，从而构造出磅礴的时空错落与情感势能。与此类似的是后段的垂直交错运动：一次空间突围、情节高潮与人物心理鲜有的扭结。但是除此之外的戏实在是太多冗余了，太多简易的装置艺术展演场景，太多局限于人物又欠缺情感刻画的跟拍——长镜头恰恰把摄影机的能量吸噬掉了。不过看来看去奥斯卡BP好像也只能是这部了（摊手）。（哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！）
巴伐利亞酒神,看过,推荐,2020-02-06 17:32:39,19,德国人的油纸可以存肾，英国人的信封能够防水，都很牛逼。这种第一视角的“一镜到底”，像是在玩一出沉浸式的冒险游戏，此类“战争公路片”以后会有很多。另外，错误的命令能让几千名士兵成为炮灰。战场上，这样错误的命令会有多少呢？毕竟，敌人从来不会怜悯你，不管他叫德军，还是病毒。
时间之葬,看过,推荐,2020-01-22 19:06:35,12,在今时今日做这样一次略显疯狂的尝试无论如何都值得赞赏，一镜到底在这里有一个最直观也最有力的目标——带你亲自去战场走一遭。《他们已不再变老》和《1917》是为了实现这个目标最有效的两条路径
LOOK,看过,还行,2020-02-08 22:02:58,29,表达方式和表达内容都很无聊，根本的一点，没什么话想说
儿子,看过,力荐,2020-01-10 00:47:54,58,我跟随他来到焦土之上，一起身处战壕，没有金身没有复活甲无法回城，支撑我醒来的是水边的花瓣，和林中的歌声。我只有一个目标，一旦开始，我就永远不会停止。。Schofield全力以赴的独自逆行彻底击中了我，成为我的年度画面。。是诗意的史诗，也是技术和艺术的完美结合。入夜的光影设计堪比2049，狄金斯应该进入摄影师万神殿。
FARGO,看过,推荐,2020-01-31 16:40:16,0,精彩
口口吉吉,看过,很差,2020-01-10 05:32:40,32,扭捏造作
赱馬觀♣,看过,推荐,2020-01-19 19:26:24,8,之所以上映之后镜与景抢足风头引起热议，某种程度也算是无奈之举，因为这个由一战真实事件改编的鸡毛信的故事，所涉任务的性质决定了不允许有超过两个以上的参与人员；另一方面，时间紧迫使命速达又决定了你不能将时空拉长两天三夜以引入更多曲折变化，与那部同样戏称为“战争公路片”的拯救大兵相比，1917在角塑空间与叙事张力上的确存在先天性供血不足，而为能尽量填补作为故事长片所必须的戏剧总能以吸引更多的观众与影评关注，就务必在故事本体以外的镜景色服化道等环节上花费更多心思！甚至还潜伏了一个隐蔽笑点：煞费苦心一镜到底所为何事？为了跑到地方喊……“咔”！
ParkerLI,看过,力荐,2019-11-26 13:02:09,63,【YVR-Scotia】四星半。年度三甲！硬件无可挑剔，camera movement真的做到了无形，这如果不拿小金人天理难容。但是技术（也包括配乐等）丝毫没有喧宾夺主，故事一波三折，情绪动人。（稍微鸡蛋里挑骨头就是一波明星客串稍微有点出戏，尤其看到本尼迪特的时候电影沉浸感一下子消失了，不过为了票房考量，能理解）。（又和sean baker同场么…太巧了
匡匡,看过,力荐,2020-01-27 17:04:40,59,是真的好。感想跟《敦刻尔克》一样，还是那句呼唤：“boys啊！” 条条鲜活的性命啊，只要活下来，都是美好青春，蓬勃人生啊，宁可看你们变大腹便便猥琐中年，也不愿见任何一个死于战场。尤其在这瘟疫时期，更添感触。昨天看到一句话：活生生把人摧残成英雄。是的，本不该有战场，本不该有前线，本不该有牺牲乃至“战胜”，他们，本不该出现在那里；生命的意义，本不该在那里达成或得到检验。至于众口称道的一镜到底，前人希区柯克《夺魂锁》、三谷幸喜《大空港》、伊纳里图《鸟人》都玩得极为娴熟流利了，虽有剪辑点存在，但比较之下，前三者都局限于室内戏or有限场景，而《1917》却能在如此大的空间跨度里，完美调度如此大规模的服化道、美术及群演，完美转场，完美动线，没有丝毫摆拍感。文戏也是完美的。几场感情戏既克制，又分外惹泪。
方枪枪,看过,推荐,2020-01-29 22:42:07,11,对敌人的仁慈就是对自己的残忍……
影志,看过,力荐,2020-01-28 17:49:36,48,“希望是一种危险的东西。” 以小见大，技术真正服务故事的一次讲述，不敢想象在IMAX看会有多震撼。
哪吒男,看过,推荐,2020-02-03 22:59:38,14,嗯，这将一定是首个拿下奥斯卡的战争网游！期待同款VR手游早日面世。
叉叉,看过,推荐,2020-02-08 21:09:02,1,The Oscar for Best Cinematography goes to......Roger Deakins!!! 运镜真的屌炸天！燃烧的小镇废墟和最后的前线狂奔这两段棒呆！
饮歌,看过,力荐,2019-12-28 01:52:38,44,年度十佳没跑了，这才是让人真正感受到一镜到底魅力的电影。故事和人物都做的极简，但情绪却一点没落下，《血战钢锯岭》以后我最爱的战争电影。
庸爻儿,看过,力荐,2019-12-19 11:22:42,43,18.12.2019 | @ Regal Majestic | Fandango点映。故事的讲述者是导演的爷爷。一个关于奥德赛的美丽故事。太漂亮了。
sean cheung,看过,推荐,2020-01-06 06:50:44,9,2020屏住呼吸的第一場imax，和Birdman類似的一鏡到底，中間應該有技術拼接。攝影企圖心明顯，第一次鏡頭向後拉已經讓人感到後著，而後果然製造出濃烈的觀賞效果。SM真是懂得挑動觀眾情緒的導演，這也是我一直無法喜歡他的原因，技法純熟但真誠度實在不敢探究。通過攝影機視角，這部片有電玩一樣的緊張感，既然是導演爺爺所講的故事，SM選擇了一鏡來表達本身無可厚非。不更換視角角色的前提下，貼身的一鏡絕對可以烘托無助，陌生，孤獨等氛圍。它的進步之處是擁抱了戰爭中個體的虛無，而不是用所謂榮譽或各種高尚的理由去建立人物動機。主角在片中說勳章沒有用，它無法改變一個人。而犧牲者也沒有被強行戴上英雄的光環，中間幾段表演有非常動人的力量。然而在很多時候，運鏡的力道太強了，觸發的事件也都有很強的設計感。太炫技。
徐若风,看过,还行,2020-02-05 16:34:13,25,一部没什么历史包袱也没什么话想说的电影。通常评论战争片，首先要看剧本切入视角的伦理问题、道德问题，而非摄制的场面、技术水准这些次要的东西。《1917》给我的感觉是，好像这些问题都已经不复存在了，直接抽离而出，进入到一个由电影美术搭建的大型游乐场，士兵带人体验网游的沉浸式线下项目，附带NPC打卡。这种创作观下，拍不拍一战都变得没什么紧要，士兵身处战场，但和战场离得无限远，尤其是对比去年同样是影像奇观的纪录片《他们不再变老》。
笑春风nicole,看过,推荐,2019-12-09 00:18:47,11,哈哈哈哈哈哈！universal提前给我们学校放的！！！！无数次想到桃花源记
北野 雨,看过,力荐,2020-01-12 08:24:23,26,高潮段落时我整个身体肌肉全部被锁死在了影院座椅上，泪腺开始不自主的崩溃，这部电影代表了最纯粹的试听震撼，是电影语言最极致的发挥，出字幕的时候后背已经完全湿透…
荔枝超人,看过,推荐,2020-02-09 10:32:47,5,真厉害，也是真好看。当然，“一”镜到底固然抢眼，而其他各部门（制作、化妆、配乐、混音）的极力配合同样必要。
王大根,看过,力荐,2020-02-02 15:27:31,18,气势如虹，连我这种全世界最不爱看战争片的人都服了
叶洲,看过,力荐,2020-01-06 06:42:05,22,一个摄影师一生能拍一部这样的电影就死而无憾了，而这位爷拍了这么多部。不说长镜头了，地狱图景的夜间戏就太过瘾了。布景也毫不逊色，每个群众演员的造型姿势都煞费苦心。故事上也独具匠心，卡车上在其它士兵包围中回望远去的残破村庄，这种士兵角度不用磅礴管弦乐的战争片，才是战争真正的样子。
乌鸦火堂,看过,力荐,2020-02-10 03:37:19,11,战场“公路片”，一镜到底有炫技的意图，但也表达了技术服务于故事，让我想起了少年派。因为镜头语言除了交待直观视觉上的美丽与残酷外，也变成了传递电影故事信息的一种手段，就像我们玩游戏一样，跟随角色了解世界观（甚至还有卡视角），达成所谓“沉浸式”，再加上导演不俗的调度，用简单的故事、虚构的视角传递出战争电影的主题，构图、光影效果尽收眼底，蒙太奇艺术与观赏性也都达标了，这是也电影的一种表达
马克爱马克,看过,力荐,2020-01-19 12:43:09,16,高风险，没玩脱，牛逼。另外，请不要纠结一镜到底，不要整场都把注意力花在找切片点上，就算被你找到了，除了证明你真的很宅以外，没有什么鸟用，还浪费了这注定将名流影史的配乐与摄影。
Jamin,看过,力荐,2020-01-17 12:34:48,15,战争片的模范生，虽然主角最后完成任务了，但是与传统的个人英雄主义电影不同，一镜到底的拍摄方式增强了观众的体验感，跟随着男主身边突然出现的危机，令人心惊动魄
seamouse,看过,力荐,2020-01-10 13:42:32,13,震到了，先睡一觉再说
TWY,看过,还行,2019-12-26 05:37:31,27,对伪一镜到底依旧持保留态度，但门德斯在后半段利用其做到的一些惊喜的抒情性看着还是颇加好感，这样的日出时刻多来一些就好了。
团小纸,看过,力荐,2020-01-27 21:13:08,9,长镜头带领人感觉上的探索，未知后面隐藏的是上帝指不定什么时间就带走谁的生命，教堂处的火焰有着神性的镜头语言，那一刻电影距离真理太近太近。
林雁飞,看过,很差,2020-01-16 12:48:07,21,不是搞笑吧。。这么做作陈词滥调的情节，又TMD的政治正确，最后还煽情一把的所谓战争片竟然是2019年的作品？请问德国人就一定是魔鬼，英国人全是好人，锡克兵简直就是好得不能再好，每个兵团一定有黑人好像很融入？。。。我就一颗星给镜头。这电影胡编乱造的事情太多。随便列举就一堆。1）当时，当然，英国部队种族歧视很严重，黑人或锡克兵都是自成方阵，绝不可能如此混杂。2）总是要渲染德国人的装备物资好，其实正好相反。德国人因为缺乏食物，大批饿死。相反，英国人有美国支援，有吃得多了。3）从高处射击的人居然打不死低处的，身后近距离追击的人居然打不死前面的。。。看完这种烂片必须得看一遍《西线无战事》才能平息下心情。此片如果早15分钟结束，进攻已经开始，男主也被炸死，那还能说表现了战争无意义和残酷。现在不过要煽情。
嘟嘟熊之父,看过,较差,2020-01-21 22:27:22,55,长镜头臣服于时间的同步浸入，却以破坏空间的神秘性为交换条件。充分体现集体意志，将人造痕迹明晃晃地摊开于观众的视野。偶有撼动感官的段落，但影像的浓度被彻底分层，被强推着加速或被拽动着停顿，都是创作者对观众的粗暴操纵。
oh_oliver,看过,还行,2020-01-17 16:46:35,24,应该说长镜头挽留了这部几乎没有剧情的电影。虽然全程惊叹于技术之精湛，但情感、人设、主题、冲突统统都是空洞的，看到最后只感到了技术与剧作的本末倒置。
丰老,看过,还行,2019-12-28 15:45:07,14,通过黑屏与爆炸拼出来的一镜到底，几场夜戏拍得不错，Production Value较高。叙事上不及《鸟人》，故事足够称得上“肤浅”，这是导演和编剧的问题。说实话，我不觉得有任何电影需要用一个镜头来把故事讲完，电影本质上是剪辑的艺术，是蒙太奇的艺术，“一镜到底”本质上就是技穷的表现。纵观电影史，任何用一镜到底的片子叙事都存在着致命伤。长镜头不是技术遮羞布，在足够的资金与技术支持下，任何心智健全的人都可以拍一个一镜到底的故事，但并不是所有导演都可以把长镜头融入到剪辑／调度的叙事艺术当中去。
欢乐分裂,看过,还行,2020-02-03 17:13:22,12,前一半的长镜控制了一切（人为/刻意）调度，人物成为逡巡战场全景的傀儡，伪“一镜到底”并未（于我）提供沉浸感，倒是在暗数剪辑点；若论战争之残酷，游戏感更强一些。直至夜戏才迸发高潮，我大迪金斯的光影魅力满分，明暗闪烁间，生命的脆弱与辉煌霎时齐齐闪耀，于须臾间火花散尽，那一刻的长镜才摆脱了“形式”的束缚，与情感共缚一体。
PixelGirl,看过,还行,2020-02-11 04:54:56,12,To be honest 我一直在等他因为破了的手摸到腐烂尸体鼠疫感染死
𝘢𝘶𝘵𝘦𝘥𝘦,看过,还行,2020-01-05 04:33:41,14,"感觉拍崩了，荒野猎人水平，门德斯走了一条很狭窄的路，它像极了几年前戛纳的那个索尔之子，太过关注角色心理状态，各种细微之处的描写非常多，几乎完全忽略了世界观的塑造。男主带着完成任务一样的执念去冲锋陷阵，一个需要反思的故事却没有任何思考的余地。可即便如此，导演也没有采用超现实主义手法去构建一个内心世界拍成心灵史, 所以最后只能，就这么着吧你们看着就行，长镜头的真实记载功能变成了一种纯粹的奇观展示，后半段有点像锅盖头，也是两大师合作过的作品，几处情节写的蛮俗的。结尾太美了，如果不是预期太高应该会给个4星。"
一笑懸命,看过,力荐,2020-01-07 11:49:52,11,2019年末的杰作。故事本身无需赘言，也许有所瑕疵，但是呈现的方式和过程让人赞叹。超长镜头展现非凡的调度和构思，给人无与伦比的浸没式游戏体验和紧张气氛。在一些看起来复杂难以衔接的场景转换运用了令人信服的处理。对于战争环境，尤其是场地（英、德沟渠，废弃农舍，战争废墟）的刻画丰富而具有雕塑感。一些片段的视觉冲击让人难忘，比如说初入战场的泥泞狼狈，火光中教堂废墟里的暗夜追逐，爬过河中尸骸的精疲力竭，在战火纷飞中的垂直冲锋…门德斯可能只是为了说好一个祖辈的一战故事，这种大动干戈让人肃然起敬。
空想特摄兔男郎,看过,力荐,2020-01-13 11:43:08,13,全片就两个超长镜头组成。但这个片子的长镜头并不是用来炫技的，而是让你无法逃离最私人的感官，无法旁观，无法选择历史的宏大视角，无法把片中出现的每个人当做战争中的统计数据。所以一种独特的技法搭配一种独特的叙事方式，那是极好的。
私~川流,看过,推荐,2020-01-17 19:21:00,6,成片的效果确实震撼而好看。既有现代道具布景技术重现出战场的宏大虚无感，又有一镜到底带来的个体绝望感。在夜间男主逃窜那段戏中达到极致。//但真的是英国演员人手不够，一出来都是熟面孔，有点跳戏。。
赫捍森,看过,力荐,2020-01-18 17:57:01,9,长镜头最大的贡献就是可以把所有银幕上的行为，用实际发生的速度，实时传递给观众，而电影自古以来作为压缩时间和空间的艺术，太多人把剪辑这门隐形的艺术视做理所当然。当可以压缩时间和空间这个能力被剥离以后，带给人的是一种沉浸性的紧迫感，并给前景和后景之间增加了很大的张力，这个张力才是战争最残酷的地方，也是众多士兵退伍后无法释怀的，早已深深印入身体里的无形的恐惧。主创把时间作为中介，利用一个本质上反时间的艺术媒介，给和平年代的人带来了一次超越时间的体验。走出影院后，恢复自己的生活，时间对我们是何等的慷慨
独行侠杀手阿何,看过,力荐,2020-01-11 23:44:48,5,如果有哪部战争片看得泪流满面，那一定是《1917》！今年奥斯卡最佳影片、最佳导演、最佳摄影、最佳配乐、最佳音效预定！两位小兵争分夺秒，1600名士兵命悬一线，甚似《敦刻尔克》。一镜到底前行推进，行过尸横遍野之地。原以为是全程一镜到底，孰知中途断了一下。脸叔全然认不出，只能听声识人。Dean小哥的演技果然要比我的George MacKay更出色。最有趣的是“少狼主”Richard Madden居然和“托曼大帝”Dean-Charles Chapman演亲兄弟，笑死人了！！！
次等水货,看过,力荐,2020-01-31 23:32:05,7,技术的难度和情感的厚度交织在一块，两者合二为一的力量就不仅仅是两倍那么少了。
文森特九六,看过,还行,2020-01-17 16:35:38,6,无法让人忽视找寻剪辑点甚至发现剪辑点的“长镜头”浸入在我看来都是不成功的。空间想象与场面调度还是要服务于“造假”的真实，昏过去醒来一折拆穿了把戏，等时不复存在，银幕外与银幕内错位变成普通电影，在这一刻“长镜头”这个噱头就已经彻底失效，虚假影像卷土重来。迪金斯的摄影将不同的段落带向了不同的星球，每当门德斯要露怯时立马使其藏拙回勇。
